Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
19,Avaí,7,0,3,4,4:9,-5,3,2019,7
20,Vasco da Gama,7,0,3,4,5:13,-8,3,2019,7
1,Palmeiras,8,7,1,0,16:2,14,22,2019,8
2,Santos,8,5,2,1,11:7,4,17,2019,8
3,Atlético-MG,8,5,0,3,13:10,3,15,2019,8
4,Botafogo,8,5,0,3,8:7,1,15,2019,8
5,Corinthians,8,4,3,1,9:4,5,15,2019,8
6,Flamengo,8,4,2,2,13:9,4,14,2019,8
7,Bahia,8,4,2,2,10:8,2,14,2019,8
8,Internacional,8,4,1,3,10:7,3,13,2019,8
9,São Paulo,8,3,4,1,7:4,3,13,2019,8
10,Goiás,8,4,0,4,9:9,0,12,2019,8
11,Athletico-PR,8,3,1,4,12:10,2,10,2019,8
12,Ceará,8,3,1,4,10:8,2,10,2019,8
13,Grêmio,8,2,2,4,9:11,-2,8,2019,8
14,Cruzeiro,8,2,2,4,8:14,-6,8,2019,8
15,Fluminense,8,2,1,5,12:15,-3,7,2019,8
16,Chapecoense,8,2,1,5,9:13,-4,7,2019,8
17,Fortaleza,8,2,1,5,6:12,-6,7,2019,8
18,Vasco da Gama,8,1,3,4,7:14,-7,6,2019,8
19,CSA,8,1,3,4,3:13,-10,6,2019,8
20,Avaí,8,0,4,4,4:9,-5,4,2019,8
1,Palmeiras,9,8,1,0,18:2,16,25,2019,9
2,Santos,9,6,2,1,12:7,5,20,2019,9
3,Flamengo,9,5,2,2,15:9,6,17,2019,9
4,Internacional,9,5,1,3,13:8,5,16,2019,9
5,Atlético-MG,9,5,1,3,14:11,3,16,2019,9
6,Goiás,9,5,0,4,11:10,1,15,2019,9
7,Botafogo,9,5,0,4,8:8,0,15,2019,9
8,Corinthians,9,4,3,2,9:5,4,15,2019,9
9,Bahia,9,4,2,3,11:11,0,14,2019,9
10,São Paulo,9,3,5,1,8:5,3,14,2019,9
11,Grêmio,9,3,2,4,10:11,-1,11,2019,9
12,Athletico-PR,9,3,1,5,13:12,1,10,2019,9
13,Ceará,9,3,1,5,10:9,1,10,2019,9
14,Fortaleza,9,3,1,5,8:13,-5,10,2019,9
15,Vasco da Gama,9,2,3,4,8:14,-6,9,2019,9
16,Fluminense,9,2,2,5,13:16,-3,8,2019,9
17,Chapecoense,9,2,2,5,10:14,-4,8,2019,9
18,Cruzeiro,9,2,2,5,9:16,-7,8,2019,9
19,CSA,9,1,3,5,3:15,-12,6,2019,9
20,Avaí,9,0,4,5,4:11,-7,4,2019,9
1,Palmeiras,10,8,2,0,19:3,16,26,2019,10
2,Santos,10,7,2,1,13:7,6,23,2019,10
3,Flamengo,10,6,2,2,21:10,11,20,2019,10
4,Atlético-MG,10,6,1,3,16:12,4,19,2019,10
5,Corinthians,10,5,3,2,10:5,5,18,2019,10
6,Internacional,10,5,1,4,13:9,4,16,2019,10
7,Botafogo,10,5,1,4,8:8,0,16,2019,10
8,Goiás,10,5,0,5,12:16,-4,15,2019,10
9,São Paulo,10,3,6,1,9:6,3,15,2019,10
10,Grêmio,10,4,2,4,12:12,0,14,2019,10
11,Bahia,10,4,2,4,11:12,-1,14,2019,10
12,Athletico-PR,10,4,1,5,14:12,2,13,2019,10
13,Fortaleza,10,4,1,5,10:13,-3,13,2019,10
14,Ceará,10,3,2,5,11:10,1,11,2019,10
15,Fluminense,10,2,3,5,14:17,-3,9,2019,10
16,Cruzeiro,10,2,3,5,9:16,-7,9,2019,10
17,Vasco da Gama,10,2,3,5,9:16,-7,9,2019,10
18,Chapecoense,10,2,2,6,11:16,-5,8,2019,10
19,CSA,10,1,3,6,3:16,-13,6,2019,10
20,Avaí,10,0,4,6,4:13,-9,4,2019,10
1,Palmeiras,11,8,2,1,19:5,14,26,2019,11
2,Santos,11,8,2,1,14:7,7,26,2019,11
3,Flamengo,11,6,3,2,22:11,11,21,2019,11
4,Atlético-MG,11,6,2,3,18:14,4,20,2019,11
5,Corinthians,11,5,4,2,11:6,5,19,2019,11
6,São Paulo,11,4,6,1,13:6,7,18,2019,11
7,Internacional,11,5,2,4,14:10,4,17,2019,11
8,Athletico-PR,11,5,1,5,18:12,6,16,2019,11
9,Botafogo,11,5,1,5,8:9,-1,16,2019,11
10,Goiás,11,5,1,5,12:16,-4,16,2019,11
11,Grêmio,11,4,3,4,13:13,0,15,2019,11
12,Bahia,11,4,3,4,11:12,-1,15,2019,11
13,Ceará,11,4,2,5,13:10,3,14,2019,11
14,Fortaleza,11,4,2,5,12:15,-3,14,2019,11
15,Vasco da Gama,11,3,3,5,11:17,-6,12,2019,11
16,Cruzeiro,11,2,4,5,9:16,-7,10,2019,11
17,Fluminense,11,2,3,6,15:19,-4,9,2019,11
18,Chapecoense,11,2,2,7,11:20,-9,8,2019,11
19,CSA,11,1,3,7,3:20,-17,6,2019,11
20,Avaí,11,0,5,6,4:13,-9,5,2019,11
1,Santos,12,9,2,1,17:8,9,29,2019,12
2,Palmeiras,12,8,3,1,20:6,14,27,2019,12
3,Flamengo,12,7,3,2,25:13,12,24,2019,12
4,Corinthians,12,6,4,2,14:7,7,22,2019,12
5,Atlético-MG,12,6,3,3,18:14,4,21,2019,12
6,São Paulo,12,5,6,1,15:7,8,21,2019,12
7,Internacional,12,6,2,4,15:10,5,20,2019,12
8,Athletico-PR,12,6,1,5,20:12,8,19,2019,12
9,Goiás,12,5,2,5,12:16,-4,17,2019,12
10,Botafogo,12,5,1,6,10:12,-2,16,2019,12
11,Grêmio,12,4,4,4,13:13,0,16,2019,12
12,Bahia,12,4,4,4,11:12,-1,16,2019,12
13,Ceará,12,4,2,6,13:11,2,14,2019,12
14,Fortaleza,12,4,2,6,13:18,-5,14,2019,12
15,Vasco da Gama,12,3,4,5,12:18,-6,13,2019,12
16,Cruzeiro,12,2,4,6,9:18,-9,10,2019,12
17,Fluminense,12,2,3,7,16:21,-5,9,2019,12
18,Chapecoense,12,2,3,7,11:20,-9,9,2019,12
19,CSA,12,1,4,7,3:20,-17,7,2019,12
20,Avaí,12,0,5,7,5:16,-11,5,2019,12
1,Santos,13,10,2,1,23:9,14,32,2019,13
2,Palmeiras,13,8,4,1,21:7,14,28,2019,13
3,Flamengo,13,7,3,3,25:16,9,24,2019,13
4,Atlético-MG,13,7,3,3,20:14,6,24,2019,13
5,São Paulo,13,6,6,1,16:7,9,24,2019,13
6,Corinthians,13,6,5,2,15:8,7,23,2019,13
7,Internacional,13,6,2,5,16:12,4,20,2019,13
8,Athletico-PR,13,6,1,6,20:13,7,19,2019,13
9,Botafogo,13,6,1,6,12:12,0,19,2019,13
10,Bahia,13,5,4,4,14:12,2,19,2019,13
11,Ceará,13,5,2,6,15:12,3,17,2019,13
12,Goiás,13,5,2,6,13:22,-9,17,2019,13
13,Grêmio,13,4,5,4,16:16,0,17,2019,13
14,Fortaleza,13,4,2,7,14:20,-6,14,2019,13
15,Vasco da Gama,13,3,5,5,12:18,-6,14,2019,13
16,Fluminense,13,3,3,7,18:22,-4,12,2019,13
17,Chapecoense,13,2,4,7,14:23,-9,10,2019,13
18,Cruzeiro,13,2,4,7,9:20,-11,10,2019,13
19,CSA,13,1,5,7,3:20,-17,8,2019,13
20,Avaí,13,0,5,8,5:18,-13,5,2019,13
1,Santos,14,10,2,2,25:12,13,32,2019,14
2,Palmeiras,14,8,5,1,23:9,14,29,2019,14
3,Flamengo,14,8,3,3,28:17,11,27,2019,14
4,Atlético-MG,14,8,3,3,22:15,7,27,2019,14
5,São Paulo,14,7,6,1,19:9,10,27,2019,14
6,Corinthians,14,6,6,2,15:8,7,24,2019,14
7,Botafogo,14,7,1,6,14:13,1,22,2019,14
8,Internacional,14,6,3,5,16:12,4,21,2019,14
9,Ceará,14,6,2,6,19:13,6,20,2019,14
10,Bahia,14,5,5,4,16:14,2,20,2019,14
11,Athletico-PR,14,6,1,7,21:15,6,19,2019,14
12,Fortaleza,14,5,2,7,16:20,-4,17,2019,14
13,Goiás,14,5,2,7,13:23,-10,17,2019,14
14,Grêmio,14,4,5,5,17:19,-2,17,2019,14
15,Vasco da Gama,14,4,5,5,13:18,-5,17,2019,14
16,Fluminense,14,3,3,8,19:24,-5,12,2019,14
17,Cruzeiro,14,2,5,7,11:22,-11,11,2019,14
18,Chapecoense,14,2,4,8,15:27,-12,10,2019,14
19,CSA,14,1,5,8,3:22,-19,8,2019,14
20,Avaí,14,0,6,8,7:20,-13,6,2019,14
1,Santos,15,10,2,3,25:14,11,32,2019,15
2,Flamengo,15,9,3,3,32:18,14,30,2019,15
3,Palmeiras,15,8,6,1,24:10,14,30,2019,15
4,São Paulo,15,8,6,1,20:9,11,30,2019,15
5,Atlético-MG,15,8,3,4,22:16,6,27,2019,15
6,Corinthians,15,7,6,2,17:8,9,27,2019,15
7,Internacional,15,7,3,5,17:12,5,24,2019,15
8,Athletico-PR,15,7,1,7,22:15,7,22,2019,15
9,Botafogo,15,7,1,7,14:15,-1,22,2019,15
10,Bahia,15,5,6,4,17:15,2,21,2019,15
11,Ceará,15,6,2,7,19:14,5,20,2019,15
12,Goiás,15,5,3,7,14:24,-10,18,2019,15
13,Grêmio,15,4,6,5,18:20,-2,18,2019,15
14,Fortaleza,15,5,2,8,16:21,-5,17,2019,15
15,Vasco da Gama,15,4,5,6,14:22,-8,17,2019,15
16,Cruzeiro,15,3,5,7,13:22,-9,14,2019,15
17,Chapecoense,15,3,4,8,16:27,-11,13,2019,15
18,Fluminense,15,3,3,9,19:25,-6,12,2019,15
19,CSA,15,2,5,8,4:22,-18,11,2019,15
20,Avaí,15,0,6,9,7:21,-14,6,2019,15
1,Flamengo,16,10,3,3,35:18,17,33,2019,16
2,Santos,16,10,3,3,28:17,11,33,2019,16
3,Palmeiras,16,9,6,1,27:10,17,33,2019,16
4,São Paulo,16,8,6,2,20:11,9,30,2019,16
5,Corinthians,16,7,7,2,18:9,9,28,2019,16
6,Atlético-MG,16,8,3,5,22:17,5,27,2019,16
7,Internacional,16,7,3,6,18:14,4,24,2019,16
8,Bahia,16,6,6,4,18:15,3,24,2019,16
9,Botafogo,16,7,2,7,14:15,-1,23,2019,16
10,Athletico-PR,16,7,1,8,23:17,6,22,2019,16
11,Goiás,16,6,3,7,16:25,-9,21,2019,16
12,Grêmio,16,5,6,5,20:21,-1,21,2019,16
13,Ceará,16,6,2,8,19:17,2,20,2019,16
14,Vasco da Gama,16,5,5,6,16:22,-6,20,2019,16
15,Fortaleza,16,5,3,8,19:24,-5,18,2019,16
16,Cruzeiro,16,3,6,7,14:23,-9,15,2019,16
17,Chapecoense,16,3,5,8,16:27,-11,14,2019,16
18,Fluminense,16,3,3,10,19:28,-9,12,2019,16
19,CSA,16,2,6,8,5:23,-18,12,2019,16
20,Avaí,16,0,7,9,8:22,-14,7,2019,16
1,Flamengo,17,11,3,3,38:18,20,36,2019,17
2,Santos,17,11,3,3,29:17,12,36,2019,17
3,Palmeiras,17,9,6,2,27:13,14,33,2019,17
4,Corinthians,17,8,7,2,19:9,10,31,2019,17
5,São Paulo,17,8,7,2,20:11,9,31,2019,17
6,Internacional,17,8,3,6,21:16,5,27,2019,17
7,Atlético-MG,17,8,3,6,22:18,4,27,2019,17
8,Bahia,17,7,6,4,19:15,4,27,2019,17
9,Athletico-PR,17,8,1,8,24:17,7,25,2019,17
10,Botafogo,17,7,2,8,16:18,-2,23,2019,17
11,Grêmio,17,5,7,5,20:21,-1,22,2019,17
12,Fortaleza,17,6,3,8,21:24,-3,21,2019,17
13,Goiás,17,6,3,8,16:27,-11,21,2019,17
14,Ceará,17,6,2,9,19:18,1,20,2019,17
15,Vasco da Gama,17,5,5,7,16:23,-7,20,2019,17
16,Cruzeiro,17,4,6,7,15:23,-8,18,2019,17
17,Chapecoense,17,3,5,9,16:28,-12,14,2019,17
18,Fluminense,17,3,3,11,19:29,-10,12,2019,17
19,CSA,17,2,6,9,5:24,-19,12,2019,17
20,Avaí,17,1,7,9,9:22,-13,10,2019,17
1,Flamengo,18,12,3,3,41:18,23,39,2019,18
2,Santos,18,11,4,3,30:18,12,37,2019,18
3,Palmeiras,18,10,6,2,29:14,15,36,2019,18
4,Corinthians,18,8,8,2,21:11,10,32,2019,18
5,São Paulo,18,8,7,3,20:12,8,31,2019,18
6,Internacional,18,9,3,6,22:16,6,30,2019,18
7,Bahia,18,8,6,4,21:15,6,30,2019,18
8,Atlético-MG,18,8,3,7,23:20,3,27,2019,18
9,Athletico-PR,18,8,2,8,25:18,7,26,2019,18
10,Botafogo,18,8,2,8,18:19,-1,26,2019,18
11,Grêmio,18,6,7,5,24:22,2,25,2019,18
12,Ceará,18,6,3,9,21:20,1,21,2019,18
13,Fortaleza,18,6,3,9,21:25,-4,21,2019,18
14,Goiás,18,6,3,9,17:29,-12,21,2019,18
15,Vasco da Gama,18,5,5,8,16:25,-9,20,2019,18
16,Cruzeiro,18,4,6,8,16:27,-11,18,2019,18
17,Fluminense,18,4,3,11,20:29,-9,15,2019,18
18,CSA,18,3,6,9,7:24,-17,15,2019,18
19,Chapecoense,18,3,5,10,16:30,-14,14,2019,18
20,Avaí,18,1,7,10,9:25,-16,10,2019,18
1,Flamengo,19,13,3,3,42:18,24,42,2019,19
2,Palmeiras,19,11,6,2,30:14,16,39,2019,19
3,Santos,19,11,4,4,30:19,11,37,2019,19
4,Internacional,19,10,3,6,25:17,8,33,2019,19
5,Corinthians,19,8,8,3,21:12,9,32,2019,19
6,São Paulo,19,8,8,3,21:13,8,32,2019,19
7,Bahia,19,8,7,4,22:16,6,31,2019,19
8,Grêmio,19,7,7,5,27:22,5,28,2019,19
9,Atlético-MG,19,8,3,8,24:23,1,27,2019,19
10,Botafogo,19,8,3,8,18:19,-1,27,2019,19
11,Athletico-PR,19,8,2,9,25:19,6,26,2019,19
12,Vasco da Gama,19,6,5,8,18:26,-8,23,2019,19
13,Ceará,19,6,4,9,21:20,1,22,2019,19
14,Fortaleza,19,6,4,9,22:26,-4,22,2019,19
15,Goiás,19,6,3,10,17:32,-15,21,2019,19
16,Fluminense,19,5,3,11,21:29,-8,18,2019,19
17,Cruzeiro,19,4,6,9,16:28,-12,18,2019,19
18,CSA,19,3,7,9,8:25,-17,16,2019,19
19,Chapecoense,19,3,5,11,17:32,-15,14,2019,19
20,Avaí,19,2,7,10,10:25,-15,13,2019,19
1,Flamengo,20,14,3,3,44:19,25,45,2019,20
2,Palmeiras,20,12,6,2,31:14,17,42,2019,20
3,Santos,20,11,4,5,30:22,8,37,2019,20
4,Internacional,20,11,3,6,26:17,9,36,2019,20
5,Corinthians,20,9,8,3,23:13,10,35,2019,20
6,São Paulo,20,9,8,3,23:14,9,35,2019,20
7,Grêmio,20,8,7,5,30:22,8,31,2019,20
8,Bahia,20,8,7,5,23:18,5,31,2019,20
9,Athletico-PR,20,8,3,9,26:20,6,27,2019,20
10,Atlético-MG,20,8,3,9,24:24,0,27,2019,20
11,Botafogo,20,8,3,9,19:21,-2,27,2019,20
12,Goiás,20,7,3,10,20:32,-12,24,2019,20
13,Vasco da Gama,20,6,6,8,19:27,-8,24,2019,20
14,Ceará,20,6,4,10,21:21,0,22,2019,20
15,Fortaleza,20,6,4,10,22:27,-5,22,2019,20
16,CSA,20,4,7,9,9:25,-16,19,2019,20
17,Fluminense,20,5,3,12,21:32,-11,18,2019,20
18,Cruzeiro,20,4,6,10,17:30,-13,18,2019,20
19,Avaí,20,3,7,10,11:25,-14,16,2019,20
20,Chapecoense,20,3,5,12,17:33,-16,14,2019,20
1,Flamengo,21,15,3,3,47:20,27,48,2019,21
2,Palmeiras,21,13,6,2,37:16,21,45,2019,21
3,Santos,21,11,5,5,31:23,8,38,2019,21
4,Corinthians,21,10,8,3,24:13,11,38,2019,21
5,Internacional,21,11,3,7,27:20,7,36,2019,21
6,São Paulo,21,9,8,4,23:15,8,35,2019,21
7,Grêmio,21,9,7,5,36:23,13,34,2019,21
8,Bahia,21,9,7,5,25:18,7,34,2019,21
9,Athletico-PR,21,9,3,9,30:21,9,30,2019,21
10,Atlético-MG,21,8,3,10,25:26,-1,27,2019,21
11,Botafogo,21,8,3,10,19:23,-4,27,2019,21
12,Goiás,21,8,3,10,21:32,-11,27,2019,21
13,Vasco da Gama,21,7,6,8,21:28,-7,27,2019,21
14,Ceará,21,6,5,10,21:21,0,23,2019,21
15,Fortaleza,21,6,4,11,23:31,-8,22,2019,21
16,Fluminense,21,5,4,12,22:33,-11,19,2019,21
17,Cruzeiro,21,4,7,10,17:30,-13,19,2019,21
18,CSA,21,4,7,10,11:31,-20,19,2019,21
19,Avaí,21,3,7,11,12:31,-19,16,2019,21
20,Chapecoense,21,3,5,13,17:34,-17,14,2019,21
1,Flamengo,22,15,4,3,47:20,27,49,2019,22
2,Palmeiras,22,13,7,2,38:17,21,46,2019,22
3,Santos,22,12,5,5,33:23,10,41,2019,22
4,Corinthians,22,11,8,3,25:13,12,41,2019,22
5,Internacional,22,11,4,7,28:21,7,37,2019,22
6,Bahia,22,10,7,5,27:18,9,37,2019,22
7,São Paulo,22,9,9,4,23:15,8,36,2019,22
8,Grêmio,22,9,7,6,37:25,12,34,2019,22
9,Athletico-PR,22,9,4,9,31:22,9,31,2019,22
10,Atlético-MG,22,9,3,10,27:27,0,30,2019,22
11,Goiás,22,9,3,10,22:32,-10,30,2019,22
12,Botafogo,22,8,3,11,19:24,-5,27,2019,22
13,Vasco da Gama,22,7,6,9,21:29,-8,27,2019,22
14,Fortaleza,22,7,4,11,24:31,-7,25,2019,22
15,Ceará,22,6,5,11,22:23,-1,23,2019,22
16,Fluminense,22,6,4,12,24:34,-10,22,2019,22
17,Cruzeiro,22,4,7,11,17:31,-14,19,2019,22
18,CSA,22,4,7,11,11:33,-22,19,2019,22
19,Avaí,22,3,7,12,12:33,-21,16,2019,22
20,Chapecoense,22,3,6,13,18:35,-17,15,2019,22
1,Flamengo,23,16,4,3,48:20,28,52,2019,23
2,Palmeiras,23,13,8,2,39:18,21,47,2019,23
3,Santos,23,13,5,5,34:23,11,44,2019,23
4,Corinthians,23,11,9,3,25:13,12,42,2019,23
5,São Paulo,23,10,9,4,25:16,9,39,2019,23
6,Internacional,23,11,5,7,29:22,7,38,2019,23
7,Bahia,23,10,7,6,28:20,8,37,2019,23
8,Grêmio,23,9,8,6,37:25,12,35,2019,23
9,Athletico-PR,23,10,4,9,33:23,10,34,2019,23
10,Goiás,23,10,3,10,23:32,-9,33,2019,23
11,Atlético-MG,23,9,4,10,28:28,0,31,2019,23
12,Botafogo,23,8,3,12,19:25,-6,27,2019,23
13,Vasco da Gama,23,7,6,10,21:30,-9,27,2019,23
14,Fortaleza,23,7,4,12,25:33,-8,25,2019,23
15,Fluminense,23,7,4,12,25:34,-9,25,2019,23
16,Ceará,23,6,5,12,22:24,-2,23,2019,23
17,CSA,23,5,7,11,14:34,-20,22,2019,23
18,Cruzeiro,23,4,8,11,18:32,-14,20,2019,23
19,Avaí,23,3,7,13,13:36,-23,16,2019,23
20,Chapecoense,23,3,6,14,18:36,-18,15,2019,23
1,Flamengo,24,17,4,3,51:21,30,55,2019,24
2,Santos,24,14,5,5,36:23,13,47,2019,24
3,Palmeiras,24,13,8,3,39:20,19,47,2019,24
4,Corinthians,24,11,10,3,27:15,12,43,2019,24
5,São Paulo,24,10,10,4,25:16,9,40,2019,24
6,Internacional,24,11,5,8,29:23,6,38,2019,24
7,Grêmio,24,10,8,6,39:26,13,38,2019,24
8,Bahia,24,10,8,6,28:20,8,38,2019,24
9,Athletico-PR,24,10,5,9,35:25,10,35,2019,24
10,Goiás,24,10,3,11,24:35,-11,33,2019,24
