Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
2,Vasco da Gama,4,2,2,0,8:4,4,8,2018,4
3,Palmeiras,4,2,2,0,5:2,3,8,2018,4
4,Corinthians,4,2,1,1,7:3,4,7,2018,4
5,Grêmio,4,2,1,1,7:3,4,7,2018,4
6,Atlético-MG,4,2,1,1,6:5,1,7,2018,4
7,Fluminense,4,2,1,1,5:4,1,7,2018,4
8,Sport,4,2,1,1,5:5,0,7,2018,4
9,América-MG,4,2,0,2,6:7,-1,6,2018,4
10,São Paulo,4,1,3,0,4:3,1,6,2018,4
11,Atlético-PR,4,1,2,1,6:4,2,5,2018,4
12,Botafogo,4,1,2,1,4:4,0,5,2018,4
13,Internacional,4,1,1,2,2:3,-1,4,2018,4
14,Cruzeiro,4,1,1,2,1:2,-1,4,2018,4
15,Santos,4,1,1,2,4:7,-3,4,2018,4
16,Bahia,4,1,1,2,1:4,-3,4,2018,4
17,Chapecoense,4,0,3,1,3:7,-4,3,2018,4
18,Ceará,4,0,2,2,1:6,-5,2,2018,4
19,Vitória,4,0,1,3,5:8,-3,1,2018,4
20,Paraná,4,0,1,3,2:8,-6,1,2018,4
1,Flamengo,5,3,1,1,11:5,6,10,2018,5
2,Corinthians,5,3,1,1,8:3,5,10,2018,5
3,Atlético-MG,5,3,1,1,8:6,2,10,2018,5
4,Grêmio,5,2,2,1,7:3,4,8,2018,5
5,Vasco da Gama,5,2,2,1,10:7,3,8,2018,5
6,Palmeiras,5,2,2,1,5:3,2,8,2018,5
7,Botafogo,5,2,2,1,6:5,1,8,2018,5
8,Cruzeiro,5,2,1,2,3:2,1,7,2018,5
9,Fluminense,5,2,1,2,6:6,0,7,2018,5
10,América-MG,5,2,1,2,8:9,-1,7,2018,5
11,Santos,5,2,1,2,7:8,-1,7,2018,5
12,Sport,5,2,1,2,5:7,-2,7,2018,5
13,São Paulo,5,1,4,0,6:5,1,7,2018,5
14,Chapecoense,5,1,3,1,6:9,-3,6,2018,5
15,Atlético-PR,5,1,2,2,7:6,1,5,2018,5
16,Internacional,5,1,2,2,2:3,-1,5,2018,5
17,Bahia,5,1,2,2,3:6,-3,5,2018,5
18,Vitória,5,1,1,3,8:10,-2,4,2018,5
19,Ceará,5,0,3,2,3:8,-5,3,2018,5
20,Paraná,5,0,1,4,3:11,-8,1,2018,5
1,Atlético-MG,6,4,1,1,9:6,3,13,2018,6
2,Flamengo,6,3,2,1,12:6,6,11,2018,6
3,Corinthians,6,3,2,1,9:4,5,11,2018,6
4,Palmeiras,6,3,2,1,8:3,5,11,2018,6
5,Fluminense,6,3,1,2,8:6,2,10,2018,6
6,América-MG,6,3,1,2,9:9,0,10,2018,6
7,São Paulo,6,2,4,0,7:5,2,10,2018,6
8,Grêmio,6,2,3,1,7:3,4,9,2018,6
9,Vasco da Gama,6,2,3,1,11:8,3,9,2018,6
10,Internacional,6,2,2,2,5:3,2,8,2018,6
11,Botafogo,6,2,2,2,6:6,0,8,2018,6
12,Sport,6,2,2,2,6:8,-2,8,2018,6
13,Cruzeiro,6,2,1,3,3:3,0,7,2018,6
14,Vitória,6,2,1,3,10:11,-1,7,2018,6
15,Santos,6,2,1,3,7:9,-2,7,2018,6
16,Chapecoense,6,1,3,2,6:12,-6,6,2018,6
17,Atlético-PR,6,1,2,3,7:8,-1,5,2018,6
18,Bahia,6,1,2,3,3:9,-6,5,2018,6
19,Ceará,6,0,3,3,4:10,-6,3,2018,6
20,Paraná,6,0,2,4,3:11,-8,2,2018,6
1,Flamengo,7,4,2,1,13:6,7,14,2018,7
2,Fluminense,7,4,1,2,11:7,4,13,2018,7
3,Atlético-MG,7,4,1,2,9:7,2,13,2018,7
4,São Paulo,7,3,4,0,10:6,4,13,2018,7
5,Grêmio,7,3,3,1,8:3,5,12,2018,7
6,Corinthians,7,3,2,2,10:6,4,11,2018,7
7,Palmeiras,7,3,2,2,10:6,4,11,2018,7
8,Internacional,7,3,2,2,7:4,3,11,2018,7
9,Sport,7,3,2,2,9:10,-1,11,2018,7
10,Cruzeiro,7,3,1,3,4:3,1,10,2018,7
11,América-MG,7,3,1,3,10:12,-2,10,2018,7
12,Vasco da Gama,7,2,3,2,11:11,0,9,2018,7
13,Botafogo,7,2,3,2,7:7,0,9,2018,7
14,Vitória,7,2,2,3,11:12,-1,8,2018,7
15,Bahia,7,2,2,3,6:9,-3,8,2018,7
16,Santos,7,2,1,4,7:10,-3,7,2018,7
17,Atlético-PR,7,1,3,3,7:8,-1,6,2018,7
18,Chapecoense,7,1,3,3,7:15,-8,6,2018,7
19,Ceará,7,0,3,4,4:11,-7,3,2018,7
20,Paraná,7,0,3,4,3:11,-8,3,2018,7
1,Flamengo,8,5,2,1,15:6,9,17,2018,8
2,São Paulo,8,4,4,0,13:8,5,16,2018,8
3,Corinthians,8,4,2,2,11:6,5,14,2018,8
4,Fluminense,8,4,2,2,11:7,4,14,2018,8
5,Internacional,8,4,2,2,10:6,4,14,2018,8
6,Sport,8,4,2,2,12:12,0,14,2018,8
7,Cruzeiro,8,4,1,3,5:3,2,13,2018,8
8,Atlético-MG,8,4,1,3,11:10,1,13,2018,8
9,Grêmio,8,3,4,1,8:3,5,13,2018,8
10,Vasco da Gama,8,3,3,2,12:11,1,12,2018,8
11,Palmeiras,8,3,2,3,10:7,3,11,2018,8
12,América-MG,8,3,1,4,10:13,-3,10,2018,8
13,Atlético-PR,8,2,3,3,9:8,1,9,2018,8
14,Botafogo,8,2,3,3,9:10,-1,9,2018,8
15,Chapecoense,8,2,3,3,9:15,-6,9,2018,8
16,Vitória,8,2,2,4,13:15,-2,8,2018,8
17,Bahia,8,2,2,4,6:11,-5,8,2018,8
18,Santos,8,2,1,5,7:12,-5,7,2018,8
19,Ceará,8,0,3,5,4:13,-9,3,2018,8
20,Paraná,8,0,3,5,3:12,-9,3,2018,8
1,Flamengo,9,6,2,1,16:6,10,20,2018,9
2,Cruzeiro,9,5,1,3,6:3,3,16,2018,9
3,Grêmio,9,4,4,1,10:3,7,16,2018,9
4,São Paulo,9,4,4,1,14:11,3,16,2018,9
5,Internacional,9,4,3,2,10:6,4,15,2018,9
6,Sport,9,4,3,2,12:12,0,15,2018,9
7,Palmeiras,9,4,2,3,13:8,5,14,2018,9
8,Corinthians,9,4,2,3,11:7,4,14,2018,9
9,Fluminense,9,4,2,3,12:9,3,14,2018,9
10,Atlético-MG,9,4,2,3,14:13,1,14,2018,9
11,América-MG,9,4,1,4,13:14,-1,13,2018,9
12,Vasco da Gama,9,3,3,3,13:13,0,12,2018,9
13,Botafogo,9,3,3,3,11:11,0,12,2018,9
14,Santos,9,3,1,5,12:14,-2,10,2018,9
15,Chapecoense,9,2,4,3,12:18,-6,10,2018,9
16,Atlético-PR,9,2,3,4,10:11,-1,9,2018,9
17,Vitória,9,2,2,5,15:20,-5,8,2018,9
18,Bahia,9,2,2,5,6:13,-7,8,2018,9
19,Paraná,9,1,3,5,5:13,-8,6,2018,9
20,Ceará,9,0,3,6,4:14,-10,3,2018,9
1,Flamengo,10,7,2,1,18:6,12,23,2018,10
2,Sport,10,5,3,2,13:12,1,18,2018,10
3,Palmeiras,10,5,2,3,15:8,7,17,2018,10
4,Atlético-MG,10,5,2,3,17:14,3,17,2018,10
5,Cruzeiro,10,5,2,3,7:4,3,17,2018,10
6,São Paulo,10,4,5,1,14:11,3,17,2018,10
7,Grêmio,10,4,4,2,10:5,5,16,2018,10
8,Internacional,10,4,4,2,10:6,4,16,2018,10
9,Corinthians,10,4,3,3,12:8,4,15,2018,10
10,Fluminense,10,4,2,4,12:11,1,14,2018,10
11,América-MG,10,4,1,5,14:17,-3,13,2018,10
12,Vasco da Gama,10,3,4,3,14:14,0,13,2018,10
13,Botafogo,10,3,4,3,11:11,0,13,2018,10
14,Santos,10,3,2,5,13:15,-2,11,2018,10
15,Vitória,10,3,2,5,16:20,-4,11,2018,10
16,Chapecoense,10,2,4,4,12:19,-7,10,2018,10
17,Atlético-PR,10,2,3,5,10:12,-2,9,2018,10
18,Paraná,10,2,3,5,6:13,-7,9,2018,10
19,Bahia,10,2,2,6,6:14,-8,8,2018,10
20,Ceará,10,0,4,6,4:14,-10,4,2018,10
1,Flamengo,11,8,2,1,20:6,14,26,2018,11
2,Atlético-MG,11,6,2,3,22:16,6,20,2018,11
3,São Paulo,11,5,5,1,15:11,4,20,2018,11
4,Grêmio,11,5,4,2,11:5,6,19,2018,11
5,Internacional,11,5,4,2,12:7,5,19,2018,11
6,Palmeiras,11,5,3,3,17:10,7,18,2018,11
7,Sport,11,5,3,3,15:15,0,18,2018,11
8,Cruzeiro,11,5,2,4,7:6,1,17,2018,11
9,Corinthians,11,4,4,3,12:8,4,16,2018,11
10,Vasco da Gama,11,4,4,3,17:16,1,16,2018,11
11,Fluminense,11,4,2,5,14:16,-2,14,2018,11
12,Botafogo,11,3,5,3,14:14,0,14,2018,11
13,América-MG,11,4,1,6,14:18,-4,13,2018,11
14,Chapecoense,11,3,4,4,14:19,-5,13,2018,11
15,Vitória,11,3,3,5,16:20,-4,12,2018,11
16,Santos,11,3,2,6,14:17,-3,11,2018,11
17,Atlético-PR,11,2,3,6,10:13,-3,9,2018,11
18,Bahia,11,2,3,6,9:17,-8,9,2018,11
19,Paraná,11,2,3,6,6:15,-9,9,2018,11
20,Ceará,11,0,5,6,6:16,-10,5,2018,11
1,Flamengo,12,8,3,1,21:7,14,27,2018,12
2,Atlético-MG,12,7,2,3,24:17,7,23,2018,12
3,São Paulo,12,6,5,1,18:11,7,23,2018,12
4,Internacional,12,6,4,2,15:8,7,22,2018,12
5,Grêmio,12,5,5,2,11:5,6,20,2018,12
6,Palmeiras,12,5,4,3,18:11,7,19,2018,12
7,Sport,12,5,4,3,15:15,0,19,2018,12
8,Cruzeiro,12,5,3,4,8:7,1,18,2018,12
9,Botafogo,12,4,5,3,16:14,2,17,2018,12
10,Corinthians,12,4,4,4,12:9,3,16,2018,12
11,Vasco da Gama,12,4,4,4,18:19,-1,16,2018,12
12,Santos,12,4,2,6,15:17,-2,14,2018,12
13,Fluminense,12,4,2,6,14:17,-3,14,2018,12
14,América-MG,12,4,2,6,14:18,-4,14,2018,12
15,Chapecoense,12,3,5,4,14:19,-5,14,2018,12
16,Vitória,12,3,3,6,16:23,-7,12,2018,12
17,Bahia,12,3,3,6,10:17,-7,12,2018,12
18,Paraná,12,2,4,6,7:16,-9,10,2018,12
19,Atlético-PR,12,2,3,7,10:15,-5,9,2018,12
20,Ceará,12,0,5,7,7:18,-11,5,2018,12
1,Flamengo,13,8,3,2,21:8,13,27,2018,13
2,São Paulo,13,7,5,1,19:11,8,26,2018,13
3,Atlético-MG,13,7,2,4,24:19,5,23,2018,13
4,Grêmio,13,6,5,2,13:5,8,23,2018,13
5,Internacional,13,6,5,2,17:10,7,23,2018,13
6,Cruzeiro,13,6,3,4,11:8,3,21,2018,13
7,Palmeiras,13,5,5,3,19:12,7,20,2018,13
8,Corinthians,13,5,4,4,14:9,5,19,2018,13
9,Sport,13,5,4,4,15:16,-1,19,2018,13
10,Botafogo,13,4,5,4,16:16,0,17,2018,13
11,Vasco da Gama,13,4,5,4,19:20,-1,17,2018,13
12,Santos,13,4,3,6,16:18,-2,15,2018,13
13,Fluminense,13,4,3,6,15:18,-3,15,2018,13
14,Vitória,13,4,3,6,17:23,-6,15,2018,13
15,Chapecoense,13,3,6,4,15:20,-5,15,2018,13
16,América-MG,13,4,2,7,15:21,-6,14,2018,13
17,Bahia,13,3,4,6,11:18,-7,13,2018,13
18,Atlético-PR,13,2,4,7,12:17,-5,10,2018,13
19,Paraná,13,2,4,7,7:17,-10,10,2018,13
20,Ceará,13,1,5,7,8:18,-10,8,2018,13
1,Flamengo,14,9,3,2,23:8,15,30,2018,14
2,São Paulo,14,8,5,1,22:12,10,29,2018,14
3,Internacional,14,7,5,2,18:10,8,26,2018,14
4,Cruzeiro,14,7,3,4,13:9,4,24,2018,14
5,Atlético-MG,14,7,2,5,26:22,4,23,2018,14
6,Palmeiras,14,6,5,3,22:14,8,23,2018,14
7,Grêmio,14,6,5,3,13:6,7,23,2018,14
8,Vasco da Gama,14,5,5,4,20:20,0,20,2018,14
9,Corinthians,14,5,4,5,15:12,3,19,2018,14
10,Sport,14,5,4,5,16:18,-2,19,2018,14
11,Fluminense,14,5,3,6,17:19,-2,18,2018,14
12,Botafogo,14,4,5,5,16:18,-2,17,2018,14
13,Santos,14,4,4,6,16:18,-2,16,2018,14
14,Bahia,14,4,4,6,15:19,-4,16,2018,14
15,Chapecoense,14,3,7,4,15:20,-5,16,2018,14
16,Vitória,14,4,3,7,18:27,-9,15,2018,14
17,América-MG,14,4,2,8,15:22,-7,14,2018,14
18,Paraná,14,3,4,7,8:17,-9,13,2018,14
19,Atlético-PR,14,2,4,8,13:19,-6,10,2018,14
20,Ceará,14,1,5,8,8:19,-11,8,2018,14
1,Flamengo,15,9,4,2,24:9,15,31,2018,15
2,São Paulo,15,8,5,2,23:14,9,29,2018,15
3,Atlético-MG,15,8,2,5,28:22,6,26,2018,15
4,Grêmio,15,7,5,3,15:7,8,26,2018,15
5,Internacional,15,7,5,3,19:12,7,26,2018,15
6,Cruzeiro,15,7,3,5,13:11,2,24,2018,15
7,Palmeiras,15,6,5,4,22:15,7,23,2018,15
8,Corinthians,15,6,4,5,17:12,5,22,2018,15
9,Fluminense,15,6,3,6,18:19,-1,21,2018,15
10,Vasco da Gama,15,5,5,5,20:21,-1,20,2018,15
11,Botafogo,15,5,5,5,17:18,-1,20,2018,15
12,Bahia,15,5,4,6,17:19,-2,19,2018,15
13,Sport,15,5,4,6,16:19,-3,19,2018,15
14,Vitória,15,5,3,7,19:27,-8,18,2018,15
15,América-MG,15,5,2,8,17:23,-6,17,2018,15
16,Santos,15,4,5,6,17:19,-2,17,2018,15
17,Chapecoense,15,3,7,5,15:21,-6,16,2018,15
18,Atlético-PR,15,3,4,8,14:19,-5,13,2018,15
19,Paraná,15,3,4,8,8:19,-11,13,2018,15
20,Ceará,15,1,5,9,8:21,-13,8,2018,15
1,Flamengo,16,10,4,2,28:10,18,34,2018,16
2,São Paulo,16,9,5,2,25:14,11,32,2018,16
3,Internacional,16,8,5,3,22:12,10,29,2018,16
4,Atlético-MG,16,8,3,5,30:24,6,27,2018,16
5,Grêmio,16,7,6,3,16:8,8,27,2018,16
6,Palmeiras,16,7,5,4,25:15,10,26,2018,16
7,Corinthians,16,7,4,5,21:13,8,25,2018,16
8,Cruzeiro,16,7,3,6,13:13,0,24,2018,16
9,Fluminense,16,6,3,7,18:20,-2,21,2018,16
10,América-MG,16,6,2,8,18:23,-5,20,2018,16
11,Bahia,16,5,5,6,19:21,-2,20,2018,16
12,Vasco da Gama,16,5,5,6,21:25,-4,20,2018,16
13,Botafogo,16,5,5,6,17:21,-4,20,2018,16
14,Sport,16,5,4,7,17:23,-6,19,2018,16
15,Vitória,16,5,3,8,19:31,-12,18,2018,16
16,Santos,16,4,5,7,17:20,-3,17,2018,16
17,Chapecoense,16,3,8,5,16:22,-6,17,2018,16
18,Atlético-PR,16,4,4,8,18:19,-1,16,2018,16
19,Paraná,16,3,4,9,8:22,-14,13,2018,16
20,Ceará,16,2,5,9,9:21,-12,11,2018,16
1,São Paulo,17,10,5,2,27:15,12,35,2018,17
2,Flamengo,17,10,4,3,28:12,16,34,2018,17
3,Internacional,17,9,5,3,23:12,11,32,2018,17
4,Grêmio,17,8,6,3,18:8,10,30,2018,17
5,Atlético-MG,17,8,3,6,30:25,5,27,2018,17
6,Palmeiras,17,7,6,4,25:15,10,27,2018,17
7,Corinthians,17,7,5,5,21:13,8,26,2018,17
8,Cruzeiro,17,7,4,6,14:14,0,25,2018,17
9,Fluminense,17,6,4,7,19:21,-2,22,2018,17
10,América-MG,17,6,3,8,18:23,-5,21,2018,17
11,Bahia,17,5,6,6,20:22,-2,21,2018,17
12,Botafogo,17,5,6,6,17:21,-4,21,2018,17
13,Vasco da Gama,17,5,5,7,22:27,-5,20,2018,17
14,Sport,17,5,5,7,18:24,-6,20,2018,17
15,Vitória,17,5,4,8,20:32,-12,19,2018,17
16,Santos,17,4,6,7,17:20,-3,18,2018,17
17,Chapecoense,17,3,9,5,17:23,-6,18,2018,17
18,Atlético-PR,17,4,5,8,18:19,-1,17,2018,17
19,Ceará,17,3,5,9,10:21,-11,14,2018,17
20,Paraná,17,3,4,10,8:23,-15,13,2018,17
1,São Paulo,18,11,5,2,30:16,14,38,2018,18
2,Flamengo,18,11,4,3,29:12,17,37,2018,18
3,Internacional,18,10,5,3,26:12,14,35,2018,18
4,Grêmio,18,9,6,3,22:8,14,33,2018,18
5,Atlético-MG,18,9,3,6,33:26,7,30,2018,18
6,Palmeiras,18,8,6,4,26:15,11,30,2018,18
7,Corinthians,18,7,5,6,22:15,7,26,2018,18
8,Cruzeiro,18,7,4,7,14:15,-1,25,2018,18
9,Bahia,18,6,6,6,21:22,-1,24,2018,18
10,Fluminense,18,6,4,8,19:24,-5,22,2018,18
11,Botafogo,18,5,7,6,18:22,-4,22,2018,18
12,América-MG,18,6,3,9,18:24,-6,21,2018,18
13,Chapecoense,18,4,9,5,19:24,-5,21,2018,18
14,Vasco da Gama,18,5,5,8,22:28,-6,20,2018,18
15,Sport,18,5,5,8,19:27,-8,20,2018,18
16,Vitória,18,5,4,9,20:36,-16,19,2018,18
17,Atlético-PR,18,4,6,8,18:19,-1,18,2018,18
18,Santos,18,4,6,8,18:23,-5,18,2018,18
19,Ceará,18,3,6,9,10:21,-11,15,2018,18
20,Paraná,18,3,5,10,9:24,-15,14,2018,18
1,São Paulo,19,12,5,2,32:16,16,41,2018,19
2,Internacional,19,11,5,3,27:12,15,38,2018,19
3,Flamengo,19,11,4,4,29:15,14,37,2018,19
4,Grêmio,19,10,6,3,23:8,15,36,2018,19
5,Atlético-MG,19,10,3,6,36:26,10,33,2018,19
6,Palmeiras,19,9,6,4,29:15,14,33,2018,19
7,Corinthians,19,7,5,7,22:16,6,26,2018,19
8,Cruzeiro,19,7,5,7,15:16,-1,26,2018,19
9,Bahia,19,6,7,6,22:23,-1,25,2018,19
10,Fluminense,19,6,5,8,19:24,-5,23,2018,19
11,América-MG,19,6,4,9,18:24,-6,22,2018,19
12,Botafogo,19,5,7,7,18:25,-7,22,2018,19
13,Atlético-PR,19,5,6,8,21:19,2,21,2018,19
14,Santos,19,5,6,8,21:23,-2,21,2018,19
15,Vasco da Gama,19,5,6,8,23:29,-6,21,2018,19
16,Chapecoense,19,4,9,6,19:26,-7,21,2018,19
17,Sport,19,5,5,9,19:30,-11,20,2018,19
18,Vitória,19,5,4,10,20:39,-19,19,2018,19
19,Ceará,19,3,7,9,11:22,-11,16,2018,19
20,Paraná,19,3,5,11,9:25,-16,14,2018,19
1,São Paulo,20,12,6,2,33:17,16,42,2018,20
2,Internacional,20,12,5,3,28:12,16,41,2018,20
3,Flamengo,20,12,4,4,30:15,15,40,2018,20
4,Grêmio,20,10,7,3,24:9,15,37,2018,20
5,Palmeiras,20,10,6,4,31:15,16,36,2018,20
6,Atlético-MG,20,10,4,6,36:26,10,34,2018,20
7,Cruzeiro,20,7,6,7,16:17,-1,27,2018,20
8,Corinthians,20,7,5,8,22:17,5,26,2018,20
9,Fluminense,20,7,5,8,20:24,-4,26,2018,20
10,América-MG,20,7,4,9,20:24,-4,25,2018,20
11,Bahia,20,6,7,7,22:24,-2,25,2018,20
12,Chapecoense,20,5,9,6,21:27,-6,24,2018,20
13,Santos,20,5,7,8,22:24,-2,22,2018,20
14,Vasco da Gama,20,5,7,8,23:29,-6,22,2018,20
15,Botafogo,20,5,7,8,18:27,-9,22,2018,20
16,Atlético-PR,20,5,6,9,22:21,1,21,2018,20
17,Sport,20,5,5,10,19:32,-13,20,2018,20
18,Vitória,20,5,4,11,20:40,-20,19,2018,20
19,Ceará,20,3,8,9,12:23,-11,17,2018,20
20,Paraná,20,3,6,11,10:26,-16,15,2018,20
1,São Paulo,21,13,6,2,34:17,17,45,2018,21
2,Internacional,21,12,6,3,28:12,16,42,2018,21
3,Flamengo,21,12,5,4,32:17,15,41,2018,21
4,Palmeiras,21,10,7,4,31:15,16,37,2018,21
5,Grêmio,21,10,7,4,25:11,14,37,2018,21
6,Atlético-MG,21,10,4,7,36:27,9,34,2018,21
7,Cruzeiro,21,8,6,7,18:18,0,30,2018,21
8,Corinthians,21,8,5,8,23:17,6,29,2018,21
9,América-MG,21,7,5,9,22:26,-4,26,2018,21
10,Fluminense,21,7,5,9,21:26,-5,26,2018,21
11,Santos,21,6,7,8,24:24,0,25,2018,21
12,Vasco da Gama,21,6,7,8,26:30,-4,25,2018,21
13,Bahia,21,6,7,8,22:26,-4,25,2018,21
14,Botafogo,21,6,7,8,20:27,-7,25,2018,21
15,Atlético-PR,21,6,6,9,24:22,2,24,2018,21
16,Chapecoense,21,5,9,7,22:30,-8,24,2018,21
17,Vitória,21,6,4,11,21:40,-19,22,2018,21
18,Sport,21,5,5,11,19:34,-15,20,2018,21
19,Ceará,21,3,8,10,12:24,-12,17,2018,21
20,Paraná,21,3,6,12,10:27,-17,15,2018,21
1,São Paulo,22,13,7,2,35:18,17,46,2018,22
2,Internacional,22,12,7,3,28:12,16,43,2018,22
3,Flamengo,22,12,5,5,32:18,14,41,2018,22
4,Grêmio,22,11,7,4,29:11,18,40,2018,22
5,Palmeiras,22,11,7,4,33:16,17,40,2018,22
6,Atlético-MG,22,10,5,7,37:28,9,35,2018,22
7,Cruzeiro,22,8,7,7,18:18,0,31,2018,22
8,Corinthians,22,8,6,8,24:18,6,30,2018,22
9,Santos,22,7,7,8,27:24,3,28,2018,22
10,Atlético-PR,22,7,6,9,26:22,4,27,2018,22
11,Fluminense,22,7,6,9,22:27,-5,27,2018,22
12,América-MG,22,7,5,10,22:27,-5,26,2018,22
13,Vitória,22,7,4,11,22:40,-18,25,2018,22
14,Bahia,22,6,7,9,22:28,-6,25,2018,22
15,Vasco da Gama,22,6,7,9,26:33,-7,25,2018,22
16,Botafogo,22,6,7,9,20:31,-11,25,2018,22
17,Chapecoense,22,5,9,8,23:32,-9,24,2018,22
18,Sport,22,6,5,11,20:34,-14,23,2018,22
19,Ceará,22,4,8,10,13:24,-11,20,2018,22
20,Paraná,22,3,6,13,10:28,-18,15,2018,22
1,Internacional,23,13,7,3,30:13,17,46,2018,23
2,São Paulo,23,13,7,3,35:19,16,46,2018,23
3,Palmeiras,23,12,7,4,35:16,19,43,2018,23
4,Flamengo,23,12,5,6,33:20,13,41,2018,23
5,Grêmio,23,11,8,4,29:11,18,41,2018,23
6,Atlético-MG,23,11,5,7,38:28,10,38,2018,23
7,Cruzeiro,23,8,8,7,19:19,0,32,2018,23
8,Corinthians,23,8,6,9,25:20,5,30,2018,23
9,América-MG,23,8,5,10,24:28,-4,29,2018,23
10,Santos,23,7,8,8,27:24,3,29,2018,23
11,Bahia,23,7,7,9,24:28,-4,28,2018,23
12,Fluminense,23,7,7,9,22:27,-5,28,2018,23
13,Atlético-PR,23,7,6,10,26:24,2,27,2018,23
14,Vitória,23,7,5,11,22:40,-18,26,2018,23
15,Botafogo,23,6,8,9,21:32,-11,26,2018,23
16,Vasco da Gama,23,6,7,10,27:35,-8,25,2018,23
17,Chapecoense,23,5,10,8,24:33,-9,25,2018,23
18,Sport,23,6,5,12,20:36,-16,23,2018,23
19,Ceará,23,5,8,10,15:25,-10,23,2018,23
20,Paraná,23,3,7,13,11:29,-18,16,2018,23
1,Internacional,24,14,7,3,31:13,18,49,2018,24
2,São Paulo,24,14,7,3,36:19,17,49,2018,24
3,Palmeiras,24,13,7,4,36:16,20,46,2018,24
4,Flamengo,24,13,5,6,35:20,15,44,2018,24
5,Atlético-MG,24,12,5,7,41:29,12,41,2018,24
6,Grêmio,24,11,8,5,29:12,17,41,2018,24
7,Cruzeiro,24,8,9,7,19:19,0,33,2018,24
8,Santos,24,8,8,8,29:24,5,32,2018,24
9,Fluminense,24,8,7,9,23:27,-4,31,2018,24
10,Corinthians,24,8,6,10,25:21,4,30,2018,24
11,América-MG,24,8,6,10,24:28,-4,30,2018,24
