Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
17,Náutico,31,8,8,15,38:55,-17,32,2009,31
18,Botafogo,31,6,14,11,43:50,-7,32,2009,31
19,Sport,31,7,8,16,40:53,-13,29,2009,31
20,Fluminense,31,5,12,14,33:51,-18,27,2009,31
1,Palmeiras,32,16,9,7,50:35,15,57,2009,32
2,São Paulo,32,15,10,7,45:34,11,55,2009,32
3,Atlético-MG,32,15,8,9,49:42,7,53,2009,32
4,Internacional,32,15,7,10,54:39,15,52,2009,32
5,Cruzeiro,32,15,6,11,45:44,1,51,2009,32
6,Flamengo,32,14,9,9,48:42,6,51,2009,32
7,Grêmio,32,13,8,11,58:38,20,47,2009,32
8,Goiás,32,13,8,11,53:55,-2,47,2009,32
9,Corinthians,32,12,9,11,40:44,-4,45,2009,32
10,Vitória,32,12,8,12,47:46,1,44,2009,32
11,Barueri,32,11,11,10,52:44,8,44,2009,32
12,Avaí,32,11,11,10,50:45,5,44,2009,32
13,Santos,32,10,12,10,47:49,-2,42,2009,32
14,Atlético-PR,32,11,7,14,36:44,-8,40,2009,32
15,Coritiba,32,10,8,14,43:48,-5,38,2009,32
16,Botafogo,32,7,14,11,44:50,-6,35,2009,32
17,Santo André,32,8,8,16,33:47,-14,32,2009,32
18,Náutico,32,8,8,16,38:56,-18,32,2009,32
19,Sport,32,7,9,16,41:54,-13,30,2009,32
20,Fluminense,32,6,12,14,35:52,-17,30,2009,32
1,Palmeiras,33,16,10,7,52:37,15,58,2009,33
2,São Paulo,33,16,10,7,46:34,12,58,2009,33
3,Atlético-MG,33,16,8,9,52:44,8,56,2009,33
4,Flamengo,33,15,9,9,49:42,7,54,2009,33
5,Internacional,33,15,7,11,54:40,14,52,2009,33
6,Cruzeiro,33,15,6,12,47:47,0,51,2009,33
7,Grêmio,33,13,8,12,58:40,18,47,2009,33
8,Goiás,33,13,8,12,55:58,-3,47,2009,33
9,Avaí,33,12,11,10,52:45,7,47,2009,33
10,Corinthians,33,12,10,11,42:46,-4,46,2009,33
11,Vitória,33,12,8,13,47:47,0,44,2009,33
12,Barueri,33,11,11,11,52:45,7,44,2009,33
13,Santos,33,10,12,11,47:50,-3,42,2009,33
14,Coritiba,33,11,8,14,44:48,-4,41,2009,33
15,Atlético-PR,33,11,7,15,36:46,-10,40,2009,33
16,Botafogo,33,8,14,11,45:50,-5,38,2009,33
17,Santo André,33,9,8,16,35:47,-12,35,2009,33
18,Náutico,33,9,8,16,41:58,-17,35,2009,33
19,Fluminense,33,7,12,14,38:54,-16,33,2009,33
20,Sport,33,7,9,17,43:57,-14,30,2009,33
1,São Paulo,34,16,11,7,47:35,12,59,2009,34
2,Palmeiras,34,16,10,8,52:38,14,58,2009,34
3,Flamengo,34,16,9,9,52:43,9,57,2009,34
4,Atlético-MG,34,16,8,10,53:47,6,56,2009,34
5,Cruzeiro,34,16,6,12,50:49,1,54,2009,34
6,Internacional,34,15,8,11,55:41,14,53,2009,34
7,Avaí,34,13,11,10,53:45,8,50,2009,34
8,Corinthians,34,13,10,11,44:46,-2,49,2009,34
9,Grêmio,34,13,9,12,59:41,18,48,2009,34
10,Goiás,34,13,8,13,55:60,-5,47,2009,34
11,Barueri,34,11,12,11,53:46,7,45,2009,34
12,Santos,34,11,12,11,50:51,-1,45,2009,34
13,Vitória,34,12,8,14,47:48,-1,44,2009,34
14,Atlético-PR,34,12,7,15,38:46,-8,43,2009,34
15,Coritiba,34,11,8,15,44:50,-6,41,2009,34
16,Botafogo,34,9,14,11,47:50,-3,41,2009,34
17,Fluminense,34,8,12,14,39:54,-15,36,2009,34
18,Santo André,34,9,8,17,35:49,-14,35,2009,34
19,Náutico,34,9,8,17,42:61,-19,35,2009,34
20,Sport,34,7,9,18,45:60,-15,30,2009,34
1,São Paulo,35,17,11,7,49:35,14,62,2009,35
2,Flamengo,35,17,9,9,54:43,11,60,2009,35
3,Palmeiras,35,16,11,8,54:40,14,59,2009,35
4,Internacional,35,16,8,11,58:42,16,56,2009,35
5,Atlético-MG,35,16,8,11,54:49,5,56,2009,35
6,Cruzeiro,35,16,7,12,51:50,1,55,2009,35
7,Avaí,35,14,11,10,56:46,10,53,2009,35
8,Goiás,35,14,8,13,58:61,-3,50,2009,35
9,Grêmio,35,13,10,12,60:42,18,49,2009,35
10,Corinthians,35,13,10,12,45:49,-4,49,2009,35
11,Barueri,35,12,12,11,56:46,10,48,2009,35
12,Santos,35,11,12,12,51:54,-3,45,2009,35
13,Vitória,35,12,8,15,47:50,-3,44,2009,35
14,Coritiba,35,12,8,15,46:51,-5,44,2009,35
15,Atlético-PR,35,12,7,16,39:48,-9,43,2009,35
16,Botafogo,35,9,14,12,47:53,-6,41,2009,35
17,Fluminense,35,9,12,14,41:55,-14,39,2009,35
18,Santo André,35,9,8,18,36:52,-16,35,2009,35
19,Náutico,35,9,8,18,42:63,-21,35,2009,35
20,Sport,35,7,10,18,47:62,-15,31,2009,35
1,São Paulo,36,17,11,8,51:38,13,62,2009,36
2,Flamengo,36,17,10,9,54:43,11,61,2009,36
3,Internacional,36,17,8,11,59:42,17,59,2009,36
4,Palmeiras,36,16,11,9,54:42,12,59,2009,36
5,Atlético-MG,36,16,8,12,54:50,4,56,2009,36
6,Cruzeiro,36,16,8,12,52:51,1,56,2009,36
7,Avaí,36,14,11,11,58:50,8,53,2009,36
8,Grêmio,36,14,10,12,62:42,20,52,2009,36
9,Goiás,36,14,9,13,58:61,-3,51,2009,36
10,Corinthians,36,13,10,13,47:52,-5,49,2009,36
11,Barueri,36,12,12,12,57:48,9,48,2009,36
12,Santos,36,12,12,12,55:54,1,48,2009,36
13,Vitória,36,13,8,15,49:51,-2,47,2009,36
14,Coritiba,36,12,8,16,46:55,-9,44,2009,36
15,Atlético-PR,36,12,8,16,40:49,-9,44,2009,36
16,Botafogo,36,10,14,12,50:55,-5,44,2009,36
17,Fluminense,36,10,12,14,44:55,-11,42,2009,36
18,Santo André,36,10,8,18,40:54,-14,38,2009,36
19,Náutico,36,10,8,18,45:65,-20,38,2009,36
20,Sport,36,7,10,19,47:65,-18,31,2009,36
1,Flamengo,37,18,10,9,56:43,13,64,2009,37
2,Internacional,37,18,8,11,61:43,18,62,2009,37
3,Palmeiras,37,17,11,9,57:43,14,62,2009,37
4,São Paulo,37,17,11,9,53:42,11,62,2009,37
5,Cruzeiro,37,17,8,12,56:52,4,59,2009,37
6,Atlético-MG,37,16,8,13,55:53,2,56,2009,37
7,Grêmio,37,15,10,12,66:44,22,55,2009,37
8,Goiás,37,15,9,13,62:63,-1,54,2009,37
9,Avaí,37,14,12,11,60:52,8,54,2009,37
10,Corinthians,37,13,10,14,47:54,-7,49,2009,37
11,Santos,37,12,13,12,57:56,1,49,2009,37
12,Barueri,37,12,12,13,59:52,7,48,2009,37
13,Vitória,37,13,8,16,49:55,-6,47,2009,37
14,Atlético-PR,37,13,8,16,42:49,-7,47,2009,37
15,Fluminense,37,11,12,14,48:55,-7,45,2009,37
16,Coritiba,37,12,8,17,47:59,-12,44,2009,37
17,Botafogo,37,10,14,13,50:57,-7,44,2009,37
18,Santo André,37,11,8,18,45:57,-12,41,2009,37
19,Náutico,37,10,8,19,48:70,-22,38,2009,37
20,Sport,37,7,10,20,48:67,-19,31,2009,37
1,Flamengo,38,19,10,9,58:44,14,67,2009,38
2,Internacional,38,19,8,11,65:44,21,65,2009,38
3,São Paulo,38,18,11,9,57:42,15,65,2009,38
4,Cruzeiro,38,18,8,12,58:53,5,62,2009,38
5,Palmeiras,38,17,11,10,58:45,13,62,2009,38
6,Avaí,38,15,12,11,61:52,9,57,2009,38
7,Atlético-MG,38,16,8,14,55:56,-1,56,2009,38
8,Grêmio,38,15,10,13,67:46,21,55,2009,38
9,Goiás,38,15,10,13,64:65,-1,55,2009,38
10,Corinthians,38,14,10,14,50:54,-4,52,2009,38
11,Barueri,38,12,13,13,59:52,7,49,2009,38
12,Santos,38,12,13,13,58:58,0,49,2009,38
13,Vitória,38,13,9,16,51:57,-6,48,2009,38
14,Atlético-PR,38,13,9,16,42:49,-7,48,2009,38
15,Botafogo,38,11,14,13,52:58,-6,47,2009,38
16,Fluminense,38,11,13,14,49:56,-7,46,2009,38
17,Coritiba,38,12,9,17,48:60,-12,45,2009,38
18,Santo André,38,11,8,19,46:61,-15,41,2009,38
19,Náutico,38,10,8,20,48:71,-23,38,2009,38
20,Sport,38,7,10,21,48:71,-23,31,2009,38
