Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
6,Atlético-MG,3,2,0,1,5:6,-1,6,2010,3
7,Flamengo,3,1,2,0,5:3,2,5,2010,3
8,Santos,3,1,2,0,6:5,1,5,2010,3
9,Cruzeiro,3,1,2,0,6:5,1,5,2010,3
10,Guarani,3,1,2,0,5:4,1,5,2010,3
11,São Paulo,3,1,1,1,4:3,1,4,2010,3
12,Fluminense,3,1,0,2,1:2,-1,3,2010,3
13,Internacional,3,1,0,2,4:6,-2,3,2010,3
14,Barueri,3,1,0,2,6:9,-3,3,2010,3
15,Vitória,3,0,1,2,1:3,-2,1,2010,3
16,Atlético-GO,3,0,1,2,1:3,-2,1,2010,3
17,Atlético-PR,3,0,1,2,4:7,-3,1,2010,3
18,Grêmio,3,0,1,2,3:6,-3,1,2010,3
19,Vasco da Gama,3,0,1,2,1:4,-3,1,2010,3
20,Goiás,3,0,0,3,2:7,-5,0,2010,3
1,Corinthians,4,3,1,0,7:4,3,10,2010,4
2,Santos,4,2,2,0,9:6,3,8,2010,4
3,Cruzeiro,4,2,2,0,7:5,2,8,2010,4
4,Ceará,4,2,2,0,3:1,2,8,2010,4
5,Avaí,4,2,1,1,10:6,4,7,2010,4
6,Botafogo,4,2,1,1,8:5,3,7,2010,4
7,Palmeiras,4,2,1,1,5:3,2,7,2010,4
8,São Paulo,4,2,1,1,5:3,2,7,2010,4
9,Fluminense,4,2,0,2,3:3,0,6,2010,4
10,Atlético-MG,4,2,0,2,8:10,-2,6,2010,4
11,Flamengo,4,1,2,1,6:5,1,5,2010,4
12,Guarani,4,1,2,1,6:7,-1,5,2010,4
13,Grêmio,4,1,1,2,6:6,0,4,2010,4
14,Vitória,4,1,1,2,5:6,-1,4,2010,4
15,Atlético-PR,4,1,1,2,6:8,-2,4,2010,4
16,Vasco da Gama,4,1,1,2,4:6,-2,4,2010,4
17,Barueri,4,1,1,2,8:11,-3,4,2010,4
18,Internacional,4,1,0,3,6:9,-3,3,2010,4
19,Atlético-GO,4,0,1,3,2:5,-3,1,2010,4
20,Goiás,4,0,1,3,2:7,-5,1,2010,4
1,Corinthians,5,4,1,0,11:6,5,13,2010,5
2,Ceará,5,3,2,0,4:1,3,11,2010,5
3,Fluminense,5,3,0,2,6:4,2,9,2010,5
4,Avaí,5,2,2,1,10:6,4,8,2010,5
5,Botafogo,5,2,2,1,9:6,3,8,2010,5
6,Palmeiras,5,2,2,1,5:3,2,8,2010,5
7,São Paulo,5,2,2,1,5:3,2,8,2010,5
8,Santos,5,2,2,1,11:10,1,8,2010,5
9,Cruzeiro,5,2,2,1,7:6,1,8,2010,5
10,Internacional,5,2,0,3,10:10,0,6,2010,5
11,Atlético-MG,5,2,0,3,9:13,-4,6,2010,5
12,Flamengo,5,1,3,1,7:6,1,6,2010,5
13,Guarani,5,1,3,1,6:7,-1,6,2010,5
14,Grêmio,5,1,2,2,7:7,0,5,2010,5
15,Vitória,5,1,2,2,5:6,-1,5,2010,5
16,Vasco da Gama,5,1,2,2,5:7,-2,5,2010,5
17,Barueri,5,1,2,2,8:11,-3,5,2010,5
18,Goiás,5,1,1,3,5:8,-3,4,2010,5
19,Atlético-PR,5,1,1,3,7:12,-5,4,2010,5
20,Atlético-GO,5,0,1,4,3:8,-5,1,2010,5
1,Corinthians,6,5,1,0,13:6,7,16,2010,6
2,Ceará,6,4,2,0,6:1,5,14,2010,6
3,Fluminense,6,4,0,2,8:5,3,12,2010,6
4,Flamengo,6,2,3,1,8:6,2,9,2010,6
5,Santos,6,2,3,1,11:10,1,9,2010,6
6,Cruzeiro,6,2,3,1,7:6,1,9,2010,6
7,Guarani,6,2,3,1,7:7,0,9,2010,6
8,Botafogo,6,2,2,2,11:9,2,8,2010,6
9,Avaí,6,2,2,2,10:8,2,8,2010,6
10,Grêmio,6,2,2,2,9:8,1,8,2010,6
11,São Paulo,6,2,2,2,6:5,1,8,2010,6
12,Palmeiras,6,2,2,2,5:4,1,8,2010,6
13,Barueri,6,2,2,2,9:11,-2,8,2010,6
14,Goiás,6,2,1,3,7:9,-2,7,2010,6
15,Atlético-PR,6,2,1,3,10:14,-4,7,2010,6
16,Internacional,6,2,0,4,10:12,-2,6,2010,6
17,Atlético-MG,6,2,0,4,10:15,-5,6,2010,6
18,Vitória,6,1,2,3,6:8,-2,5,2010,6
19,Vasco da Gama,6,1,2,3,5:8,-3,5,2010,6
20,Atlético-GO,6,0,1,5,3:9,-6,1,2010,6
1,Corinthians,7,5,2,0,15:8,7,17,2010,7
2,Ceará,7,5,2,0,7:1,6,17,2010,7
3,Fluminense,7,5,0,2,11:5,6,15,2010,7
4,Santos,7,3,3,1,15:10,5,12,2010,7
5,Guarani,7,3,3,1,8:7,1,12,2010,7
6,São Paulo,7,3,2,2,9:6,3,11,2010,7
7,Goiás,7,3,1,3,9:10,-1,10,2010,7
8,Botafogo,7,2,3,2,13:11,2,9,2010,7
9,Flamengo,7,2,3,2,9:8,1,9,2010,7
10,Palmeiras,7,2,3,2,6:5,1,9,2010,7
11,Cruzeiro,7,2,3,2,8:8,0,9,2010,7
12,Avaí,7,2,2,3,10:11,-1,8,2010,7
13,Grêmio,7,2,2,3,10:11,-1,8,2010,7
14,Vitória,7,2,2,3,7:8,-1,8,2010,7
15,Barueri,7,2,2,3,9:12,-3,8,2010,7
16,Internacional,7,2,1,4,11:13,-2,7,2010,7
17,Atlético-PR,7,2,1,4,10:15,-5,7,2010,7
18,Atlético-MG,7,2,0,5,10:16,-6,6,2010,7
19,Vasco da Gama,7,1,2,4,5:12,-7,5,2010,7
20,Atlético-GO,7,1,1,5,5:10,-5,4,2010,7
1,Corinthians,8,5,3,0,15:8,7,18,2010,8
2,Ceará,8,5,3,0,7:1,6,18,2010,8
3,Fluminense,8,5,1,2,12:6,6,16,2010,8
4,Santos,8,3,3,2,16:12,4,12,2010,8
5,Flamengo,8,3,3,2,10:8,2,12,2010,8
6,Cruzeiro,8,3,3,2,10:8,2,12,2010,8
7,Palmeiras,8,3,3,2,8:6,2,12,2010,8
8,Guarani,8,3,3,2,8:10,-2,12,2010,8
9,São Paulo,8,3,2,3,10:8,2,11,2010,8
10,Avaí,8,3,2,3,12:12,0,11,2010,8
11,Goiás,8,3,2,3,9:10,-1,11,2010,8
12,Internacional,8,3,1,4,14:13,1,10,2010,8
13,Atlético-MG,8,3,0,5,13:18,-5,9,2010,8
14,Botafogo,8,2,3,3,13:12,1,9,2010,8
15,Grêmio,8,2,3,3,11:12,-1,9,2010,8
16,Vitória,8,2,3,3,8:9,-1,9,2010,8
17,Barueri,8,2,3,3,10:13,-3,9,2010,8
18,Atlético-PR,8,2,1,5,10:17,-7,7,2010,8
19,Vasco da Gama,8,1,3,4,5:12,-7,6,2010,8
20,Atlético-GO,8,1,1,6,7:13,-6,4,2010,8
1,Corinthians,9,6,3,0,16:8,8,21,2010,9
2,Fluminense,9,6,1,2,13:6,7,19,2010,9
3,Ceará,9,5,3,1,8:3,5,18,2010,9
4,Flamengo,9,4,3,2,11:8,3,15,2010,9
5,Cruzeiro,9,4,3,2,11:8,3,15,2010,9
6,Avaí,9,4,2,3,16:14,2,14,2010,9
7,Internacional,9,4,1,4,16:14,2,13,2010,9
8,Guarani,9,3,4,2,9:11,-2,13,2010,9
9,Santos,9,3,3,3,16:13,3,12,2010,9
10,Vitória,9,3,3,3,11:11,0,12,2010,9
11,Palmeiras,9,3,3,3,10:10,0,12,2010,9
12,Barueri,9,3,3,3,12:13,-1,12,2010,9
13,São Paulo,9,3,2,4,12:11,1,11,2010,9
14,Goiás,9,3,2,4,9:11,-2,11,2010,9
15,Botafogo,9,2,4,3,14:13,1,10,2010,9
16,Atlético-MG,9,3,0,6,13:19,-6,9,2010,9
17,Grêmio,9,2,3,4,11:14,-3,9,2010,9
18,Vasco da Gama,9,2,3,4,8:13,-5,9,2010,9
19,Atlético-PR,9,2,1,6,11:20,-9,7,2010,9
20,Atlético-GO,9,1,1,7,7:14,-7,4,2010,9
1,Fluminense,10,7,1,2,14:6,8,22,2010,10
2,Corinthians,10,6,3,1,17:11,6,21,2010,10
3,Ceará,10,5,4,1,9:4,5,19,2010,10
4,Internacional,10,5,1,4,18:15,3,16,2010,10
5,Flamengo,10,4,4,2,12:9,3,16,2010,10
6,Avaí,10,4,3,3,17:15,2,15,2010,10
7,Cruzeiro,10,4,3,3,11:9,2,15,2010,10
8,Guarani,10,3,5,2,10:12,-2,14,2010,10
9,Vitória,10,3,4,3,13:13,0,13,2010,10
10,Palmeiras,10,3,4,3,12:12,0,13,2010,10
11,Barueri,10,3,4,3,13:14,-1,13,2010,10
12,Santos,10,3,3,4,16:15,1,12,2010,10
13,São Paulo,10,3,3,4,13:12,1,12,2010,10
14,Goiás,10,3,3,4,11:13,-2,12,2010,10
15,Botafogo,10,2,5,3,16:15,1,11,2010,10
16,Atlético-PR,10,3,1,6,13:20,-7,10,2010,10
17,Grêmio,10,2,4,4,12:15,-3,10,2010,10
18,Vasco da Gama,10,2,4,4,9:14,-5,10,2010,10
19,Atlético-MG,10,3,0,7,14:21,-7,9,2010,10
20,Atlético-GO,10,2,1,7,10:15,-5,7,2010,10
1,Corinthians,11,7,3,1,20:12,8,24,2010,11
2,Fluminense,11,7,2,2,15:7,8,23,2010,11
3,Ceará,11,5,5,1,9:4,5,20,2010,11
4,Internacional,11,6,1,4,19:15,4,19,2010,11
5,Avaí,11,4,4,3,17:15,2,16,2010,11
6,Cruzeiro,11,4,4,3,13:11,2,16,2010,11
7,Flamengo,11,4,4,3,12:10,2,16,2010,11
8,Santos,11,4,3,4,17:15,2,15,2010,11
9,Vitória,11,3,5,3,13:13,0,14,2010,11
10,Palmeiras,11,3,5,3,12:12,0,14,2010,11
11,Barueri,11,3,5,3,13:14,-1,14,2010,11
12,Guarani,11,3,5,3,11:15,-4,14,2010,11
13,Atlético-PR,11,4,1,6,15:20,-5,13,2010,11
14,Vasco da Gama,11,3,4,4,11:14,-3,13,2010,11
15,São Paulo,11,3,3,5,13:13,0,12,2010,11
16,Goiás,11,3,3,5,11:15,-4,12,2010,11
17,Botafogo,11,2,6,3,17:16,1,12,2010,11
18,Grêmio,11,2,5,4,14:17,-3,11,2010,11
19,Atlético-MG,11,3,1,7,14:21,-7,10,2010,11
20,Atlético-GO,11,2,1,8,10:17,-7,7,2010,11
1,Fluminense,12,8,2,2,18:8,10,26,2010,12
2,Corinthians,12,7,4,1,21:13,8,25,2010,12
3,Internacional,12,6,2,4,19:15,4,20,2010,12
4,Ceará,12,5,5,2,10:6,4,20,2010,12
5,Avaí,12,5,4,3,21:16,5,19,2010,12
6,Cruzeiro,12,5,4,3,14:11,3,19,2010,12
7,Santos,12,5,3,4,19:16,3,18,2010,12
8,Flamengo,12,4,5,3,12:10,2,17,2010,12
9,São Paulo,12,4,3,5,15:14,1,15,2010,12
10,Botafogo,12,3,6,3,20:17,3,15,2010,12
11,Palmeiras,12,3,6,3,13:13,0,15,2010,12
12,Guarani,12,3,6,3,12:16,-4,15,2010,12
13,Vitória,12,3,5,4,14:16,-2,14,2010,12
14,Barueri,12,3,5,4,14:16,-2,14,2010,12
15,Vasco da Gama,12,3,5,4,11:14,-3,14,2010,12
16,Atlético-PR,12,4,1,7,16:23,-7,13,2010,12
17,Goiás,12,3,3,6,12:19,-7,12,2010,12
18,Grêmio,12,2,6,4,14:17,-3,12,2010,12
19,Atlético-MG,12,3,1,8,14:22,-8,10,2010,12
20,Atlético-GO,12,2,2,8,11:18,-7,8,2010,12
1,Fluminense,13,9,2,2,20:9,11,29,2010,13
2,Corinthians,13,8,4,1,22:13,9,28,2010,13
3,Santos,13,6,3,4,20:16,4,21,2010,13
4,Ceará,13,5,6,2,10:6,4,21,2010,13
5,Internacional,13,6,2,5,19:16,3,20,2010,13
6,Cruzeiro,13,5,5,3,14:11,3,20,2010,13
7,Avaí,13,5,4,4,22:20,2,19,2010,13
8,Botafogo,13,4,6,3,23:17,6,18,2010,13
9,Guarani,13,4,6,3,16:17,-1,18,2010,13
10,Flamengo,13,4,5,4,12:11,1,17,2010,13
11,Vasco da Gama,13,4,5,4,12:14,-2,17,2010,13
12,São Paulo,13,4,4,5,16:15,1,16,2010,13
13,Palmeiras,13,3,7,3,14:14,0,16,2010,13
14,Barueri,13,3,6,4,14:16,-2,15,2010,13
15,Atlético-PR,13,4,2,7,17:24,-7,14,2010,13
16,Vitória,13,3,5,5,14:17,-3,14,2010,13
17,Goiás,13,3,4,6,13:20,-7,13,2010,13
18,Grêmio,13,2,6,5,15:19,-4,12,2010,13
19,Atlético-MG,13,3,1,9,14:25,-11,10,2010,13
20,Atlético-GO,13,2,3,8,11:18,-7,9,2010,13
1,Fluminense,14,10,2,2,23:9,14,32,2010,14
2,Corinthians,14,8,4,2,24:16,8,28,2010,14
3,Avaí,14,6,4,4,25:22,3,22,2010,14
4,Santos,14,6,3,5,22:20,2,21,2010,14
5,Botafogo,14,5,6,3,25:17,8,21,2010,14
6,Cruzeiro,14,5,6,3,16:13,3,21,2010,14
7,Ceará,14,5,6,3,10:7,3,21,2010,14
8,Internacional,14,6,2,6,19:19,0,20,2010,14
9,Flamengo,14,5,5,4,13:11,2,20,2010,14
10,Vasco da Gama,14,5,5,4,14:15,-1,20,2010,14
11,Palmeiras,14,4,7,3,16:14,2,19,2010,14
12,Guarani,14,4,6,4,17:20,-3,18,2010,14
13,São Paulo,14,4,5,5,18:17,1,17,2010,14
14,Vitória,14,4,5,5,18:19,-1,17,2010,14
15,Grêmio,14,3,6,5,17:19,-2,15,2010,14
16,Barueri,14,3,6,5,15:18,-3,15,2010,14
17,Atlético-PR,14,4,2,8,17:26,-9,14,2010,14
18,Atlético-MG,14,4,1,9,17:26,-9,13,2010,14
19,Goiás,14,3,4,7,13:22,-9,13,2010,14
20,Atlético-GO,14,2,3,9,11:20,-9,9,2010,14
1,Fluminense,15,10,3,2,25:11,14,33,2010,15
2,Corinthians,15,9,4,2,27:16,11,31,2010,15
3,Santos,15,7,3,5,24:20,4,24,2010,15
4,Botafogo,15,6,6,3,26:17,9,24,2010,15
5,Ceará,15,6,6,3,12:8,4,24,2010,15
6,Avaí,15,6,4,5,25:23,2,22,2010,15
7,Internacional,15,6,3,6,20:20,0,21,2010,15
8,Cruzeiro,15,5,6,4,16:14,2,21,2010,15
9,Vasco da Gama,15,5,6,4,16:17,-1,21,2010,15
10,Flamengo,15,5,5,5,13:12,1,20,2010,15
11,Vitória,15,5,5,5,19:19,0,20,2010,15
12,Palmeiras,15,4,8,3,16:14,2,20,2010,15
13,Guarani,15,4,7,4,17:20,-3,19,2010,15
14,Barueri,15,4,6,5,17:19,-2,18,2010,15
15,Atlético-PR,15,5,2,8,18:26,-8,17,2010,15
16,São Paulo,15,4,5,6,18:20,-2,17,2010,15
17,Grêmio,15,3,6,6,18:21,-3,15,2010,15
18,Atlético-MG,15,4,1,10,17:28,-11,13,2010,15
19,Goiás,15,3,4,8,14:24,-10,13,2010,15
20,Atlético-GO,15,2,4,9,12:21,-9,10,2010,15
1,Fluminense,16,11,3,2,28:11,17,36,2010,16
2,Corinthians,16,9,4,3,27:17,10,31,2010,16
3,Santos,16,8,3,5,26:21,5,27,2010,16
4,Botafogo,16,7,6,3,27:17,10,27,2010,16
5,Internacional,16,7,3,6,21:20,1,24,2010,16
6,Cruzeiro,16,6,6,4,17:14,3,24,2010,16
7,Ceará,16,6,6,4,12:9,3,24,2010,16
8,Avaí,16,6,4,6,25:24,1,22,2010,16
9,Vasco da Gama,16,5,7,4,16:17,-1,22,2010,16
10,Flamengo,16,5,6,5,13:12,1,21,2010,16
11,Vitória,16,5,6,5,20:20,0,21,2010,16
12,Atlético-PR,16,6,2,8,19:26,-7,20,2010,16
13,Palmeiras,16,4,8,4,16:17,-1,20,2010,16
14,Guarani,16,4,8,4,18:21,-3,20,2010,16
15,São Paulo,16,4,6,6,18:20,-2,18,2010,16
16,Barueri,16,4,6,6,17:20,-3,18,2010,16
17,Grêmio,16,3,6,7,19:23,-4,15,2010,16
18,Atlético-MG,16,4,2,10,17:28,-11,14,2010,16
19,Atlético-GO,16,3,4,9,15:21,-6,13,2010,16
20,Goiás,16,3,4,9,14:27,-13,13,2010,16
1,Fluminense,17,11,4,2,30:13,17,37,2010,17
2,Corinthians,17,10,4,3,29:18,11,34,2010,17
3,Santos,17,9,3,5,28:21,7,30,2010,17
4,Internacional,17,8,3,6,22:20,2,27,2010,17
5,Botafogo,17,7,6,4,27:18,9,27,2010,17
6,Cruzeiro,17,6,7,4,18:15,3,25,2010,17
7,Ceará,17,6,7,4,14:11,3,25,2010,17
8,Avaí,17,6,5,6,27:26,1,23,2010,17
9,Palmeiras,17,5,8,4,18:18,0,23,2010,17
10,Vasco da Gama,17,5,8,4,17:18,-1,23,2010,17
11,Guarani,17,5,8,4,20:22,-2,23,2010,17
12,Atlético-PR,17,6,3,8,20:27,-7,21,2010,17
13,Flamengo,17,5,6,6,14:14,0,21,2010,17
14,Vitória,17,5,6,6,21:22,-1,21,2010,17
15,São Paulo,17,4,7,6,20:22,-2,19,2010,17
16,Barueri,17,4,7,6,19:22,-3,19,2010,17
17,Grêmio,17,3,7,7,20:24,-4,16,2010,17
18,Atlético-MG,17,4,2,11,18:30,-12,14,2010,17
19,Atlético-GO,17,3,5,9,17:23,-6,14,2010,17
20,Goiás,17,3,4,10,14:29,-15,13,2010,17
1,Fluminense,18,11,5,2,31:14,17,38,2010,18
2,Corinthians,18,10,4,4,29:20,9,34,2010,18
3,Santos,18,10,3,5,30:22,8,33,2010,18
4,Botafogo,18,8,6,4,28:18,10,30,2010,18
5,Internacional,18,8,4,6,22:20,2,28,2010,18
6,Cruzeiro,18,7,7,4,19:15,4,28,2010,18
7,Vasco da Gama,18,6,8,4,19:18,1,26,2010,18
8,Ceará,18,6,7,5,15:13,2,25,2010,18
9,Atlético-PR,18,7,3,8,22:28,-6,24,2010,18
10,Palmeiras,18,5,9,4,19:19,0,24,2010,18
11,Avaí,18,6,5,7,28:28,0,23,2010,18
12,Guarani,18,5,8,5,20:23,-3,23,2010,18
13,São Paulo,18,5,7,6,22:23,-1,22,2010,18
14,Vitória,18,5,7,6,21:22,-1,22,2010,18
15,Flamengo,18,5,6,7,14:15,-1,21,2010,18
16,Grêmio,18,4,7,7,21:24,-3,19,2010,18
17,Barueri,18,4,7,7,19:23,-4,19,2010,18
18,Atlético-MG,18,5,2,11,21:31,-10,17,2010,18
19,Atlético-GO,18,3,5,10,18:25,-7,14,2010,18
20,Goiás,18,3,4,11,15:32,-17,13,2010,18
1,Fluminense,19,11,5,3,32:16,16,38,2010,19
2,Corinthians,19,11,4,4,34:21,13,37,2010,19
3,Santos,19,10,4,5,30:22,8,34,2010,19
4,Internacional,19,9,4,6,24:20,4,31,2010,19
5,Botafogo,19,8,7,4,30:20,10,31,2010,19
6,Cruzeiro,19,8,7,4,22:17,5,31,2010,19
7,Vasco da Gama,19,7,8,4,21:18,3,29,2010,19
8,Atlético-PR,19,8,3,8,23:28,-5,27,2010,19
9,Guarani,19,6,8,5,22:24,-2,26,2010,19
10,São Paulo,19,6,7,6,25:25,0,25,2010,19
11,Ceará,19,6,7,6,15:15,0,25,2010,19
12,Palmeiras,19,5,9,5,21:22,-1,24,2010,19
13,Avaí,19,6,5,8,28:29,-1,23,2010,19
14,Flamengo,19,5,7,7,14:15,-1,22,2010,19
15,Vitória,19,5,7,7,22:26,-4,22,2010,19
16,Grêmio,19,4,8,7,23:26,-3,20,2010,19
17,Barueri,19,4,7,8,19:25,-6,19,2010,19
18,Atlético-MG,19,5,2,12,23:34,-11,17,2010,19
19,Atlético-GO,19,4,5,10,22:26,-4,17,2010,19
20,Goiás,19,3,4,12,16:37,-21,13,2010,19
1,Fluminense,20,12,5,3,35:17,18,41,2010,20
2,Corinthians,20,11,5,4,35:22,13,38,2010,20
3,Santos,20,10,4,6,30:23,7,34,2010,20
4,Botafogo,20,9,7,4,31:20,11,34,2010,20
5,Cruzeiro,20,9,7,4,23:17,6,34,2010,20
6,Internacional,20,9,4,7,24:21,3,31,2010,20
7,Vasco da Gama,20,7,9,4,22:19,3,30,2010,20
8,Atlético-PR,20,8,4,8,24:29,-5,28,2010,20
9,São Paulo,20,7,7,6,27:25,2,28,2010,20
10,Guarani,20,6,8,6,23:27,-4,26,2010,20
11,Ceará,20,6,7,7,16:18,-2,25,2010,20
12,Palmeiras,20,5,10,5,22:23,-1,25,2010,20
13,Avaí,20,6,6,8,29:30,-1,24,2010,20
14,Grêmio,20,5,8,7,25:26,-1,23,2010,20
15,Vitória,20,5,8,7,23:27,-4,23,2010,20
16,Flamengo,20,5,7,8,14:17,-3,22,2010,20
17,Barueri,20,4,8,8,20:26,-6,20,2010,20
18,Atlético-MG,20,5,3,12,24:35,-11,18,2010,20
19,Atlético-GO,20,4,5,11,22:28,-6,17,2010,20
20,Goiás,20,4,4,12,19:38,-19,16,2010,20
1,Fluminense,21,12,5,4,36:19,17,41,2010,21
2,Corinthians,21,11,5,5,35:23,12,38,2010,21
3,Botafogo,21,10,7,4,33:20,13,37,2010,21
4,Cruzeiro,21,10,7,4,25:18,7,37,2010,21
5,Santos,21,10,4,7,31:25,6,34,2010,21
6,Internacional,21,9,5,7,24:21,3,32,2010,21
7,Vasco da Gama,21,7,10,4,22:19,3,31,2010,21
8,Guarani,21,7,8,6,24:27,-3,29,2010,21
9,Atlético-PR,21,8,4,9,24:30,-6,28,2010,21
10,São Paulo,21,7,7,7,27:27,0,28,2010,21
11,Ceará,21,7,7,7,18:19,-1,28,2010,21
12,Grêmio,21,6,8,7,26:26,0,26,2010,21
13,Palmeiras,21,5,11,5,22:23,-1,26,2010,21
14,Avaí,21,6,6,9,30:32,-2,24,2010,21
15,Vitória,21,5,9,7,25:29,-4,24,2010,21
16,Flamengo,21,5,8,8,16:19,-3,23,2010,21
17,Atlético-MG,21,6,3,12,25:35,-10,21,2010,21
18,Atlético-GO,21,5,5,11,24:29,-5,20,2010,21
19,Barueri,21,4,8,9,20:27,-7,20,2010,21
20,Goiás,21,4,5,12,19:38,-19,17,2010,21
1,Fluminense,22,12,5,5,37:21,16,41,2010,22
2,Corinthians,22,12,5,5,37:24,13,41,2010,22
3,Cruzeiro,22,11,7,4,29:20,9,40,2010,22
4,Santos,22,11,4,7,35:27,8,37,2010,22
5,Botafogo,22,10,7,5,34:24,10,37,2010,22
6,Internacional,22,10,5,7,27:22,5,35,2010,22
7,Vasco da Gama,22,7,11,4,23:20,3,32,2010,22
8,Atlético-PR,22,9,4,9,26:31,-5,31,2010,22
9,Ceará,22,7,8,7,18:19,-1,29,2010,22
10,Guarani,22,7,8,7,26:31,-5,29,2010,22
11,Palmeiras,22,6,11,5,24:24,0,29,2010,22
12,São Paulo,22,7,7,8,28:30,-2,28,2010,22
13,Grêmio,22,6,8,8,27:28,-1,26,2010,22
14,Flamengo,22,6,8,8,18:20,-2,26,2010,22
15,Avaí,22,6,7,9,31:33,-2,25,2010,22
16,Vitória,22,5,10,7,25:29,-4,25,2010,22
17,Atlético-MG,22,6,3,13,26:37,-11,21,2010,22
18,Atlético-GO,22,5,5,12,26:33,-7,20,2010,22
19,Goiás,22,5,5,12,23:39,-16,20,2010,22
20,Barueri,22,4,8,10,21:29,-8,20,2010,22
1,Corinthians,23,13,5,5,40:24,16,44,2010,23
2,Fluminense,23,12,6,5,40:24,16,42,2010,23
3,Cruzeiro,23,11,8,4,31:22,9,41,2010,23
4,Santos,23,11,5,7,35:27,8,38,2010,23
5,Internacional,23,11,5,7,28:22,6,38,2010,23
6,Botafogo,23,10,8,5,36:26,10,38,2010,23
7,Atlético-PR,23,10,4,9,28:32,-4,34,2010,23
8,Vasco da Gama,23,7,11,5,23:21,2,32,2010,23
9,São Paulo,23,8,7,8,30:30,0,31,2010,23
10,Ceará,23,7,9,7,19:20,-1,30,2010,23
11,Guarani,23,7,9,7,26:31,-5,30,2010,23
12,Grêmio,23,7,8,8,30:28,2,29,2010,23
13,Palmeiras,23,6,11,6,24:26,-2,29,2010,23
14,Vitória,23,6,10,7,28:31,-3,28,2010,23
15,Flamengo,23,6,9,8,21:23,-2,27,2010,23
16,Avaí,23,6,7,10,31:36,-5,25,2010,23
17,Atlético-MG,23,6,3,14,28:40,-12,21,2010,23
18,Goiás,23,5,6,12,24:40,-16,21,2010,23
19,Atlético-GO,23,5,5,13,27:35,-8,20,2010,23
20,Barueri,23,4,8,11,21:32,-11,20,2010,23
1,Corinthians,24,14,5,5,43:26,17,47,2010,24
2,Fluminense,24,13,6,5,45:25,20,45,2010,24
3,Cruzeiro,24,12,8,4,33:22,11,44,2010,24
4,Botafogo,24,10,9,5,38:28,10,39,2010,24
5,Santos,24,11,5,8,37:30,7,38,2010,24
6,Internacional,24,11,5,8,28:23,5,38,2010,24
7,Atlético-PR,24,11,4,9,29:32,-3,37,2010,24
8,São Paulo,24,9,7,8,32:31,1,34,2010,24
9,Vasco da Gama,24,7,12,5,25:23,2,33,2010,24
10,Palmeiras,24,7,11,6,25:26,-1,32,2010,24
