Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
18,Corinthians,3,0,1,2,1:3,-2,1,2012,3
19,Náutico,3,0,1,2,3:6,-3,1,2012,3
20,Portuguesa,3,0,1,2,1:4,-3,1,2012,3
1,Vasco da Gama,4,4,0,0,9:4,5,12,2012,4
2,Atlético-MG,4,3,1,0,4:1,3,10,2012,4
3,Grêmio,4,3,0,1,5:2,3,9,2012,4
4,Internacional,4,2,2,0,6:3,3,8,2012,4
5,Cruzeiro,4,2,2,0,4:2,2,8,2012,4
6,Botafogo,4,2,0,2,11:10,1,6,2012,4
7,São Paulo,4,2,0,2,4:5,-1,6,2012,4
8,Flamengo,4,1,3,0,9:7,2,6,2012,4
9,Figueirense,4,1,3,0,5:4,1,6,2012,4
10,Fluminense,4,1,3,0,4:3,1,6,2012,4
11,Sport,4,1,2,1,3:3,0,5,2012,4
12,Portuguesa,4,1,1,2,3:4,-1,4,2012,4
13,Náutico,4,1,1,2,6:8,-2,4,2012,4
14,Coritiba,4,1,0,3,5:8,-3,3,2012,4
15,Ponte Preta,4,0,3,1,3:4,-1,3,2012,4
16,Santos,4,0,3,1,1:2,-1,3,2012,4
17,Bahia,4,0,2,2,2:4,-2,2,2012,4
18,Atlético-GO,4,0,2,2,1:4,-3,2,2012,4
19,Palmeiras,4,0,1,3,2:5,-3,1,2012,4
20,Corinthians,4,0,1,3,1:5,-4,1,2012,4
1,Vasco da Gama,5,4,1,0,10:5,5,13,2012,5
2,Cruzeiro,5,3,2,0,5:2,3,11,2012,5
3,Atlético-MG,5,3,1,1,4:2,2,10,2012,5
4,Botafogo,5,3,0,2,13:11,2,9,2012,5
5,Grêmio,5,3,0,2,5:3,2,9,2012,5
6,São Paulo,5,3,0,2,5:5,0,9,2012,5
7,Fluminense,5,2,3,0,8:4,4,9,2012,5
8,Flamengo,5,2,3,0,10:7,3,9,2012,5
9,Internacional,5,2,2,1,7:5,2,8,2012,5
10,Náutico,5,2,1,2,7:8,-1,7,2012,5
11,Coritiba,5,2,0,3,8:8,0,6,2012,5
12,Figueirense,5,1,3,1,5:5,0,6,2012,5
13,Ponte Preta,5,1,3,1,4:4,0,6,2012,5
14,Sport,5,1,2,2,4:5,-1,5,2012,5
15,Bahia,5,1,2,2,4:5,-1,5,2012,5
16,Portuguesa,5,1,1,3,4:8,-4,4,2012,5
17,Santos,5,0,3,2,1:3,-2,3,2012,5
18,Palmeiras,5,0,2,3,3:6,-3,2,2012,5
19,Atlético-GO,5,0,2,3,1:7,-6,2,2012,5
20,Corinthians,5,0,1,4,1:6,-5,1,2012,5
1,Cruzeiro,6,4,2,0,8:3,5,14,2012,6
2,Atlético-MG,6,4,1,1,9:3,6,13,2012,6
3,Vasco da Gama,6,4,1,1,11:8,3,13,2012,6
4,Grêmio,6,4,0,2,7:3,4,12,2012,6
5,Fluminense,6,3,3,0,12:5,7,12,2012,6
6,Internacional,6,3,2,1,9:5,4,11,2012,6
7,Botafogo,6,3,0,3,14:13,1,9,2012,6
8,São Paulo,6,3,0,3,5:6,-1,9,2012,6
9,Flamengo,6,2,3,1,10:9,1,9,2012,6
10,Ponte Preta,6,2,3,1,6:5,1,9,2012,6
11,Coritiba,6,2,1,3,10:10,0,7,2012,6
12,Portuguesa,6,2,1,3,5:8,-3,7,2012,6
13,Náutico,6,2,1,3,8:13,-5,7,2012,6
14,Figueirense,6,1,4,1,6:6,0,7,2012,6
15,Bahia,6,1,3,2,5:6,-1,6,2012,6
16,Sport,6,1,2,3,4:7,-3,5,2012,6
17,Corinthians,6,1,1,4,3:7,-4,4,2012,6
18,Santos,6,0,4,2,3:5,-2,4,2012,6
19,Palmeiras,6,0,2,4,4:8,-4,2,2012,6
20,Atlético-GO,6,0,2,4,2:11,-9,2,2012,6
1,Atlético-MG,7,5,1,1,10:3,7,16,2012,7
2,Vasco da Gama,7,5,1,1,14:10,4,16,2012,7
3,Fluminense,7,4,3,0,14:5,9,15,2012,7
4,Cruzeiro,7,4,2,1,10:6,4,14,2012,7
5,Botafogo,7,4,0,3,17:14,3,12,2012,7
6,Grêmio,7,4,0,3,7:4,3,12,2012,7
7,São Paulo,7,4,0,3,8:8,0,12,2012,7
8,Internacional,7,3,3,1,10:6,4,12,2012,7
9,Flamengo,7,3,3,1,13:11,2,12,2012,7
10,Ponte Preta,7,2,3,2,8:8,0,9,2012,7
11,Sport,7,2,2,3,7:9,-2,8,2012,7
12,Portuguesa,7,2,2,3,5:8,-3,8,2012,7
13,Coritiba,7,2,1,4,12:13,-1,7,2012,7
14,Náutico,7,2,1,4,8:15,-7,7,2012,7
15,Bahia,7,1,4,2,6:7,-1,7,2012,7
16,Figueirense,7,1,4,2,7:9,-2,7,2012,7
17,Palmeiras,7,1,2,4,7:9,-2,5,2012,7
18,Santos,7,0,5,2,3:5,-2,5,2012,7
19,Corinthians,7,1,1,5,4:10,-6,4,2012,7
20,Atlético-GO,7,0,2,5,4:14,-10,2,2012,7
1,Atlético-MG,8,6,1,1,12:3,9,19,2012,8
2,Fluminense,8,5,3,0,15:5,10,18,2012,8
3,Vasco da Gama,8,5,2,1,15:11,4,17,2012,8
4,Botafogo,8,5,0,3,20:14,6,15,2012,8
5,São Paulo,8,5,0,3,11:9,2,15,2012,8
6,Internacional,8,4,3,1,12:7,5,15,2012,8
7,Cruzeiro,8,4,2,2,11:8,3,14,2012,8
8,Grêmio,8,4,0,4,9:8,1,12,2012,8
9,Flamengo,8,3,3,2,13:12,1,12,2012,8
10,Ponte Preta,8,3,3,2,9:8,1,12,2012,8
11,Náutico,8,3,1,4,9:15,-6,10,2012,8
12,Sport,8,2,3,3,8:10,-2,9,2012,8
13,Portuguesa,8,2,2,4,5:10,-5,8,2012,8
14,Santos,8,1,5,2,7:7,0,8,2012,8
15,Figueirense,8,1,5,2,8:10,-2,8,2012,8
16,Coritiba,8,2,1,5,13:16,-3,7,2012,8
17,Bahia,8,1,4,3,6:10,-4,7,2012,8
18,Palmeiras,8,1,2,5,7:10,-3,5,2012,8
19,Corinthians,8,1,2,5,5:11,-6,5,2012,8
20,Atlético-GO,8,0,2,6,4:15,-11,2,2012,8
1,Atlético-MG,9,7,1,1,16:6,10,22,2012,9
2,Vasco da Gama,9,6,2,1,16:11,5,20,2012,9
3,Fluminense,9,5,4,0,16:6,10,19,2012,9
4,Botafogo,9,5,1,3,21:15,6,16,2012,9
5,São Paulo,9,5,1,3,12:10,2,16,2012,9
6,Internacional,9,4,4,1,12:7,5,16,2012,9
7,Grêmio,9,5,0,4,12:9,3,15,2012,9
8,Ponte Preta,9,4,3,2,13:9,4,15,2012,9
9,Flamengo,9,4,3,2,15:13,2,15,2012,9
10,Cruzeiro,9,4,2,3,12:11,1,14,2012,9
11,Sport,9,3,3,3,10:11,-1,12,2012,9
12,Náutico,9,3,1,5,10:17,-7,10,2012,9
13,Santos,9,1,6,2,7:7,0,9,2012,9
14,Corinthians,9,2,2,5,7:12,-5,8,2012,9
15,Portuguesa,9,2,2,5,6:12,-6,8,2012,9
16,Figueirense,9,1,5,3,11:14,-3,8,2012,9
17,Coritiba,9,2,1,6,14:20,-6,7,2012,9
18,Bahia,9,1,4,4,7:12,-5,7,2012,9
19,Palmeiras,9,1,3,5,8:11,-3,6,2012,9
20,Atlético-GO,9,0,2,7,4:16,-12,2,2012,9
1,Atlético-MG,10,8,1,1,19:7,12,25,2012,10
2,Vasco da Gama,10,7,2,1,17:11,6,23,2012,10
3,Fluminense,10,6,4,0,20:6,14,22,2012,10
4,Grêmio,10,6,0,4,15:10,5,18,2012,10
5,Botafogo,10,5,2,3,21:15,6,17,2012,10
6,Cruzeiro,10,5,2,3,14:11,3,17,2012,10
7,São Paulo,10,5,1,4,12:11,1,16,2012,10
8,Internacional,10,4,4,2,13:10,3,16,2012,10
9,Ponte Preta,10,4,3,3,13:12,1,15,2012,10
10,Flamengo,10,4,3,3,15:16,-1,15,2012,10
11,Náutico,10,4,1,5,13:17,-4,13,2012,10
12,Sport,10,3,3,4,11:14,-3,12,2012,10
13,Corinthians,10,3,2,5,10:12,-2,11,2012,10
14,Santos,10,1,7,2,7:7,0,10,2012,10
15,Coritiba,10,2,2,6,15:21,-6,8,2012,10
16,Portuguesa,10,2,2,6,6:14,-8,8,2012,10
17,Figueirense,10,1,5,4,13:17,-4,8,2012,10
18,Palmeiras,10,1,4,5,9:12,-3,7,2012,10
19,Bahia,10,1,4,5,7:16,-9,7,2012,10
20,Atlético-GO,10,1,2,7,7:18,-11,5,2012,10
1,Atlético-MG,11,9,1,1,23:8,15,28,2012,11
2,Vasco da Gama,11,8,2,1,19:11,8,26,2012,11
3,Fluminense,11,7,4,0,22:7,15,25,2012,11
4,Grêmio,11,7,0,4,16:10,6,21,2012,11
5,Cruzeiro,11,6,2,3,15:11,4,20,2012,11
6,São Paulo,11,6,1,4,14:11,3,19,2012,11
7,Internacional,11,5,4,2,17:11,6,19,2012,11
8,Botafogo,11,5,2,4,21:16,5,17,2012,11
9,Ponte Preta,11,4,3,4,14:14,0,15,2012,11
10,Flamengo,11,4,3,4,15:17,-2,15,2012,11
11,Náutico,11,4,1,6,13:20,-7,13,2012,11
12,Corinthians,11,3,3,5,11:13,-2,12,2012,11
13,Sport,11,3,3,5,12:18,-6,12,2012,11
14,Palmeiras,11,2,4,5,12:12,0,10,2012,11
15,Santos,11,1,7,3,7:9,-2,10,2012,11
16,Coritiba,11,2,3,6,17:23,-6,9,2012,11
17,Portuguesa,11,2,3,6,7:15,-8,9,2012,11
18,Figueirense,11,1,5,5,13:19,-6,8,2012,11
19,Bahia,11,1,5,5,9:18,-9,8,2012,11
20,Atlético-GO,11,1,2,8,8:22,-14,5,2012,11
1,Atlético-MG,12,10,1,1,25:8,17,31,2012,12
2,Vasco da Gama,12,9,2,1,20:11,9,29,2012,12
3,Fluminense,12,7,4,1,22:8,14,25,2012,12
4,Grêmio,12,8,0,4,17:10,7,24,2012,12
5,Internacional,12,6,4,2,18:11,7,22,2012,12
6,Cruzeiro,12,6,2,4,15:13,2,20,2012,12
7,São Paulo,12,6,1,5,17:15,2,19,2012,12
8,Botafogo,12,5,2,5,21:17,4,17,2012,12
9,Ponte Preta,12,4,4,4,15:15,0,16,2012,12
10,Flamengo,12,4,4,4,15:17,-2,16,2012,12
11,Corinthians,12,4,3,5,13:13,0,15,2012,12
12,Náutico,12,4,1,7,16:24,-8,13,2012,12
13,Sport,12,3,4,5,13:19,-6,13,2012,12
14,Coritiba,12,3,3,6,21:26,-5,12,2012,12
15,Bahia,12,2,5,5,11:18,-7,11,2012,12
16,Palmeiras,12,2,4,6,12:14,-2,10,2012,12
17,Portuguesa,12,2,4,6,7:15,-8,10,2012,12
18,Santos,12,1,7,4,7:11,-4,10,2012,12
19,Atlético-GO,12,2,2,8,12:25,-13,8,2012,12
20,Figueirense,12,1,5,6,13:20,-7,8,2012,12
1,Atlético-MG,13,10,2,1,25:8,17,32,2012,13
2,Vasco da Gama,13,9,3,1,20:11,9,30,2012,13
3,Fluminense,13,7,5,1,22:8,14,26,2012,13
4,Grêmio,13,8,0,5,18:12,6,24,2012,13
5,Cruzeiro,13,7,2,4,17:14,3,23,2012,13
6,Internacional,13,6,5,2,18:11,7,23,2012,13
7,São Paulo,13,7,1,5,21:16,5,22,2012,13
8,Botafogo,13,6,2,5,22:17,5,20,2012,13
9,Corinthians,13,4,4,5,13:13,0,16,2012,13
10,Ponte Preta,13,4,4,5,16:17,-1,16,2012,13
11,Flamengo,13,4,4,5,16:21,-5,16,2012,13
12,Coritiba,13,4,3,6,23:27,-4,15,2012,13
13,Sport,13,3,5,5,13:19,-6,14,2012,13
14,Náutico,13,4,1,8,17:27,-10,13,2012,13
15,Portuguesa,13,3,4,6,10:16,-6,13,2012,13
16,Santos,13,2,7,4,9:12,-3,13,2012,13
17,Bahia,13,2,6,5,11:18,-7,12,2012,13
18,Palmeiras,13,2,4,7,13:16,-3,10,2012,13
19,Atlético-GO,13,2,3,8,12:25,-13,9,2012,13
20,Figueirense,13,1,5,7,13:21,-8,8,2012,13
1,Atlético-MG,14,10,2,2,26:10,16,32,2012,14
2,Vasco da Gama,14,9,4,1,20:11,9,31,2012,14
3,Fluminense,14,8,5,1,24:8,16,29,2012,14
4,Grêmio,14,9,0,5,21:13,8,27,2012,14
5,Internacional,14,7,5,2,19:11,8,26,2012,14
6,São Paulo,14,8,1,5,22:16,6,25,2012,14
7,Botafogo,14,7,2,5,24:18,6,23,2012,14
8,Cruzeiro,14,7,2,5,18:16,2,23,2012,14
9,Ponte Preta,14,5,4,5,18:18,0,19,2012,14
10,Flamengo,14,5,4,5,18:22,-4,19,2012,14
11,Corinthians,14,4,5,5,13:13,0,17,2012,14
12,Náutico,14,5,1,8,20:27,-7,16,2012,14
13,Portuguesa,14,4,4,6,12:16,-4,16,2012,14
14,Coritiba,14,4,3,7,23:29,-6,15,2012,14
15,Sport,14,3,5,6,13:20,-7,14,2012,14
16,Santos,14,2,7,5,9:15,-6,13,2012,14
17,Bahia,14,2,6,6,12:21,-9,12,2012,14
18,Palmeiras,14,2,4,8,13:17,-4,10,2012,14
19,Atlético-GO,14,2,3,9,13:27,-14,9,2012,14
20,Figueirense,14,1,5,8,13:23,-10,8,2012,14
1,Atlético-MG,15,11,2,2,27:10,17,35,2012,15
2,Vasco da Gama,15,10,4,1,22:11,11,34,2012,15
3,Fluminense,15,9,5,1,26:9,17,32,2012,15
4,Grêmio,15,9,1,5,21:13,8,28,2012,15
5,Internacional,15,7,6,2,19:11,8,27,2012,15
6,São Paulo,15,8,1,6,23:18,5,25,2012,15
7,Botafogo,15,7,2,6,25:20,5,23,2012,15
8,Cruzeiro,15,7,2,6,20:20,0,23,2012,15
9,Flamengo,15,6,4,5,20:22,-2,22,2012,15
10,Ponte Preta,15,5,5,5,18:18,0,20,2012,15
11,Corinthians,15,4,6,5,14:14,0,18,2012,15
12,Náutico,15,5,2,8,20:27,-7,17,2012,15
13,Portuguesa,15,4,5,6,12:16,-4,17,2012,15
14,Santos,15,3,7,5,13:17,-4,16,2012,15
15,Coritiba,15,4,3,8,23:30,-7,15,2012,15
16,Sport,15,3,5,7,13:22,-9,14,2012,15
17,Palmeiras,15,3,4,8,15:18,-3,13,2012,15
18,Bahia,15,2,7,6,12:21,-9,13,2012,15
19,Atlético-GO,15,2,4,9,14:28,-14,10,2012,15
20,Figueirense,15,1,5,9,13:25,-12,8,2012,15
1,Atlético-MG,16,12,2,2,28:10,18,38,2012,16
2,Fluminense,16,10,5,1,27:9,18,35,2012,16
3,Vasco da Gama,16,10,4,2,22:12,10,34,2012,16
4,Grêmio,16,10,1,5,23:14,9,31,2012,16
5,Internacional,16,8,6,2,21:12,9,30,2012,16
6,Cruzeiro,16,8,2,6,21:20,1,26,2012,16
7,São Paulo,16,8,1,7,24:20,4,25,2012,16
8,Flamengo,16,7,4,5,22:22,0,25,2012,16
9,Botafogo,16,7,3,6,26:21,5,24,2012,16
10,Corinthians,16,5,6,5,16:15,1,21,2012,16
11,Ponte Preta,16,5,5,6,19:20,-1,20,2012,16
12,Portuguesa,16,4,6,6,13:17,-4,18,2012,16
13,Náutico,16,5,2,9,20:29,-9,17,2012,16
14,Santos,16,3,8,5,15:19,-4,17,2012,16
15,Coritiba,16,4,3,9,24:32,-8,15,2012,16
16,Sport,16,3,5,8,13:23,-10,14,2012,16
17,Palmeiras,16,3,4,9,15:19,-4,13,2012,16
18,Bahia,16,2,7,7,12:22,-10,13,2012,16
19,Figueirense,16,2,5,9,14:25,-11,11,2012,16
20,Atlético-GO,16,2,5,9,16:30,-14,11,2012,16
1,Atlético-MG,17,12,3,2,29:11,18,39,2012,17
2,Fluminense,17,10,6,1,28:10,18,36,2012,17
3,Vasco da Gama,17,10,5,2,24:14,10,35,2012,17
4,Grêmio,17,10,1,6,24:16,8,31,2012,17
5,Internacional,17,8,6,3,21:13,8,30,2012,17
6,Botafogo,17,8,3,6,28:21,7,27,2012,17
7,Cruzeiro,17,8,3,6,22:21,1,27,2012,17
8,São Paulo,17,8,1,8,24:23,1,25,2012,17
9,Flamengo,17,7,4,6,22:23,-1,25,2012,17
10,Corinthians,17,6,6,5,17:15,2,24,2012,17
11,Portuguesa,17,5,6,6,15:18,-3,21,2012,17
12,Náutico,17,6,2,9,23:29,-6,20,2012,17
13,Ponte Preta,17,5,5,7,19:22,-3,20,2012,17
14,Santos,17,4,8,5,18:20,-2,20,2012,17
15,Palmeiras,17,4,4,9,16:19,-3,16,2012,17
16,Coritiba,17,4,4,9,26:34,-8,16,2012,17
17,Bahia,17,3,7,7,14:22,-8,16,2012,17
18,Sport,17,3,5,9,13:25,-12,14,2012,17
19,Atlético-GO,17,2,6,9,17:31,-14,12,2012,17
20,Figueirense,17,2,5,10,15:28,-13,11,2012,17
1,Atlético-MG,18,13,3,2,32:13,19,42,2012,18
2,Fluminense,18,11,6,1,29:10,19,39,2012,18
3,Vasco da Gama,18,10,5,3,24:15,9,35,2012,18
4,Grêmio,18,11,1,6,28:16,12,34,2012,18
5,Internacional,18,8,7,3,22:14,8,31,2012,18
6,São Paulo,18,9,1,8,27:23,4,28,2012,18
7,Flamengo,18,8,4,6,23:23,0,28,2012,18
8,Botafogo,18,8,3,7,30:24,6,27,2012,18
9,Cruzeiro,18,8,3,7,22:25,-3,27,2012,18
10,Corinthians,18,6,6,6,19:18,1,24,2012,18
11,Náutico,18,7,2,9,24:29,-5,23,2012,18
12,Santos,18,5,8,5,21:22,-1,23,2012,18
13,Portuguesa,18,5,7,6,16:19,-3,22,2012,18
14,Ponte Preta,18,5,5,8,19:25,-6,20,2012,18
15,Coritiba,18,5,4,9,30:34,-4,19,2012,18
16,Palmeiras,18,4,4,10,17:21,-4,16,2012,18
17,Bahia,18,3,7,8,14:23,-9,16,2012,18
18,Atlético-GO,18,3,6,9,19:32,-13,15,2012,18
19,Sport,18,3,5,10,13:26,-13,14,2012,18
20,Figueirense,18,2,5,11,15:32,-17,11,2012,18
1,Atlético-MG,19,13,4,2,34:15,19,43,2012,19
2,Fluminense,19,12,6,1,31:11,20,42,2012,19
3,Grêmio,19,12,1,6,29:16,13,37,2012,19
4,Vasco da Gama,19,10,5,4,25:17,8,35,2012,19
5,São Paulo,19,10,1,8,29:24,5,31,2012,19
6,Internacional,19,8,7,4,22:15,7,31,2012,19
7,Flamengo,19,8,5,6,23:23,0,29,2012,19
8,Botafogo,19,8,4,7,30:24,6,28,2012,19
9,Cruzeiro,19,8,4,7,24:27,-3,28,2012,19
10,Santos,19,6,8,5,23:23,0,26,2012,19
11,Náutico,19,7,3,9,24:29,-5,24,2012,19
12,Corinthians,19,6,6,7,20:20,0,24,2012,19
13,Ponte Preta,19,6,5,8,21:26,-5,23,2012,19
14,Portuguesa,19,5,7,7,17:21,-4,22,2012,19
15,Coritiba,19,5,4,10,31:37,-6,19,2012,19
16,Bahia,19,3,8,8,15:24,-9,17,2012,19
17,Palmeiras,19,4,4,11,18:23,-5,16,2012,19
18,Atlético-GO,19,3,7,9,20:33,-13,16,2012,19
19,Sport,19,3,6,10,13:26,-13,15,2012,19
20,Figueirense,19,3,5,11,18:33,-15,14,2012,19
1,Atlético-MG,20,13,5,2,36:17,19,44,2012,20
2,Fluminense,20,12,7,1,32:12,20,43,2012,20
3,Grêmio,20,13,1,6,31:16,15,40,2012,20
4,Vasco da Gama,20,10,5,5,25:19,6,35,2012,20
5,São Paulo,20,11,1,8,33:24,9,34,2012,20
6,Cruzeiro,20,9,4,7,26:27,-1,31,2012,20
7,Internacional,20,8,7,5,22:16,6,31,2012,20
8,Flamengo,20,8,6,6,24:24,0,30,2012,20
9,Botafogo,20,8,4,8,30:28,2,28,2012,20
10,Náutico,20,8,3,9,27:31,-4,27,2012,20
11,Santos,20,6,8,6,24:26,-2,26,2012,20
12,Corinthians,20,6,7,7,21:21,0,25,2012,20
13,Portuguesa,20,6,7,7,20:21,-1,25,2012,20
14,Ponte Preta,20,6,6,8,23:28,-5,24,2012,20
15,Coritiba,20,6,4,10,32:37,-5,22,2012,20
16,Bahia,20,4,8,8,18:25,-7,20,2012,20
17,Palmeiras,20,4,4,12,18:26,-8,16,2012,20
18,Sport,20,3,7,10,14:27,-13,16,2012,20
19,Atlético-GO,20,3,7,10,20:35,-15,16,2012,20
20,Figueirense,20,3,5,12,20:36,-16,14,2012,20
1,Atlético-MG,21,13,5,3,36:18,18,44,2012,21
2,Fluminense,21,12,8,1,34:14,20,44,2012,21
3,Grêmio,21,13,2,6,31:16,15,41,2012,21
4,Vasco da Gama,21,11,5,5,27:19,8,38,2012,21
5,São Paulo,21,11,1,9,33:25,8,34,2012,21
6,Cruzeiro,21,10,4,7,29:27,2,34,2012,21
7,Internacional,21,9,7,5,26:17,9,34,2012,21
8,Botafogo,21,9,4,8,32:28,4,31,2012,21
9,Flamengo,21,8,6,7,25:28,-3,30,2012,21
10,Corinthians,21,7,7,7,22:21,1,28,2012,21
11,Náutico,21,8,3,10,27:34,-7,27,2012,21
12,Ponte Preta,21,7,6,8,26:29,-3,27,2012,21
13,Santos,21,6,8,7,25:28,-3,26,2012,21
14,Portuguesa,21,6,7,8,20:23,-3,25,2012,21
15,Bahia,21,5,8,8,19:25,-6,23,2012,21
16,Coritiba,21,6,4,11,32:39,-7,22,2012,21
17,Sport,21,4,7,10,16:28,-12,19,2012,21
18,Palmeiras,21,4,5,12,18:26,-8,17,2012,21
19,Atlético-GO,21,3,7,11,21:38,-17,16,2012,21
20,Figueirense,21,3,6,12,22:38,-16,15,2012,21
1,Fluminense,22,13,8,1,37:15,22,47,2012,22
2,Atlético-MG,22,13,6,3,36:18,18,45,2012,22
3,Grêmio,22,14,2,6,33:17,16,44,2012,22
4,Vasco da Gama,22,11,6,5,28:20,8,39,2012,22
5,São Paulo,22,11,2,9,34:26,8,35,2012,22
6,Internacional,22,9,8,5,27:18,9,35,2012,22
7,Botafogo,22,10,4,8,35:29,6,34,2012,22
8,Cruzeiro,22,10,4,8,30:30,0,34,2012,22
9,Ponte Preta,22,8,6,8,27:29,-2,30,2012,22
10,Flamengo,22,8,6,8,25:29,-4,30,2012,22
11,Náutico,22,8,4,10,28:35,-7,28,2012,22
12,Portuguesa,22,7,7,8,23:23,0,28,2012,22
13,Corinthians,22,7,7,8,22:22,0,28,2012,22
14,Santos,22,6,8,8,26:31,-5,26,2012,22
15,Bahia,22,5,9,8,19:25,-6,24,2012,22
16,Coritiba,22,6,4,12,32:42,-10,22,2012,22
17,Palmeiras,22,5,5,12,21:27,-6,20,2012,22
18,Sport,22,4,7,11,17:31,-14,19,2012,22
19,Figueirense,22,4,6,12,23:38,-15,18,2012,22
20,Atlético-GO,22,3,7,12,22:40,-18,16,2012,22
1,Fluminense,23,14,8,1,38:15,23,50,2012,23
2,Atlético-MG,23,14,6,3,39:18,21,48,2012,23
3,Grêmio,23,14,2,7,34:20,14,44,2012,23
4,Vasco da Gama,23,11,6,6,28:24,4,39,2012,23
5,Botafogo,23,11,4,8,38:30,8,37,2012,23
6,São Paulo,23,11,3,9,34:26,8,36,2012,23
7,Internacional,23,9,8,6,27:19,8,35,2012,23
8,Cruzeiro,23,10,4,9,31:32,-1,34,2012,23
9,Corinthians,23,8,7,8,25:23,2,31,2012,23
10,Ponte Preta,23,8,7,8,29:31,-2,31,2012,23
11,Flamengo,23,8,6,9,25:32,-7,30,2012,23
12,Portuguesa,23,7,8,8,24:24,0,29,2012,23
13,Náutico,23,8,4,11,29:38,-9,28,2012,23
14,Bahia,23,6,9,8,23:25,-2,27,2012,23
15,Santos,23,6,9,8,26:31,-5,27,2012,23
16,Coritiba,23,7,4,12,35:42,-7,25,2012,23
17,Sport,23,5,7,11,19:32,-13,22,2012,23
18,Palmeiras,23,5,5,13,21:30,-9,20,2012,23
19,Figueirense,23,4,7,12,25:40,-15,19,2012,23
20,Atlético-GO,23,3,8,12,23:41,-18,17,2012,23
1,Fluminense,24,15,8,1,40:15,25,53,2012,24
2,Atlético-MG,24,15,6,3,40:18,22,51,2012,24
3,Grêmio,24,15,2,7,36:20,16,47,2012,24
4,Vasco da Gama,24,12,6,6,31:25,6,42,2012,24
5,Botafogo,24,11,5,8,39:31,8,38,2012,24
6,São Paulo,24,11,3,10,34:27,7,36,2012,24
7,Internacional,24,9,9,6,28:20,8,36,2012,24
