Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
4,Fortaleza,5,2,3,0,9:4,5,9,2023,5
5,Athletico-PR,5,3,0,2,7:5,2,9,2023,5
6,Cruzeiro,5,3,0,2,7:5,2,9,2023,5
7,São Paulo,5,2,2,1,7:3,4,8,2023,5
8,Atlético-MG,5,2,1,2,7:5,2,7,2023,5
9,Santos,5,2,1,2,7:5,2,7,2023,5
10,Grêmio,5,2,1,2,7:9,-2,7,2023,5
11,Internacional,5,2,1,2,4:6,-2,7,2023,5
12,Flamengo,5,2,0,3,9:7,2,6,2023,5
13,Vasco da Gama,5,1,3,1,6:6,0,6,2023,5
14,Bragantino,5,1,3,1,8:10,-2,6,2023,5
15,Bahia,5,2,0,3,6:8,-2,6,2023,5
16,Corinthians,5,1,1,3,5:10,-5,4,2023,5
17,Cuiabá,5,1,1,3,5:10,-5,4,2023,5
18,Goiás,5,1,0,4,3:11,-8,3,2023,5
19,Coritiba,5,0,2,3,3:11,-8,2,2023,5
20,América-MG,5,0,1,4,5:13,-8,1,2023,5
1,Botafogo,6,5,0,1,13:6,7,15,2023,6
2,Palmeiras,6,4,2,0,16:6,10,14,2023,6
3,Fluminense,6,4,1,1,12:5,7,13,2023,6
4,Cruzeiro,6,4,0,2,11:5,6,12,2023,6
5,Athletico-PR,6,4,0,2,10:7,3,12,2023,6
6,Fortaleza,6,2,4,0,9:4,5,10,2023,6
7,Atlético-MG,6,3,1,2,9:5,4,10,2023,6
8,Santos,6,3,1,2,8:5,3,10,2023,6
9,São Paulo,6,2,3,1,8:4,4,9,2023,6
10,Flamengo,6,3,0,3,12:9,3,9,2023,6
11,Grêmio,6,2,2,2,7:9,-2,8,2023,6
12,Bragantino,6,1,4,1,9:11,-2,7,2023,6
13,Internacional,6,2,1,3,4:8,-4,7,2023,6
14,Vasco da Gama,6,1,3,2,6:7,-1,6,2023,6
15,Bahia,6,2,0,4,8:11,-3,6,2023,6
16,Goiás,6,2,0,4,5:12,-7,6,2023,6
17,Corinthians,6,1,2,3,6:11,-5,5,2023,6
18,Cuiabá,6,1,1,4,5:12,-7,4,2023,6
19,Coritiba,6,0,2,4,5:14,-9,2,2023,6
20,América-MG,6,0,1,5,5:17,-12,1,2023,6
1,Botafogo,7,6,0,1,14:6,8,18,2023,7
2,Palmeiras,7,4,3,0,16:6,10,15,2023,7
3,Fluminense,7,4,1,2,12:6,6,13,2023,7
4,Atlético-MG,7,4,1,2,11:6,5,13,2023,7
5,São Paulo,7,3,3,1,12:6,6,12,2023,7
6,Cruzeiro,7,4,0,3,11:6,5,12,2023,7
7,Flamengo,7,4,0,3,13:9,4,12,2023,7
8,Athletico-PR,7,4,0,3,10:9,1,12,2023,7
9,Santos,7,3,2,2,8:5,3,11,2023,7
10,Grêmio,7,3,2,2,10:10,0,11,2023,7
11,Fortaleza,7,2,4,1,10:6,4,10,2023,7
12,Bragantino,7,2,4,1,11:11,0,10,2023,7
13,Bahia,7,2,1,4,9:12,-3,7,2023,7
14,Cuiabá,7,2,1,4,6:12,-6,7,2023,7
15,Internacional,7,2,1,4,5:11,-6,7,2023,7
16,Goiás,7,2,1,4,6:13,-7,7,2023,7
17,Vasco da Gama,7,1,3,3,8:11,-3,6,2023,7
18,Corinthians,7,1,2,4,6:12,-6,5,2023,7
19,América-MG,7,1,1,5,7:18,-11,4,2023,7
20,Coritiba,7,0,2,5,6:16,-10,2,2023,7
1,Botafogo,8,7,0,1,16:6,10,21,2023,8
2,Palmeiras,8,4,4,0,17:7,10,16,2023,8
3,São Paulo,8,4,3,1,14:7,7,15,2023,8
4,Atlético-MG,8,4,2,2,12:7,5,14,2023,8
5,Grêmio,8,4,2,2,12:11,1,14,2023,8
6,Fortaleza,8,3,4,1,12:6,6,13,2023,8
7,Cruzeiro,8,4,1,3,12:7,5,13,2023,8
8,Flamengo,8,4,1,3,14:10,4,13,2023,8
9,Fluminense,8,4,1,3,12:8,4,13,2023,8
10,Bragantino,8,3,4,1,13:11,2,13,2023,8
11,Athletico-PR,8,4,0,4,11:11,0,12,2023,8
12,Santos,8,3,2,3,8:7,1,11,2023,8
13,Internacional,8,3,1,4,7:11,-4,10,2023,8
14,Corinthians,8,2,2,4,8:12,-4,8,2023,8
15,Cuiabá,8,2,2,4,7:13,-6,8,2023,8
16,Bahia,8,2,1,5,9:14,-5,7,2023,8
17,Goiás,8,2,1,5,7:15,-8,7,2023,8
18,Vasco da Gama,8,1,3,4,8:13,-5,6,2023,8
19,América-MG,8,1,1,6,7:20,-13,4,2023,8
20,Coritiba,8,0,3,5,7:17,-10,3,2023,8
1,Botafogo,9,7,0,2,16:7,9,21,2023,9
2,Palmeiras,9,5,4,0,20:8,12,19,2023,9
3,Atlético-MG,9,5,2,2,13:7,6,17,2023,9
4,Grêmio,9,5,2,2,14:12,2,17,2023,9
5,Flamengo,9,5,1,3,18:11,7,16,2023,9
6,Fluminense,9,5,1,3,14:9,5,16,2023,9
7,São Paulo,9,4,3,2,15:9,6,15,2023,9
8,Athletico-PR,9,5,0,4,12:11,1,15,2023,9
9,Fortaleza,9,3,5,1,12:6,6,14,2023,9
10,Cruzeiro,9,4,1,4,12:8,4,13,2023,9
11,Bragantino,9,3,4,2,14:13,1,13,2023,9
12,Santos,9,3,3,3,9:8,1,12,2023,9
13,Internacional,9,3,2,4,8:12,-4,11,2023,9
14,Cuiabá,9,3,2,4,8:13,-5,11,2023,9
15,Bahia,9,2,2,5,9:14,-5,8,2023,9
16,Corinthians,9,2,2,5,8:14,-6,8,2023,9
17,Goiás,9,2,1,6,7:16,-9,7,2023,9
18,América-MG,9,2,1,6,9:20,-11,7,2023,9
19,Vasco da Gama,9,1,3,5,9:17,-8,6,2023,9
20,Coritiba,9,0,3,6,8:20,-12,3,2023,9
1,Botafogo,10,8,0,2,18:7,11,24,2023,10
2,Palmeiras,10,6,4,0,22:8,14,22,2023,10
3,Flamengo,10,6,1,3,21:11,10,19,2023,10
4,Atlético-MG,10,5,3,2,14:8,6,18,2023,10
5,Fluminense,10,5,2,3,16:11,5,17,2023,10
6,Grêmio,10,5,2,3,14:15,-1,17,2023,10
7,Athletico-PR,10,5,1,4,14:13,1,16,2023,10
8,São Paulo,10,4,3,3,15:11,4,15,2023,10
9,Cruzeiro,10,4,2,4,14:10,4,14,2023,10
10,Fortaleza,10,3,5,2,12:8,4,14,2023,10
11,Bragantino,10,3,5,2,15:14,1,14,2023,10
12,Internacional,10,4,2,4,10:13,-3,14,2023,10
13,Santos,10,3,4,3,9:8,1,13,2023,10
14,Cuiabá,10,3,3,4,9:14,-5,12,2023,10
15,Bahia,10,2,3,5,11:16,-5,9,2023,10
16,Corinthians,10,2,3,5,9:15,-6,9,2023,10
17,Goiás,10,2,2,6,9:18,-9,8,2023,10
18,América-MG,10,2,2,6,11:22,-11,8,2023,10
19,Vasco da Gama,10,1,3,6,10:19,-9,6,2023,10
20,Coritiba,10,0,4,6,8:20,-12,4,2023,10
1,Botafogo,11,9,0,2,19:7,12,27,2023,11
2,Palmeiras,11,6,4,1,22:9,13,22,2023,11
3,Grêmio,11,6,2,3,17:16,1,20,2023,11
4,Flamengo,11,6,1,4,21:15,6,19,2023,11
5,Atlético-MG,11,5,4,2,15:9,6,19,2023,11
6,Fluminense,11,5,3,3,17:12,5,18,2023,11
7,São Paulo,11,5,3,3,17:12,5,18,2023,11
8,Bragantino,11,4,5,2,19:14,5,17,2023,11
9,Fortaleza,11,4,5,2,13:8,5,17,2023,11
10,Internacional,11,5,2,4,11:13,-2,17,2023,11
11,Athletico-PR,11,5,1,5,15:15,0,16,2023,11
12,Cruzeiro,11,4,2,5,14:11,3,14,2023,11
13,Santos,11,3,4,4,9:10,-1,13,2023,11
14,Bahia,11,3,3,5,12:16,-4,12,2023,11
15,Corinthians,11,3,3,5,11:15,-4,12,2023,11
16,Cuiabá,11,3,3,5,9:15,-6,12,2023,11
17,Goiás,11,3,2,6,10:18,-8,11,2023,11
18,América-MG,11,2,2,7,12:25,-13,8,2023,11
19,Vasco da Gama,11,1,3,7,10:20,-10,6,2023,11
20,Coritiba,11,0,4,7,8:21,-13,4,2023,11
1,Botafogo,12,10,0,2,20:7,13,30,2023,12
2,Grêmio,12,7,2,3,22:17,5,23,2023,12
3,Palmeiras,12,6,4,2,22:10,12,22,2023,12
4,Flamengo,12,7,1,4,24:17,7,22,2023,12
5,Fluminense,12,6,3,3,19:13,6,21,2023,12
6,Bragantino,12,5,5,2,21:14,7,20,2023,12
7,Fortaleza,12,5,5,2,15:9,6,20,2023,12
8,Internacional,12,6,2,4,13:14,-1,20,2023,12
9,Atlético-MG,12,5,4,3,16:11,5,19,2023,12
10,Athletico-PR,12,6,1,5,16:15,1,19,2023,12
11,São Paulo,12,5,3,4,17:13,4,18,2023,12
12,Cruzeiro,12,5,2,5,15:11,4,17,2023,12
13,Santos,12,3,4,5,11:13,-2,13,2023,12
14,Bahia,12,3,3,6,13:18,-5,12,2023,12
15,Corinthians,12,3,3,6,11:16,-5,12,2023,12
16,Cuiabá,12,3,3,6,9:16,-7,12,2023,12
17,Goiás,12,3,2,7,10:20,-10,11,2023,12
18,Vasco da Gama,12,2,3,7,11:20,-9,9,2023,12
19,América-MG,12,2,2,8,13:27,-14,8,2023,12
20,Coritiba,12,0,4,8,9:26,-17,4,2023,12
1,Botafogo,13,11,0,2,22:7,15,33,2023,13
2,Grêmio,13,8,2,3,24:18,6,26,2023,13
3,Flamengo,13,8,1,4,26:17,9,25,2023,13
4,Palmeiras,13,6,5,2,24:12,12,23,2023,13
5,Bragantino,13,6,5,2,22:14,8,23,2023,13
6,Fluminense,13,6,3,4,19:14,5,21,2023,13
7,São Paulo,13,6,3,4,18:13,5,21,2023,13
8,Internacional,13,6,3,4,13:14,-1,21,2023,13
9,Atlético-MG,13,5,5,3,18:13,5,20,2023,13
10,Fortaleza,13,5,5,3,15:11,4,20,2023,13
11,Athletico-PR,13,6,2,5,18:17,1,20,2023,13
12,Cruzeiro,13,5,3,5,15:11,4,18,2023,13
13,Cuiabá,13,4,3,6,12:16,-4,15,2023,13
14,Santos,13,3,4,6,11:16,-5,13,2023,13
15,Bahia,13,3,3,7,14:20,-6,12,2023,13
16,Corinthians,13,3,3,7,11:17,-6,12,2023,13
17,Goiás,13,3,2,8,11:22,-11,11,2023,13
18,Vasco da Gama,13,2,3,8,11:22,-11,9,2023,13
19,América-MG,13,2,3,8,15:29,-14,9,2023,13
20,Coritiba,13,1,4,8,11:27,-16,7,2023,13
1,Botafogo,14,12,0,2,24:7,17,36,2023,14
2,Flamengo,14,8,2,4,27:18,9,26,2023,14
3,Grêmio,14,8,2,4,24:20,4,26,2023,14
4,Palmeiras,14,6,6,2,25:13,12,24,2023,14
5,Bragantino,14,6,6,2,22:14,8,24,2023,14
6,Fluminense,14,7,3,4,21:14,7,24,2023,14
7,Fortaleza,14,6,5,3,16:11,5,23,2023,14
8,São Paulo,14,6,4,4,18:13,5,22,2023,14
9,Cruzeiro,14,6,3,5,16:11,5,21,2023,14
10,Internacional,14,6,3,5,13:16,-3,21,2023,14
11,Atlético-MG,14,5,5,4,18:14,4,20,2023,14
12,Athletico-PR,14,6,2,6,18:18,0,20,2023,14
13,Santos,14,4,4,6,15:19,-4,16,2023,14
14,Cuiabá,14,4,4,6,13:17,-4,16,2023,14
15,Corinthians,14,4,3,7,12:17,-5,15,2023,14
16,Bahia,14,3,4,7,15:21,-6,13,2023,14
17,Goiás,14,3,2,9,14:26,-12,11,2023,14
18,Coritiba,14,2,4,8,14:28,-14,10,2023,14
19,Vasco da Gama,14,2,3,9,11:23,-12,9,2023,14
20,América-MG,14,2,3,9,16:32,-16,9,2023,14
1,Botafogo,15,13,0,2,26:7,19,39,2023,15
2,Flamengo,15,8,3,4,27:18,9,27,2023,15
3,Grêmio,15,8,3,4,28:24,4,27,2023,15
4,Palmeiras,15,6,7,2,25:13,12,25,2023,15
5,São Paulo,15,7,4,4,22:14,8,25,2023,15
6,Fluminense,15,7,4,4,21:14,7,25,2023,15
7,Bragantino,15,6,6,3,22:16,6,24,2023,15
8,Fortaleza,15,6,5,4,16:12,4,23,2023,15
9,Athletico-PR,15,7,2,6,20:18,2,23,2023,15
10,Cruzeiro,15,6,4,5,16:11,5,22,2023,15
11,Internacional,15,6,4,5,13:16,-3,22,2023,15
12,Atlético-MG,15,5,6,4,18:14,4,21,2023,15
13,Cuiabá,15,5,4,6,14:17,-3,19,2023,15
14,Corinthians,15,4,4,7,16:21,-5,16,2023,15
15,Santos,15,4,4,7,16:23,-7,16,2023,15
16,Bahia,15,3,4,8,15:23,-8,13,2023,15
17,Vasco da Gama,15,3,3,9,12:23,-11,12,2023,15
18,Goiás,15,3,3,9,14:26,-12,12,2023,15
19,Coritiba,15,2,5,8,14:28,-14,11,2023,15
20,América-MG,15,2,3,10,16:33,-17,9,2023,15
1,Botafogo,16,13,1,2,28:9,19,40,2023,16
2,Grêmio,16,9,3,4,29:24,5,30,2023,16
3,Palmeiras,16,7,7,2,28:14,14,28,2023,16
4,Flamengo,16,8,4,4,28:19,9,28,2023,16
5,Athletico-PR,16,8,2,6,22:18,4,26,2023,16
6,São Paulo,16,7,4,5,23:16,7,25,2023,16
7,Bragantino,16,6,7,3,22:16,6,25,2023,16
8,Fluminense,16,7,4,5,21:16,5,25,2023,16
9,Fortaleza,16,6,5,5,17:15,2,23,2023,16
10,Internacional,16,6,5,5,13:16,-3,23,2023,16
11,Cruzeiro,16,6,4,6,16:12,4,22,2023,16
12,Cuiabá,16,6,4,6,16:18,-2,22,2023,16
13,Atlético-MG,16,5,6,5,18:15,3,21,2023,16
14,Corinthians,16,4,5,7,16:21,-5,17,2023,16
15,Santos,16,4,5,7,18:25,-7,17,2023,16
16,Goiás,16,4,3,9,15:26,-11,15,2023,16
17,Bahia,16,3,5,8,15:23,-8,14,2023,16
18,Coritiba,16,3,5,8,16:28,-12,14,2023,16
19,Vasco da Gama,16,3,3,10,12:25,-13,12,2023,16
20,América-MG,16,2,4,10,17:34,-17,10,2023,16
1,Botafogo,17,14,1,2,32:10,22,43,2023,17
2,Palmeiras,17,8,7,2,32:15,17,31,2023,17
3,Flamengo,17,9,4,4,30:20,10,31,2023,17
4,Grêmio,17,9,4,4,30:25,5,31,2023,17
5,Bragantino,17,7,7,3,25:16,9,28,2023,17
6,Fluminense,17,8,4,5,22:16,6,28,2023,17
7,Athletico-PR,17,8,3,6,25:21,4,27,2023,17
8,São Paulo,17,7,5,5,23:16,7,26,2023,17
9,Cuiabá,17,7,4,6,18:19,-1,25,2023,17
10,Cruzeiro,17,6,5,6,19:15,4,23,2023,17
11,Fortaleza,17,6,5,6,17:18,-1,23,2023,17
12,Internacional,17,6,5,6,14:18,-4,23,2023,17
13,Atlético-MG,17,5,6,6,19:17,2,21,2023,17
14,Corinthians,17,5,5,7,19:22,-3,20,2023,17
15,Santos,17,4,5,8,18:26,-8,17,2023,17
16,Goiás,17,4,4,9,16:27,-11,16,2023,17
17,Bahia,17,3,6,8,15:23,-8,15,2023,17
18,Coritiba,17,3,5,9,17:32,-15,14,2023,17
19,Vasco da Gama,17,3,3,11,13:28,-15,12,2023,17
20,América-MG,17,2,4,11,18:38,-20,10,2023,17
1,Botafogo,18,14,2,2,32:10,22,44,2023,18
2,Palmeiras,18,8,7,3,33:17,16,31,2023,18
3,Bragantino,18,8,7,3,26:16,10,31,2023,18
4,Flamengo,18,9,4,5,30:23,7,31,2023,18
5,Fluminense,18,9,4,5,24:17,7,31,2023,18
6,Grêmio,18,9,4,5,30:26,4,31,2023,18
7,Athletico-PR,18,8,4,6,26:22,4,28,2023,18
8,Cuiabá,18,8,4,6,21:19,2,28,2023,18
9,São Paulo,18,7,5,6,23:18,5,26,2023,18
10,Atlético-MG,18,6,6,6,21:17,4,24,2023,18
11,Cruzeiro,18,6,6,6,19:15,4,24,2023,18
12,Internacional,18,6,6,6,16:20,-4,24,2023,18
13,Fortaleza,18,6,5,7,17:19,-2,23,2023,18
14,Corinthians,18,5,6,7,21:24,-3,21,2023,18
15,Goiás,18,5,4,9,17:27,-10,19,2023,18
16,Bahia,18,4,6,8,18:24,-6,18,2023,18
17,Santos,18,4,6,8,19:27,-8,18,2023,18
18,Vasco da Gama,18,4,3,11,14:28,-14,15,2023,18
19,Coritiba,18,3,5,10,17:33,-16,14,2023,18
20,América-MG,18,2,4,12,19:41,-22,10,2023,18
1,Botafogo,19,15,2,2,35:11,24,47,2023,19
2,Palmeiras,19,9,7,3,34:17,17,34,2023,19
3,Grêmio,19,10,4,5,32:27,5,34,2023,19
4,Bragantino,19,8,8,3,27:17,10,32,2023,19
5,Flamengo,19,9,5,5,31:24,7,32,2023,19
6,Athletico-PR,19,9,4,6,28:22,6,31,2023,19
7,Fluminense,19,9,4,6,25:19,6,31,2023,19
8,Cuiabá,19,8,4,7,21:21,0,28,2023,19
9,São Paulo,19,7,6,6,24:19,5,27,2023,19
10,Atlético-MG,19,7,6,6,22:17,5,27,2023,19
11,Fortaleza,19,7,5,7,21:19,2,26,2023,19
12,Cruzeiro,19,6,6,7,19:16,3,24,2023,19
13,Corinthians,19,6,6,7,24:25,-1,24,2023,19
14,Internacional,19,6,6,7,17:23,-6,24,2023,19
15,Goiás,19,6,4,9,18:27,-9,22,2023,19
16,Bahia,19,4,6,9,18:25,-7,18,2023,19
17,Santos,19,4,6,9,19:31,-12,18,2023,19
18,Vasco da Gama,19,4,4,11,15:29,-14,16,2023,19
19,Coritiba,19,3,5,11,18:36,-18,14,2023,19
20,América-MG,19,2,4,13,19:42,-23,10,2023,19
1,Botafogo,20,15,3,2,35:11,24,48,2023,20
2,Palmeiras,20,10,7,3,36:17,19,37,2023,20
3,Flamengo,20,10,5,5,34:26,8,35,2023,20
4,Fluminense,20,10,4,6,28:20,8,34,2023,20
5,Grêmio,20,10,4,6,33:29,4,34,2023,20
6,Athletico-PR,20,9,5,6,29:23,6,32,2023,20
7,Bragantino,20,8,8,4,27:21,6,32,2023,20
8,Fortaleza,20,8,5,7,22:19,3,29,2023,20
9,São Paulo,20,7,7,6,24:19,5,28,2023,20
10,Cuiabá,20,8,4,8,21:23,-2,28,2023,20
11,Atlético-MG,20,7,6,7,22:18,4,27,2023,20
12,Cruzeiro,20,6,7,7,20:17,3,25,2023,20
13,Corinthians,20,6,7,7,25:26,-1,25,2023,20
14,Internacional,20,6,6,8,17:24,-7,24,2023,20
15,Goiás,20,6,5,9,19:28,-9,23,2023,20
16,Bahia,20,5,6,9,22:25,-3,21,2023,20
17,Santos,20,5,6,9,21:32,-11,21,2023,20
18,Vasco da Gama,20,5,4,11,16:29,-13,19,2023,20
19,Coritiba,20,3,5,12,20:39,-19,14,2023,20
20,América-MG,20,2,4,14,20:45,-25,10,2023,20
1,Botafogo,21,16,3,2,38:11,27,51,2023,21
2,Palmeiras,21,11,7,3,37:17,20,40,2023,21
3,Grêmio,21,11,4,6,36:29,7,37,2023,21
4,Flamengo,21,10,6,5,34:26,8,36,2023,21
5,Fluminense,21,10,5,6,30:22,8,35,2023,21
6,Bragantino,21,9,8,4,29:21,8,35,2023,21
7,Athletico-PR,21,9,6,6,31:25,6,33,2023,21
8,Fortaleza,21,9,5,7,25:20,5,32,2023,21
9,Atlético-MG,21,8,6,7,24:18,6,30,2023,21
10,São Paulo,21,7,7,7,25:21,4,28,2023,21
11,Cuiabá,21,8,4,9,21:25,-4,28,2023,21
12,Corinthians,21,6,8,7,26:27,-1,26,2023,21
13,Cruzeiro,21,6,7,8,20:20,0,25,2023,21
14,Internacional,21,6,7,8,17:24,-7,25,2023,21
15,Goiás,21,6,6,9,20:29,-9,24,2023,21
16,Bahia,21,5,6,10,22:28,-6,21,2023,21
17,Santos,21,5,6,10,21:34,-13,21,2023,21
18,Vasco da Gama,21,5,4,12,16:30,-14,19,2023,21
19,Coritiba,21,3,5,13,21:42,-21,14,2023,21
20,América-MG,21,3,4,14,22:46,-24,13,2023,21
1,Botafogo,22,16,3,3,39:13,26,51,2023,22
2,Palmeiras,22,11,8,3,37:17,20,41,2023,22
3,Grêmio,22,12,4,6,38:29,9,40,2023,22
4,Flamengo,22,11,6,5,36:27,9,39,2023,22
5,Fluminense,22,11,5,6,31:22,9,38,2023,22
6,Bragantino,22,9,9,4,29:21,8,36,2023,22
7,Athletico-PR,22,9,7,6,32:26,6,34,2023,22
8,Fortaleza,22,9,5,8,25:21,4,32,2023,22
9,Atlético-MG,22,8,7,7,25:19,6,31,2023,22
10,São Paulo,22,8,7,7,27:22,5,31,2023,22
11,Cuiabá,22,8,4,10,21:27,-6,28,2023,22
12,Corinthians,22,6,9,7,26:27,-1,27,2023,22
13,Cruzeiro,22,6,8,8,20:20,0,26,2023,22
14,Internacional,22,6,8,8,17:24,-7,26,2023,22
15,Goiás,22,6,7,9,20:29,-9,25,2023,22
16,Bahia,22,5,7,10,23:29,-6,22,2023,22
17,Santos,22,5,6,11,21:36,-15,21,2023,22
18,Vasco da Gama,22,5,5,12,17:31,-14,20,2023,22
19,América-MG,22,4,4,14,24:46,-22,16,2023,22
20,Coritiba,22,3,5,14,22:44,-22,14,2023,22
1,Botafogo,23,16,3,4,39:14,25,51,2023,23
2,Palmeiras,23,12,8,3,38:17,21,44,2023,23
3,Grêmio,23,12,4,7,38:31,7,40,2023,23
4,Bragantino,23,10,9,4,31:21,10,39,2023,23
5,Flamengo,23,11,6,6,36:30,6,39,2023,23
6,Fluminense,23,11,5,7,33:26,7,38,2023,23
7,Athletico-PR,23,10,7,6,35:26,9,37,2023,23
8,Fortaleza,23,10,5,8,27:22,5,35,2023,23
9,Atlético-MG,23,9,7,7,26:19,7,34,2023,23
10,São Paulo,23,8,7,8,28:24,4,31,2023,23
11,Cruzeiro,23,7,8,8,23:20,3,29,2023,23
12,Cuiabá,23,8,5,10,23:29,-6,29,2023,23
13,Internacional,23,7,8,8,19:25,-6,29,2023,23
14,Corinthians,23,6,9,8,27:29,-2,27,2023,23
15,Bahia,23,6,7,10,27:31,-4,25,2023,23
16,Goiás,23,6,7,10,20:30,-10,25,2023,23
17,Vasco da Gama,23,6,5,12,21:33,-12,23,2023,23
18,Santos,23,5,6,12,21:39,-18,21,2023,23
19,América-MG,23,4,5,14,26:48,-22,17,2023,23
20,Coritiba,23,3,5,15,24:48,-24,14,2023,23
1,Botafogo,24,16,3,5,39:15,24,51,2023,24
2,Palmeiras,24,12,8,4,38:18,20,44,2023,24
3,Grêmio,24,13,4,7,39:31,8,43,2023,24
4,Bragantino,24,11,9,4,33:21,12,42,2023,24
5,Fluminense,24,12,5,7,34:26,8,41,2023,24
6,Athletico-PR,24,11,7,6,37:27,10,40,2023,24
7,Flamengo,24,11,7,6,36:30,6,40,2023,24
8,Fortaleza,24,11,5,8,29:23,6,38,2023,24
