Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
5,Palmeiras,5,3,0,2,11:6,5,9,2016,5
6,Chapecoense,5,2,3,0,10:7,3,9,2016,5
7,Santa Cruz,5,2,2,1,11:6,5,8,2016,5
8,Fluminense,5,2,2,1,5:5,0,8,2016,5
9,São Paulo,5,2,1,2,4:4,0,7,2016,5
10,Ponte Preta,5,2,1,2,5:7,-2,7,2016,5
11,Figueirense,5,1,3,1,6:6,0,6,2016,5
12,Atlético-MG,5,1,3,1,4:6,-2,6,2016,5
13,Vitória,5,1,2,2,6:9,-3,5,2016,5
14,Cruzeiro,5,1,2,2,5:8,-3,5,2016,5
15,Santos,5,1,1,3,4:6,-2,4,2016,5
16,Botafogo,5,1,1,3,3:5,-2,4,2016,5
17,Coritiba,5,1,1,3,6:9,-3,4,2016,5
18,Sport,5,1,1,3,2:5,-3,4,2016,5
19,Atlético-PR,5,1,1,3,4:9,-5,4,2016,5
20,América-MG,5,0,2,3,4:8,-4,2,2016,5
1,Corinthians,6,4,1,1,10:4,6,13,2016,6
2,Grêmio,6,4,1,1,10:4,6,13,2016,6
3,Internacional,6,4,1,1,5:2,3,13,2016,6
4,Palmeiras,6,4,0,2,13:7,6,12,2016,6
5,Chapecoense,6,2,4,0,10:7,3,10,2016,6
6,Flamengo,6,3,1,2,7:6,1,10,2016,6
7,São Paulo,6,3,1,2,5:4,1,10,2016,6
8,Fluminense,6,2,3,1,5:5,0,9,2016,6
9,Santa Cruz,6,2,2,2,11:7,4,8,2016,6
10,Vitória,6,2,2,2,7:9,-2,8,2016,6
11,Santos,6,2,1,3,7:6,1,7,2016,6
12,Atlético-MG,6,1,4,1,8:10,-2,7,2016,6
13,Ponte Preta,6,2,1,3,5:8,-3,7,2016,6
14,Atlético-PR,6,2,1,3,5:9,-4,7,2016,6
15,Figueirense,6,1,3,2,6:7,-1,6,2016,6
16,Sport,6,1,2,3,6:9,-3,5,2016,6
17,América-MG,6,1,2,3,5:8,-3,5,2016,6
18,Cruzeiro,6,1,2,3,5:9,-4,5,2016,6
19,Coritiba,6,1,1,4,7:11,-4,4,2016,6
20,Botafogo,6,1,1,4,3:8,-5,4,2016,6
1,Internacional,7,5,1,1,8:3,5,16,2016,7
2,Palmeiras,7,5,0,2,14:7,7,15,2016,7
3,Grêmio,7,4,2,1,11:5,6,14,2016,7
4,Corinthians,7,4,1,2,10:5,5,13,2016,7
5,Santos,7,3,1,3,9:6,3,10,2016,7
6,Chapecoense,7,2,4,1,11:9,2,10,2016,7
7,Flamengo,7,3,1,3,7:7,0,10,2016,7
8,Fluminense,7,2,4,1,6:6,0,10,2016,7
9,São Paulo,7,3,1,3,6:6,0,10,2016,7
10,Ponte Preta,7,3,1,3,7:9,-2,10,2016,7
11,Atlético-PR,7,3,1,3,7:10,-3,10,2016,7
12,Figueirense,7,2,3,2,7:7,0,9,2016,7
13,Vitória,7,2,3,2,8:10,-2,9,2016,7
14,Santa Cruz,7,2,2,3,11:9,2,8,2016,7
15,Cruzeiro,7,2,2,3,8:11,-3,8,2016,7
16,Atlético-MG,7,1,4,2,10:13,-3,7,2016,7
17,Coritiba,7,2,1,4,10:13,-3,7,2016,7
18,Sport,7,1,2,4,8:12,-4,5,2016,7
19,América-MG,7,1,2,4,6:11,-5,5,2016,7
20,Botafogo,7,1,2,4,4:9,-5,5,2016,7
1,Internacional,8,6,1,1,10:3,7,19,2016,8
2,Palmeiras,8,5,1,2,16:9,7,16,2016,8
3,Grêmio,8,4,3,1,14:8,6,15,2016,8
4,Santos,8,4,1,3,11:6,5,13,2016,8
5,Corinthians,8,4,1,3,10:6,4,13,2016,8
6,São Paulo,8,4,1,3,8:6,2,13,2016,8
7,Flamengo,8,4,1,3,8:7,1,13,2016,8
8,Fluminense,8,3,4,1,7:6,1,13,2016,8
9,Ponte Preta,8,4,1,3,10:11,-1,13,2016,8
10,Santa Cruz,8,3,2,3,12:9,3,11,2016,8
11,Chapecoense,8,2,5,1,14:12,2,11,2016,8
12,Atlético-PR,8,3,1,4,9:13,-4,10,2016,8
13,Figueirense,8,2,3,3,7:8,-1,9,2016,8
14,Vitória,8,2,3,3,8:12,-4,9,2016,8
15,Coritiba,8,2,2,4,12:15,-3,8,2016,8
16,Botafogo,8,2,2,4,7:10,-3,8,2016,8
17,Cruzeiro,8,2,2,4,8:12,-4,8,2016,8
18,Atlético-MG,8,1,4,3,10:15,-5,7,2016,8
19,Sport,8,1,2,5,8:14,-6,5,2016,8
20,América-MG,8,1,2,5,7:14,-7,5,2016,8
1,Palmeiras,9,6,1,2,19:10,9,19,2016,9
2,Internacional,9,6,1,2,12:6,6,19,2016,9
3,Grêmio,9,5,3,1,16:8,8,18,2016,9
4,Corinthians,9,5,1,3,13:7,6,16,2016,9
5,Chapecoense,9,3,5,1,16:13,3,14,2016,9
6,São Paulo,9,4,2,3,10:8,2,14,2016,9
7,Flamengo,9,4,2,3,10:9,1,14,2016,9
8,Santos,9,4,1,4,11:7,4,13,2016,9
9,Fluminense,9,3,4,2,8:8,0,13,2016,9
10,Atlético-PR,9,4,1,4,10:13,-3,13,2016,9
11,Ponte Preta,9,4,1,4,10:14,-4,13,2016,9
12,Figueirense,9,3,3,3,10:10,0,12,2016,9
13,Santa Cruz,9,3,2,4,13:12,1,11,2016,9
14,Atlético-MG,9,2,4,3,13:15,-2,10,2016,9
15,Vitória,9,2,3,4,9:14,-5,9,2016,9
16,Coritiba,9,2,2,5,13:17,-4,8,2016,9
17,Sport,9,2,2,5,10:15,-5,8,2016,9
18,Botafogo,9,2,2,5,8:13,-5,8,2016,9
19,América-MG,9,2,2,5,9:15,-6,8,2016,9
20,Cruzeiro,9,2,2,5,8:14,-6,8,2016,9
1,Palmeiras,10,7,1,2,21:10,11,22,2016,10
2,Internacional,10,6,2,2,13:7,6,20,2016,10
3,Grêmio,10,5,3,2,17:10,7,18,2016,10
4,Flamengo,10,5,2,3,11:9,2,17,2016,10
5,Santos,10,5,1,4,15:9,6,16,2016,10
6,Corinthians,10,5,1,4,14:9,5,16,2016,10
7,Chapecoense,10,3,6,1,16:13,3,15,2016,10
8,São Paulo,10,4,3,3,10:8,2,15,2016,10
9,Atlético-PR,10,4,2,4,10:13,-3,14,2016,10
10,Figueirense,10,3,4,3,10:10,0,13,2016,10
11,Atlético-MG,10,3,4,3,15:16,-1,13,2016,10
12,Fluminense,10,3,4,3,10:12,-2,13,2016,10
13,Ponte Preta,10,4,1,5,10:18,-8,13,2016,10
14,Vitória,10,3,3,4,11:15,-4,12,2016,10
15,Santa Cruz,10,3,2,5,13:13,0,11,2016,10
16,Cruzeiro,10,3,2,5,12:14,-2,11,2016,10
17,Coritiba,10,2,3,5,14:18,-4,9,2016,10
18,Sport,10,2,3,5,10:15,-5,9,2016,10
19,Botafogo,10,2,3,5,8:13,-5,9,2016,10
20,América-MG,10,2,2,6,9:17,-8,8,2016,10
1,Palmeiras,11,7,1,3,22:12,10,22,2016,11
2,Internacional,11,6,2,3,15:10,5,20,2016,11
3,Santos,11,6,1,4,18:9,9,19,2016,11
4,Corinthians,11,6,1,4,16:10,6,19,2016,11
5,Grêmio,11,5,3,3,17:12,5,18,2016,11
6,Flamengo,11,5,2,4,12:11,1,17,2016,11
7,Atlético-PR,11,5,2,4,12:13,-1,17,2016,11
8,Atlético-MG,11,4,4,3,16:16,0,16,2016,11
9,Fluminense,11,4,4,3,12:13,-1,16,2016,11
10,Chapecoense,11,3,6,2,17:18,-1,15,2016,11
11,São Paulo,11,4,3,4,10:11,-1,15,2016,11
12,Figueirense,11,3,5,3,10:10,0,14,2016,11
13,Cruzeiro,11,4,2,5,14:15,-1,14,2016,11
14,Ponte Preta,11,4,2,5,11:19,-8,14,2016,11
15,Vitória,11,3,4,4,12:16,-4,13,2016,11
16,Sport,11,3,3,5,15:16,-1,12,2016,11
17,Botafogo,11,3,3,5,11:15,-4,12,2016,11
18,Santa Cruz,11,3,2,6,14:15,-1,11,2016,11
19,Coritiba,11,2,4,5,14:18,-4,10,2016,11
20,América-MG,11,2,2,7,9:18,-9,8,2016,11
1,Palmeiras,12,8,1,3,26:12,14,25,2016,12
2,Corinthians,12,7,1,4,18:10,8,22,2016,12
3,Grêmio,12,6,3,3,20:14,6,21,2016,12
4,Internacional,12,6,2,4,15:11,4,20,2016,12
5,Flamengo,12,6,2,4,13:11,2,20,2016,12
6,Santos,12,6,1,5,20:12,8,19,2016,12
7,Atlético-MG,12,5,4,3,21:19,2,19,2016,12
8,Chapecoense,12,4,6,2,20:20,0,18,2016,12
9,São Paulo,12,5,3,4,12:12,0,18,2016,12
10,Atlético-PR,12,5,2,5,12:14,-2,17,2016,12
11,Ponte Preta,12,5,2,5,14:19,-5,17,2016,12
12,Fluminense,12,4,4,4,13:15,-2,16,2016,12
13,Vitória,12,4,4,4,15:18,-3,16,2016,12
14,Cruzeiro,12,4,2,6,16:18,-2,14,2016,12
15,Figueirense,12,3,5,4,10:14,-4,14,2016,12
16,Coritiba,12,3,4,5,15:18,-3,13,2016,12
17,Sport,12,3,3,6,17:19,-2,12,2016,12
18,Botafogo,12,3,3,6,14:20,-6,12,2016,12
19,Santa Cruz,12,3,2,7,14:18,-4,11,2016,12
20,América-MG,12,2,2,8,9:20,-11,8,2016,12
1,Palmeiras,13,9,1,3,29:13,16,28,2016,13
2,Corinthians,13,8,1,4,22:10,12,25,2016,13
3,Grêmio,13,7,3,3,21:14,7,24,2016,13
4,Santos,13,7,1,5,23:12,11,22,2016,13
5,Internacional,13,6,2,5,15:12,3,20,2016,13
6,Atlético-MG,13,5,5,3,22:20,2,20,2016,13
7,Atlético-PR,13,6,2,5,13:14,-1,20,2016,13
8,Flamengo,13,6,2,5,13:15,-2,20,2016,13
9,Ponte Preta,13,6,2,5,15:19,-4,20,2016,13
10,São Paulo,13,5,3,5,12:13,-1,18,2016,13
11,Chapecoense,13,4,6,3,20:23,-3,18,2016,13
12,Fluminense,13,4,5,4,13:15,-2,17,2016,13
13,Vitória,13,4,5,4,17:20,-3,17,2016,13
14,Cruzeiro,13,4,3,6,18:20,-2,15,2016,13
15,Figueirense,13,3,6,4,11:15,-4,15,2016,13
16,Botafogo,13,4,3,6,16:21,-5,15,2016,13
17,Coritiba,13,3,5,5,15:18,-3,14,2016,13
18,Sport,13,3,3,7,18:22,-4,12,2016,13
19,Santa Cruz,13,3,2,8,15:20,-5,11,2016,13
20,América-MG,13,2,2,9,9:21,-12,8,2016,13
1,Palmeiras,14,9,2,3,30:14,16,29,2016,14
2,Corinthians,14,9,1,4,24:10,14,28,2016,14
3,Grêmio,14,8,3,3,23:15,8,27,2016,14
4,Santos,14,7,2,5,24:13,11,23,2016,14
5,Atlético-PR,14,7,2,5,16:14,2,23,2016,14
6,Flamengo,14,7,2,5,15:15,0,23,2016,14
7,Ponte Preta,14,7,2,5,17:20,-3,23,2016,14
8,São Paulo,14,6,3,5,15:13,2,21,2016,14
9,Internacional,14,6,2,6,15:13,2,20,2016,14
10,Atlético-MG,14,5,5,4,22:22,0,20,2016,14
11,Fluminense,14,4,6,4,13:15,-2,18,2016,14
12,Vitória,14,4,6,4,17:20,-3,18,2016,14
13,Chapecoense,14,4,6,4,20:25,-5,18,2016,14
14,Botafogo,14,4,4,6,16:21,-5,16,2016,14
15,Coritiba,14,3,6,5,15:18,-3,15,2016,14
16,Cruzeiro,14,4,3,7,18:23,-5,15,2016,14
17,Figueirense,14,3,6,5,12:17,-5,15,2016,14
18,Santa Cruz,14,4,2,8,16:20,-4,14,2016,14
19,Sport,14,3,3,8,19:24,-5,12,2016,14
20,América-MG,14,2,2,10,9:24,-15,8,2016,14
1,Palmeiras,15,10,2,3,31:14,17,32,2016,15
2,Corinthians,15,9,2,4,25:11,14,29,2016,15
3,Grêmio,15,8,3,4,25:19,6,27,2016,15
4,Santos,15,8,2,5,27:14,13,26,2016,15
5,Atlético-PR,15,7,3,5,17:15,2,24,2016,15
6,Flamengo,15,7,3,5,18:18,0,24,2016,15
7,Atlético-MG,15,6,5,4,24:23,1,23,2016,15
8,Ponte Preta,15,7,2,6,18:23,-5,23,2016,15
9,São Paulo,15,6,4,5,16:14,2,22,2016,15
10,Fluminense,15,5,6,4,15:15,0,21,2016,15
11,Internacional,15,6,2,7,15:14,1,20,2016,15
12,Vitória,15,4,7,4,18:21,-3,19,2016,15
13,Chapecoense,15,4,7,4,21:26,-5,19,2016,15
14,Santa Cruz,15,5,2,8,19:20,-1,17,2016,15
15,Botafogo,15,4,5,6,19:24,-5,17,2016,15
16,Figueirense,15,3,7,5,13:18,-5,16,2016,15
17,Sport,15,4,3,8,23:26,-3,15,2016,15
18,Coritiba,15,3,6,6,16:20,-4,15,2016,15
19,Cruzeiro,15,4,3,8,18:25,-7,15,2016,15
20,América-MG,15,2,2,11,9:27,-18,8,2016,15
1,Palmeiras,16,10,2,4,31:15,16,32,2016,16
2,Corinthians,16,9,3,4,26:12,14,30,2016,16
3,Grêmio,16,9,3,4,26:19,7,30,2016,16
4,Santos,16,9,2,5,30:16,14,29,2016,16
5,Atlético-PR,16,8,3,5,18:15,3,27,2016,16
6,Flamengo,16,8,3,5,20:19,1,27,2016,16
7,Atlético-MG,16,7,5,4,25:23,2,26,2016,16
8,Ponte Preta,16,7,3,6,20:25,-5,24,2016,16
9,São Paulo,16,6,4,6,16:15,1,22,2016,16
10,Chapecoense,16,5,7,4,23:27,-4,22,2016,16
11,Internacional,16,6,3,7,17:16,1,21,2016,16
12,Fluminense,16,5,6,5,15:16,-1,21,2016,16
13,Vitória,16,4,7,5,20:24,-4,19,2016,16
14,Sport,16,5,3,8,25:27,-2,18,2016,16
15,Coritiba,16,4,6,6,17:20,-3,18,2016,16
16,Santa Cruz,16,5,2,9,19:21,-2,17,2016,16
17,Figueirense,16,3,8,5,14:19,-5,17,2016,16
18,Botafogo,16,4,5,7,20:26,-6,17,2016,16
19,Cruzeiro,16,4,3,9,19:27,-8,15,2016,16
20,América-MG,16,2,2,12,10:29,-19,8,2016,16
1,Corinthians,17,10,3,4,27:12,15,33,2016,17
2,Santos,17,10,2,5,32:16,16,32,2016,17
3,Palmeiras,17,10,2,5,32:18,14,32,2016,17
4,Grêmio,17,9,4,4,26:19,7,31,2016,17
5,Flamengo,17,9,3,5,22:19,3,30,2016,17
6,Atlético-MG,17,8,5,4,28:23,5,29,2016,17
7,Atlético-PR,17,8,3,6,18:17,1,27,2016,17
8,Fluminense,17,6,6,5,18:16,2,24,2016,17
9,Ponte Preta,17,7,3,7,20:28,-8,24,2016,17
10,São Paulo,17,6,5,6,18:17,1,23,2016,17
11,Chapecoense,17,5,8,4,25:29,-4,23,2016,17
12,Sport,17,6,3,8,27:27,0,21,2016,17
13,Internacional,17,6,3,8,17:17,0,21,2016,17
14,Botafogo,17,5,5,7,23:27,-4,20,2016,17
15,Figueirense,17,4,8,5,15:19,-4,20,2016,17
16,Vitória,17,4,7,6,20:25,-5,19,2016,17
17,Coritiba,17,4,6,7,17:22,-5,18,2016,17
18,Santa Cruz,17,5,2,10,19:24,-5,17,2016,17
19,Cruzeiro,17,4,3,10,19:29,-10,15,2016,17
20,América-MG,17,2,3,12,10:29,-19,9,2016,17
1,Santos,18,10,3,5,32:16,16,33,2016,18
2,Palmeiras,18,10,3,5,33:19,14,33,2016,18
3,Corinthians,18,10,3,5,27:14,13,33,2016,18
4,Grêmio,18,9,5,4,26:19,7,32,2016,18
5,Atlético-MG,18,9,5,4,30:24,6,32,2016,18
6,Flamengo,18,9,4,5,22:19,3,31,2016,18
7,Atlético-PR,18,9,3,6,20:17,3,30,2016,18
8,Fluminense,18,7,6,5,21:18,3,27,2016,18
9,Ponte Preta,18,8,3,7,22:28,-6,27,2016,18
10,Chapecoense,18,5,9,4,26:30,-4,24,2016,18
11,São Paulo,18,6,5,7,19:19,0,23,2016,18
12,Sport,18,6,4,8,28:28,0,22,2016,18
13,Vitória,18,5,7,6,23:26,-3,22,2016,18
14,Internacional,18,6,3,9,19:21,-2,21,2016,18
15,Figueirense,18,4,8,6,17:22,-5,20,2016,18
16,Botafogo,18,5,5,8,23:29,-6,20,2016,18
17,Santa Cruz,18,5,3,10,19:24,-5,18,2016,18
18,Coritiba,18,4,6,8,18:25,-7,18,2016,18
19,Cruzeiro,18,5,3,10,23:31,-8,18,2016,18
20,América-MG,18,2,4,12,11:30,-19,10,2016,18
1,Palmeiras,19,11,3,5,35:20,15,36,2016,19
2,Atlético-MG,19,10,5,4,33:25,8,35,2016,19
3,Corinthians,19,10,4,5,28:15,13,34,2016,19
4,Flamengo,19,10,4,5,23:19,4,34,2016,19
5,Santos,19,10,3,6,32:17,15,33,2016,19
6,Grêmio,19,9,5,5,27:21,6,32,2016,19
7,Atlético-PR,19,9,3,7,20:18,2,30,2016,19
8,Fluminense,19,7,7,5,23:20,3,28,2016,19
9,Ponte Preta,19,8,3,8,23:31,-8,27,2016,19
10,São Paulo,19,7,5,7,21:20,1,26,2016,19
11,Chapecoense,19,5,9,5,27:33,-6,24,2016,19
12,Sport,19,6,5,8,29:29,0,23,2016,19
13,Botafogo,19,6,5,8,25:30,-5,23,2016,19
14,Internacional,19,6,4,9,21:23,-2,22,2016,19
15,Vitória,19,5,7,7,24:28,-4,22,2016,19
16,Coritiba,19,5,6,8,21:26,-5,21,2016,19
17,Figueirense,19,4,9,6,18:23,-5,21,2016,19
18,Cruzeiro,19,5,4,10,24:32,-8,19,2016,19
19,Santa Cruz,19,5,3,11,20:26,-6,18,2016,19
20,América-MG,19,3,4,12,12:30,-18,13,2016,19
1,Palmeiras,20,12,3,5,36:20,16,39,2016,20
2,Santos,20,11,3,6,35:17,18,36,2016,20
3,Grêmio,20,10,5,5,30:21,9,35,2016,20
4,Atlético-MG,20,10,5,5,33:28,5,35,2016,20
5,Corinthians,20,10,4,6,28:18,10,34,2016,20
6,Flamengo,20,10,4,6,23:20,3,34,2016,20
7,Fluminense,20,8,7,5,24:20,4,31,2016,20
8,Atlético-PR,20,9,3,8,20:19,1,30,2016,20
9,Ponte Preta,20,9,3,8,25:31,-6,30,2016,20
10,Chapecoense,20,6,9,5,28:33,-5,27,2016,20
11,Sport,20,7,5,8,30:29,1,26,2016,20
12,São Paulo,20,7,5,8,21:21,0,26,2016,20
13,Botafogo,20,7,5,8,26:30,-4,26,2016,20
14,Vitória,20,5,8,7,26:30,-4,23,2016,20
15,Internacional,20,6,4,10,21:24,-3,22,2016,20
16,Coritiba,20,5,7,8,23:28,-5,22,2016,20
17,Figueirense,20,4,9,7,18:25,-7,21,2016,20
18,Cruzeiro,20,5,5,10,26:34,-8,20,2016,20
19,Santa Cruz,20,5,4,11,22:28,-6,19,2016,20
20,América-MG,20,3,4,13,12:31,-19,13,2016,20
1,Palmeiras,21,12,4,5,38:22,16,40,2016,21
2,Atlético-MG,21,11,5,5,34:28,6,38,2016,21
3,Corinthians,21,11,4,6,30:19,11,37,2016,21
4,Flamengo,21,11,4,6,25:21,4,37,2016,21
5,Santos,21,11,3,7,36:19,17,36,2016,21
6,Grêmio,21,10,5,6,31:23,8,35,2016,21
7,Fluminense,21,9,7,5,25:20,5,34,2016,21
8,Ponte Preta,21,9,4,8,27:33,-6,31,2016,21
9,Atlético-PR,21,9,3,9,20:20,0,30,2016,21
10,Chapecoense,21,7,9,5,30:34,-4,30,2016,21
11,Botafogo,21,8,5,8,29:30,-1,29,2016,21
12,São Paulo,21,7,6,8,22:22,0,27,2016,21
13,Sport,21,7,5,9,30:32,-2,26,2016,21
14,Coritiba,21,6,7,8,25:29,-4,25,2016,21
15,Internacional,21,6,5,10,22:25,-3,23,2016,21
16,Vitória,21,5,8,8,27:32,-5,23,2016,21
17,Cruzeiro,21,6,5,10,28:35,-7,23,2016,21
18,Figueirense,21,4,9,8,19:27,-8,21,2016,21
19,Santa Cruz,21,5,4,12,22:29,-7,19,2016,21
20,América-MG,21,3,4,14,13:33,-20,13,2016,21
1,Palmeiras,22,13,4,5,40:22,18,43,2016,22
2,Flamengo,22,12,4,6,28:22,6,40,2016,22
3,Atlético-MG,22,11,6,5,35:29,6,39,2016,22
4,Corinthians,22,11,4,7,30:21,9,37,2016,22
5,Santos,22,11,3,8,36:20,16,36,2016,22
6,Grêmio,22,10,6,6,32:24,8,36,2016,22
7,Fluminense,22,9,7,6,25:22,3,34,2016,22
8,Ponte Preta,22,10,4,8,29:33,-4,34,2016,22
9,Atlético-PR,22,10,3,9,21:20,1,33,2016,22
10,Chapecoense,22,7,9,6,31:37,-6,30,2016,22
11,Botafogo,22,8,5,9,29:31,-2,29,2016,22
12,São Paulo,22,7,7,8,22:22,0,28,2016,22
13,Sport,22,7,6,9,31:33,-2,27,2016,22
14,Vitória,22,6,8,8,29:33,-4,26,2016,22
15,Coritiba,22,6,8,8,25:29,-4,26,2016,22
16,Cruzeiro,22,7,5,10,30:35,-5,26,2016,22
17,Internacional,22,6,6,10,23:26,-3,24,2016,22
18,Figueirense,22,5,9,8,20:27,-7,24,2016,22
19,Santa Cruz,22,5,4,13,22:31,-9,19,2016,22
20,América-MG,22,3,4,15,14:35,-21,13,2016,22
1,Palmeiras,23,14,4,5,42:23,19,46,2016,23
2,Flamengo,23,13,4,6,30:23,7,43,2016,23
3,Atlético-MG,23,12,6,5,37:30,7,42,2016,23
4,Corinthians,23,12,4,7,33:21,12,40,2016,23
5,Santos,23,11,3,9,37:22,15,36,2016,23
6,Grêmio,23,10,6,7,32:28,4,36,2016,23
7,Fluminense,23,9,7,7,25:23,2,34,2016,23
8,Ponte Preta,23,10,4,9,30:35,-5,34,2016,23
9,Atlético-PR,23,10,3,10,21:21,0,33,2016,23
10,Botafogo,23,9,5,9,30:31,-1,32,2016,23
11,Chapecoense,23,7,10,6,33:39,-6,31,2016,23
12,Coritiba,23,7,8,8,29:29,0,29,2016,23
13,Cruzeiro,23,8,5,10,32:35,-3,29,2016,23
14,São Paulo,23,7,7,9,23:24,-1,28,2016,23
15,Internacional,23,7,6,10,25:27,-2,27,2016,23
16,Sport,23,7,6,10,31:36,-5,27,2016,23
17,Figueirense,23,6,9,8,21:27,-6,27,2016,23
18,Vitória,23,6,8,9,30:35,-5,26,2016,23
19,Santa Cruz,23,5,5,13,24:33,-9,20,2016,23
20,América-MG,23,3,4,16,14:37,-23,13,2016,23
1,Palmeiras,24,14,5,5,42:23,19,47,2016,24
2,Flamengo,24,14,4,6,32:24,8,46,2016,24
3,Atlético-MG,24,12,6,6,39:34,5,42,2016,24
4,Corinthians,24,12,4,8,34:23,11,40,2016,24
5,Santos,24,12,3,9,39:23,16,39,2016,24
6,Grêmio,24,10,7,7,32:28,4,37,2016,24
7,Fluminense,24,10,7,7,29:25,4,37,2016,24
8,Atlético-PR,24,11,3,10,23:22,1,36,2016,24
