Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
17,Coritiba,2,0,0,2,0:2,-2,0,2020,2
18,Fortaleza,2,0,0,2,0:3,-3,0,2020,2
19,Goiás,2,0,0,2,1:5,-4,0,2020,2
20,Flamengo,2,0,0,2,0:4,-4,0,2020,2
1,Atlético-MG,3,3,0,0,6:2,4,9,2020,3
2,Bahia,3,3,0,0,5:2,3,9,2020,3
3,Vasco da Gama,3,2,1,0,5:2,3,7,2020,3
4,São Paulo,3,2,0,1,5:2,3,6,2020,3
5,Internacional,3,2,0,1,4:2,2,6,2020,3
6,Athletico-PR,3,2,0,1,5:4,1,6,2020,3
7,Atlético-GO,3,1,2,0,4:1,3,5,2020,3
8,Grêmio,3,1,2,0,2:1,1,5,2020,3
9,Santos,3,1,1,1,4:4,0,4,2020,3
10,Fluminense,3,1,1,1,3:3,0,4,2020,3
11,Sport,3,1,1,1,4:5,-1,4,2020,3
12,Flamengo,3,1,0,2,1:4,-3,3,2020,3
13,Palmeiras,3,0,3,0,3:3,0,3,2020,3
14,Bragantino,3,0,2,1,3:4,-1,2,2020,3
15,Corinthians,3,0,2,1,2:3,-1,2,2020,3
16,Botafogo,3,0,2,1,2:3,-1,2,2020,3
17,Ceará,3,0,1,2,3:6,-3,1,2020,3
18,Fortaleza,3,0,1,2,0:3,-3,1,2020,3
19,Goiás,3,0,1,2,2:6,-4,1,2020,3
20,Coritiba,3,0,0,3,0:3,-3,0,2020,3
1,Vasco da Gama,4,3,1,0,8:2,6,10,2020,4
2,Bahia,4,3,1,0,6:3,3,10,2020,4
3,Internacional,4,3,0,1,7:2,5,9,2020,4
4,Atlético-MG,4,3,0,1,7:4,3,9,2020,4
5,São Paulo,4,2,1,1,6:3,3,7,2020,4
6,Santos,4,2,1,1,5:4,1,7,2020,4
7,Athletico-PR,4,2,0,2,5:5,0,6,2020,4
8,Palmeiras,4,1,3,0,4:3,1,6,2020,4
9,Grêmio,4,1,3,0,3:2,1,6,2020,4
10,Corinthians,4,1,2,1,5:4,1,5,2020,4
11,Bragantino,4,1,2,1,5:5,0,5,2020,4
12,Botafogo,4,1,2,1,4:4,0,5,2020,4
13,Atlético-GO,4,1,2,1,4:4,0,5,2020,4
14,Fluminense,4,1,1,2,4:5,-1,4,2020,4
15,Fortaleza,4,1,1,2,3:4,-1,4,2020,4
16,Sport,4,1,1,2,4:6,-2,4,2020,4
17,Flamengo,4,1,1,2,2:5,-3,4,2020,4
18,Goiás,4,0,1,3,3:9,-6,1,2020,4
19,Ceará,4,0,1,3,3:9,-6,1,2020,4
20,Coritiba,4,0,0,4,1:6,-5,0,2020,4
1,Internacional,5,4,0,1,8:2,6,12,2020,5
2,Vasco da Gama,5,3,2,0,8:2,6,11,2020,5
3,São Paulo,5,3,1,1,7:3,4,10,2020,5
4,Bahia,5,3,1,1,6:5,1,10,2020,5
5,Atlético-MG,5,3,0,2,7:5,2,9,2020,5
6,Palmeiras,5,2,3,0,6:4,2,9,2020,5
7,Santos,5,2,1,2,6:6,0,7,2020,5
8,Fluminense,5,2,1,2,5:5,0,7,2020,5
9,Grêmio,5,1,4,0,3:2,1,7,2020,5
10,Athletico-PR,5,2,0,3,5:6,-1,6,2020,5
11,Corinthians,5,1,3,1,6:5,1,6,2020,5
12,Botafogo,5,1,3,1,5:5,0,6,2020,5
13,Bragantino,5,1,2,2,6:7,-1,5,2020,5
14,Fortaleza,5,1,2,2,4:5,-1,5,2020,5
15,Atlético-GO,5,1,2,2,4:6,-2,5,2020,5
16,Flamengo,5,1,2,2,3:6,-3,5,2020,5
17,Sport,5,1,1,3,4:7,-3,4,2020,5
18,Goiás,5,1,1,3,5:9,-4,4,2020,5
19,Ceará,5,1,1,3,5:9,-4,4,2020,5
20,Coritiba,5,1,0,4,3:7,-4,3,2020,5
1,Internacional,6,5,0,1,10:2,8,15,2020,6
2,São Paulo,6,4,1,1,9:4,5,13,2020,6
3,Vasco da Gama,6,3,2,1,9:4,5,11,2020,6
4,Bahia,6,3,2,1,7:6,1,11,2020,6
5,Fluminense,6,3,1,2,7:6,1,10,2020,6
6,Palmeiras,6,2,4,0,7:5,2,10,2020,6
7,Grêmio,6,2,4,0,5:3,2,10,2020,6
8,Athletico-PR,6,3,0,3,7:6,1,9,2020,6
9,Atlético-MG,6,3,0,3,7:7,0,9,2020,6
10,Fortaleza,6,2,2,2,7:5,2,8,2020,6
11,Flamengo,6,2,2,2,4:6,-2,8,2020,6
12,Santos,6,2,1,3,6:7,-1,7,2020,6
13,Ceará,6,2,1,3,7:9,-2,7,2020,6
14,Coritiba,6,2,0,4,4:7,-3,6,2020,6
15,Corinthians,6,1,3,2,7:7,0,6,2020,6
16,Botafogo,6,1,3,2,5:7,-2,6,2020,6
17,Bragantino,6,1,2,3,6:10,-4,5,2020,6
18,Atlético-GO,6,1,2,3,4:8,-4,5,2020,6
19,Sport,6,1,1,4,4:8,-4,4,2020,6
20,Goiás,6,1,1,4,6:11,-5,4,2020,6
1,Internacional,7,5,1,1,11:3,8,16,2020,7
2,São Paulo,7,4,1,2,9:7,2,13,2020,7
3,Atlético-MG,7,4,0,3,10:7,3,12,2020,7
4,Vasco da Gama,7,3,3,1,11:6,5,12,2020,7
5,Fluminense,7,3,2,2,8:7,1,11,2020,7
6,Flamengo,7,3,2,2,9:9,0,11,2020,7
7,Bahia,7,3,2,2,10:11,-1,11,2020,7
8,Palmeiras,7,2,5,0,8:6,2,11,2020,7
9,Athletico-PR,7,3,1,3,8:7,1,10,2020,7
10,Ceará,7,3,1,3,8:9,-1,10,2020,7
11,Grêmio,7,2,4,1,6:5,1,10,2020,7
12,Corinthians,7,2,3,2,9:8,1,9,2020,7
13,Fortaleza,7,2,2,3,7:6,1,8,2020,7
14,Santos,7,2,2,3,8:9,-1,8,2020,7
15,Sport,7,2,1,4,6:9,-3,7,2020,7
16,Coritiba,7,2,1,4,4:7,-3,7,2020,7
17,Botafogo,7,1,4,2,5:7,-2,7,2020,7
18,Bragantino,7,1,3,3,7:11,-4,6,2020,7
19,Atlético-GO,7,1,3,3,5:9,-4,6,2020,7
20,Goiás,7,1,1,5,7:13,-6,4,2020,7
1,Internacional,8,5,2,1,13:5,8,17,2020,8
2,São Paulo,8,5,1,2,12:8,4,16,2020,8
3,Atlético-MG,8,5,0,3,11:7,4,15,2020,8
4,Vasco da Gama,8,4,3,1,12:6,6,15,2020,8
5,Flamengo,8,4,2,2,11:10,1,14,2020,8
6,Palmeiras,8,3,5,0,10:7,3,14,2020,8
7,Bahia,8,3,3,2,12:13,-1,12,2020,8
8,Santos,8,3,2,3,9:9,0,11,2020,8
9,Fluminense,8,3,2,3,9:10,-1,11,2020,8
10,Grêmio,8,2,5,1,7:6,1,11,2020,8
11,Athletico-PR,8,3,1,4,8:8,0,10,2020,8
12,Ceará,8,3,1,4,8:10,-2,10,2020,8
13,Sport,8,3,1,4,8:10,-2,10,2020,8
14,Corinthians,8,2,4,2,11:10,1,10,2020,8
15,Fortaleza,8,2,2,4,8:8,0,8,2020,8
16,Botafogo,8,1,5,2,7:9,-2,8,2020,8
17,Coritiba,8,2,1,5,4:8,-4,7,2020,8
18,Atlético-GO,8,1,4,3,6:10,-4,7,2020,8
19,Bragantino,8,1,3,4,8:13,-5,6,2020,8
20,Goiás,8,1,1,6,8:15,-7,4,2020,8
1,Internacional,9,6,2,1,15:5,10,20,2020,9
2,São Paulo,9,5,2,2,13:9,4,17,2020,9
3,Flamengo,9,5,2,2,13:11,2,17,2020,9
4,Palmeiras,9,4,5,0,12:7,5,17,2020,9
5,Atlético-MG,9,5,0,4,12:10,2,15,2020,9
6,Vasco da Gama,9,4,3,2,13:8,5,15,2020,9
7,Santos,9,4,2,3,12:10,2,14,2020,9
8,Grêmio,9,3,5,1,9:6,3,14,2020,9
9,Bahia,9,3,3,3,12:15,-3,12,2020,9
10,Fortaleza,9,3,2,4,9:8,1,11,2020,9
11,Athletico-PR,9,3,2,4,9:9,0,11,2020,9
12,Fluminense,9,3,2,4,10:12,-2,11,2020,9
13,Sport,9,3,1,5,8:11,-3,10,2020,9
14,Ceará,9,3,1,5,8:12,-4,10,2020,9
15,Corinthians,9,2,4,3,11:12,-1,10,2020,9
16,Atlético-GO,9,2,4,3,8:11,-3,10,2020,9
17,Botafogo,9,1,6,2,8:10,-2,9,2020,9
18,Coritiba,9,2,2,5,7:11,-4,8,2020,9
19,Bragantino,9,1,4,4,9:14,-5,7,2020,9
20,Goiás,9,1,2,6,11:18,-7,5,2020,9
1,Internacional,10,6,2,2,15:6,9,20,2020,10
2,Atlético-MG,10,6,0,4,14:11,3,18,2020,10
3,Vasco da Gama,10,5,3,2,16:10,6,18,2020,10
4,São Paulo,10,5,3,2,15:11,4,18,2020,10
5,Palmeiras,10,4,6,0,14:9,5,18,2020,10
6,Flamengo,10,5,2,3,13:13,0,17,2020,10
7,Santos,10,4,3,3,14:12,2,15,2020,10
8,Grêmio,10,3,6,1,10:7,3,15,2020,10
9,Athletico-PR,10,4,2,4,10:9,1,14,2020,10
10,Fluminense,10,4,2,4,12:13,-1,14,2020,10
11,Ceará,10,4,1,5,10:12,-2,13,2020,10
12,Atlético-GO,10,3,4,3,9:11,-2,13,2020,10
13,Fortaleza,10,3,3,4,10:9,1,12,2020,10
14,Bahia,10,3,3,4,12:16,-4,12,2020,10
15,Sport,10,3,2,5,10:13,-3,11,2020,10
16,Corinthians,10,2,4,4,12:14,-2,10,2020,10
17,Botafogo,10,1,6,3,10:13,-3,9,2020,10
18,Coritiba,10,2,2,6,7:12,-5,8,2020,10
19,Goiás,10,2,2,6,12:18,-6,8,2020,10
20,Bragantino,10,1,4,5,10:16,-6,7,2020,10
1,Atlético-MG,11,7,0,4,18:14,4,21,2020,11
2,São Paulo,11,6,3,2,16:11,5,21,2020,11
3,Internacional,11,6,2,3,15:7,8,20,2020,11
4,Flamengo,11,6,2,3,15:14,1,20,2020,11
5,Palmeiras,11,4,7,0,15:10,5,19,2020,11
6,Vasco da Gama,11,5,3,3,16:11,5,18,2020,11
7,Santos,11,4,4,3,14:12,2,16,2020,11
8,Grêmio,11,3,7,1,11:8,3,16,2020,11
9,Fortaleza,11,4,3,4,11:9,2,15,2020,11
10,Athletico-PR,11,4,2,5,10:10,0,14,2020,11
11,Fluminense,11,4,2,5,12:14,-2,14,2020,11
12,Sport,11,4,2,5,11:13,-2,14,2020,11
13,Ceará,11,4,1,6,12:16,-4,13,2020,11
14,Corinthians,11,3,4,4,15:16,-1,13,2020,11
15,Atlético-GO,11,3,4,4,12:15,-3,13,2020,11
16,Bahia,11,3,3,5,14:19,-5,12,2020,11
17,Coritiba,11,3,2,6,8:12,-4,11,2020,11
18,Bragantino,11,2,4,5,14:18,-4,10,2020,11
19,Botafogo,11,1,7,3,10:13,-3,10,2020,11
20,Goiás,11,2,2,7,13:20,-7,8,2020,11
1,Atlético-MG,12,8,0,4,21:15,6,24,2020,12
2,São Paulo,12,6,4,2,17:12,5,22,2020,12
3,Internacional,12,6,3,3,16:8,8,21,2020,12
4,Flamengo,12,6,3,3,16:15,1,21,2020,12
5,Palmeiras,12,4,8,0,16:11,5,20,2020,12
6,Vasco da Gama,12,5,4,3,17:12,5,19,2020,12
7,Fluminense,12,5,2,5,16:14,2,17,2020,12
8,Athletico-PR,12,5,2,5,11:10,1,17,2020,12
9,Sport,12,5,2,5,12:13,-1,17,2020,12
10,Santos,12,4,5,3,15:13,2,17,2020,12
11,Fortaleza,12,4,4,4,12:10,2,16,2020,12
12,Grêmio,12,3,7,2,12:11,1,16,2020,12
13,Ceará,12,4,2,6,14:18,-4,14,2020,12
14,Atlético-GO,12,3,5,4,13:16,-3,14,2020,12
15,Corinthians,12,3,4,5,15:17,-2,13,2020,12
16,Bahia,12,3,3,6,14:20,-6,12,2020,12
17,Coritiba,12,3,2,7,8:16,-8,11,2020,12
18,Bragantino,12,2,5,5,15:19,-4,11,2020,12
19,Botafogo,12,1,8,3,11:14,-3,11,2020,12
20,Goiás,12,2,3,7,15:22,-7,9,2020,12
1,Atlético-MG,13,9,0,4,25:16,9,27,2020,13
2,Flamengo,13,7,3,3,19:16,3,24,2020,13
3,São Paulo,13,6,5,2,18:13,5,23,2020,13
4,Palmeiras,13,5,8,0,18:12,6,23,2020,13
5,Internacional,13,6,4,3,17:9,8,22,2020,13
6,Sport,13,6,2,5,14:14,0,20,2020,13
7,Santos,13,5,5,3,18:15,3,20,2020,13
8,Vasco da Gama,13,5,4,4,18:16,2,19,2020,13
9,Fluminense,13,5,3,5,17:15,2,18,2020,13
10,Athletico-PR,13,5,2,6,12:13,-1,17,2020,13
11,Fortaleza,13,4,5,4,12:10,2,17,2020,13
12,Grêmio,13,3,8,2,13:12,1,17,2020,13
13,Atlético-GO,13,3,6,4,13:16,-3,15,2020,13
14,Ceará,13,4,2,7,15:20,-5,14,2020,13
15,Corinthians,13,3,5,5,15:17,-2,14,2020,13
16,Bahia,13,3,3,7,15:22,-7,12,2020,13
17,Coritiba,13,3,3,7,9:17,-8,12,2020,13
18,Bragantino,13,2,6,5,15:19,-4,12,2020,13
19,Botafogo,13,1,9,3,12:15,-3,12,2020,13
20,Goiás,13,2,3,8,17:25,-8,9,2020,13
1,Atlético-MG,14,9,0,5,26:18,8,27,2020,14
2,Flamengo,14,8,3,3,22:16,6,27,2020,14
3,São Paulo,14,7,5,2,21:13,8,26,2020,14
4,Internacional,14,7,4,3,19:9,10,25,2020,14
5,Palmeiras,14,5,8,1,19:14,5,23,2020,14
6,Fluminense,14,6,3,5,21:17,4,21,2020,14
7,Santos,14,5,6,3,19:16,3,21,2020,14
8,Sport,14,6,2,6,14:17,-3,20,2020,14
9,Fortaleza,14,5,5,4,14:11,3,20,2020,14
10,Grêmio,14,4,8,2,15:13,2,20,2020,14
11,Vasco da Gama,14,5,4,5,18:19,-1,19,2020,14
12,Athletico-PR,14,5,3,6,12:13,-1,18,2020,14
13,Bahia,14,4,3,7,18:22,-4,15,2020,14
14,Ceará,14,4,3,7,15:20,-5,15,2020,14
15,Corinthians,14,3,6,5,16:18,-2,15,2020,14
16,Atlético-GO,14,3,6,5,13:19,-6,15,2020,14
17,Botafogo,14,2,9,3,14:16,-2,15,2020,14
18,Coritiba,14,3,3,8,10:19,-9,12,2020,14
19,Bragantino,14,2,6,6,15:21,-6,12,2020,14
20,Goiás,14,2,3,9,19:29,-10,9,2020,14
1,Atlético-MG,15,10,0,5,29:18,11,30,2020,15
2,Flamengo,15,9,3,3,24:17,7,30,2020,15
3,São Paulo,15,8,5,2,23:13,10,29,2020,15
4,Internacional,15,8,4,3,21:10,11,28,2020,15
5,Fluminense,15,7,3,5,22:17,5,24,2020,15
6,Santos,15,6,6,3,21:17,4,24,2020,15
7,Palmeiras,15,5,8,2,19:16,3,23,2020,15
8,Fortaleza,15,5,6,4,14:11,3,21,2020,15
9,Sport,15,6,2,7,15:19,-4,20,2020,15
10,Grêmio,15,4,8,3,16:15,1,20,2020,15
11,Vasco da Gama,15,5,4,6,19:21,-2,19,2020,15
12,Athletico-PR,15,5,3,7,13:15,-2,18,2020,15
13,Ceará,15,5,3,7,17:21,-4,18,2020,15
14,Atlético-GO,15,4,6,5,15:20,-5,18,2020,15
15,Botafogo,15,3,9,3,16:17,-1,18,2020,15
16,Bahia,15,4,3,8,18:23,-5,15,2020,15
17,Corinthians,15,3,6,6,17:20,-3,15,2020,15
18,Coritiba,15,3,4,8,10:19,-9,13,2020,15
19,Bragantino,15,2,6,7,16:23,-7,12,2020,15
20,Goiás,15,2,3,10,19:32,-13,9,2020,15
1,Atlético-MG,16,10,1,5,30:19,11,31,2020,16
2,Internacional,16,9,4,3,26:13,13,31,2020,16
3,Flamengo,16,9,4,3,25:18,7,31,2020,16
4,São Paulo,16,8,6,2,24:14,10,30,2020,16
5,Fluminense,16,7,4,5,23:18,5,25,2020,16
6,Santos,16,6,6,4,21:18,3,24,2020,16
7,Grêmio,16,5,8,3,19:16,3,23,2020,16
8,Palmeiras,16,5,8,3,20:19,1,23,2020,16
9,Fortaleza,16,5,7,4,14:11,3,22,2020,16
10,Atlético-GO,16,5,6,5,16:20,-4,21,2020,16
11,Sport,16,6,2,8,18:24,-6,20,2020,16
12,Vasco da Gama,16,5,5,6,19:21,-2,20,2020,16
13,Ceará,16,5,4,7,18:22,-4,19,2020,16
14,Athletico-PR,16,5,3,8,13:16,-3,18,2020,16
15,Corinthians,16,4,6,6,18:20,-2,18,2020,16
16,Botafogo,16,3,9,4,17:20,-3,18,2020,16
17,Bahia,16,4,4,8,19:24,-5,16,2020,16
18,Coritiba,16,4,4,8,13:20,-7,16,2020,16
19,Bragantino,16,2,7,7,17:24,-7,13,2020,16
20,Goiás,16,2,4,10,20:33,-13,10,2020,16
1,Internacional,17,10,4,3,28:13,15,34,2020,17
2,Flamengo,17,10,4,3,30:19,11,34,2020,17
3,Atlético-MG,17,10,1,6,31:22,9,31,2020,17
4,São Paulo,17,8,7,2,24:14,10,31,2020,17
5,Santos,17,7,6,4,23:19,4,27,2020,17
6,Fluminense,17,7,5,5,25:20,5,26,2020,17
7,Fortaleza,17,6,7,4,16:11,5,25,2020,17
8,Grêmio,17,5,9,3,19:16,3,24,2020,17
9,Palmeiras,17,5,8,4,20:21,-1,23,2020,17
10,Atlético-GO,17,5,7,5,17:21,-4,22,2020,17
11,Sport,17,6,2,9,18:26,-8,20,2020,17
12,Ceará,17,5,5,7,20:24,-4,20,2020,17
13,Vasco da Gama,17,5,5,7,19:23,-4,20,2020,17
14,Bahia,17,5,4,8,22:25,-3,19,2020,17
15,Athletico-PR,17,5,4,8,14:17,-3,19,2020,17
16,Botafogo,17,3,10,4,17:20,-3,19,2020,17
17,Corinthians,17,4,6,7,19:25,-6,18,2020,17
18,Coritiba,17,4,4,9,14:22,-8,16,2020,17
19,Bragantino,17,3,7,7,19:24,-5,16,2020,17
20,Goiás,17,2,5,10,20:33,-13,11,2020,17
1,Internacional,18,10,5,3,30:15,15,35,2020,18
2,Flamengo,18,10,5,3,32:21,11,35,2020,18
3,São Paulo,18,9,7,2,28:14,14,34,2020,18
4,Atlético-MG,18,10,2,6,31:22,9,32,2020,18
5,Fluminense,18,8,5,5,28:21,7,29,2020,18
6,Santos,18,7,6,5,24:22,2,27,2020,18
7,Grêmio,18,6,9,3,21:17,4,27,2020,18
8,Palmeiras,18,6,8,4,23:21,2,26,2020,18
9,Fortaleza,18,6,7,5,17:13,4,25,2020,18
10,Ceará,18,6,5,7,22:25,-3,23,2020,18
11,Bahia,18,6,4,8,24:26,-2,22,2020,18
12,Atlético-GO,18,5,7,6,17:24,-7,22,2020,18
13,Sport,18,6,3,9,18:26,-8,21,2020,18
14,Corinthians,18,5,6,7,21:26,-5,21,2020,18
15,Vasco da Gama,18,5,5,8,20:25,-5,20,2020,18
16,Athletico-PR,18,5,4,9,15:19,-4,19,2020,18
17,Bragantino,18,4,7,7,21:24,-3,19,2020,18
18,Botafogo,18,3,10,5,17:24,-7,19,2020,18
19,Coritiba,18,4,4,10,15:24,-9,16,2020,18
20,Goiás,18,2,5,11,20:35,-15,11,2020,18
1,São Paulo,19,10,7,2,32:15,17,37,2020,19
2,Internacional,19,10,5,4,30:16,14,35,2020,19
3,Flamengo,19,10,5,4,33:25,8,35,2020,19
4,Atlético-MG,19,10,2,7,31:25,6,32,2020,19
5,Fluminense,19,9,5,5,29:21,8,32,2020,19
6,Santos,19,8,6,5,27:23,4,30,2020,19
7,Grêmio,19,7,9,3,23:18,5,30,2020,19
8,Palmeiras,19,7,8,4,26:21,5,29,2020,19
9,Fortaleza,19,6,7,6,17:14,3,25,2020,19
10,Sport,19,7,3,9,19:26,-7,24,2020,19
11,Ceará,19,6,6,7,24:27,-3,24,2020,19
12,Corinthians,19,6,6,7,22:26,-4,24,2020,19
13,Bahia,19,6,4,9,25:29,-4,22,2020,19
14,Atlético-GO,19,5,7,7,17:25,-8,22,2020,19
15,Vasco da Gama,19,5,6,8,21:26,-5,21,2020,19
16,Botafogo,19,3,11,5,19:26,-7,20,2020,19
17,Athletico-PR,19,5,4,10,15:20,-5,19,2020,19
18,Coritiba,19,5,4,10,16:24,-8,19,2020,19
19,Bragantino,19,4,7,8,22:26,-4,19,2020,19
20,Goiás,19,2,6,11,21:36,-15,12,2020,19
1,São Paulo,20,11,7,2,34:16,18,40,2020,20
2,Internacional,20,10,6,4,32:18,14,36,2020,20
3,Atlético-MG,20,11,2,7,35:25,10,35,2020,20
4,Flamengo,20,10,5,5,33:29,4,35,2020,20
5,Grêmio,20,8,9,3,24:18,6,33,2020,20
6,Fluminense,20,9,5,6,29:22,7,32,2020,20
7,Palmeiras,20,8,8,4,27:21,6,32,2020,20
8,Santos,20,8,7,5,28:24,4,31,2020,20
9,Bahia,20,7,4,9,26:29,-3,25,2020,20
10,Sport,20,7,4,9,19:26,-7,25,2020,20
11,Fortaleza,20,6,7,7,18:16,2,25,2020,20
12,Ceará,20,6,7,7,24:27,-3,25,2020,20
13,Corinthians,20,6,7,7,23:27,-4,25,2020,20
14,Atlético-GO,20,5,8,7,18:26,-8,23,2020,20
15,Athletico-PR,20,6,4,10,17:21,-4,22,2020,20
16,Vasco da Gama,20,5,6,9,21:27,-6,21,2020,20
17,Coritiba,20,5,5,10,18:26,-8,20,2020,20
18,Bragantino,20,4,8,8,23:27,-4,20,2020,20
19,Botafogo,20,3,11,6,19:27,-8,20,2020,20
20,Goiás,20,2,6,12,22:38,-16,12,2020,20
1,São Paulo,21,12,7,2,37:18,19,43,2020,21
2,Atlético-MG,21,12,2,7,37:26,11,38,2020,21
3,Internacional,21,10,6,5,32:20,12,36,2020,21
4,Flamengo,21,10,6,5,34:30,4,36,2020,21
5,Grêmio,21,9,9,3,28:20,8,36,2020,21
6,Palmeiras,21,9,8,4,29:21,8,35,2020,21
7,Santos,21,9,7,5,30:24,6,34,2020,21
8,Fluminense,21,9,5,7,29:24,5,32,2020,21
9,Bahia,21,8,4,9,28:30,-2,28,2020,21
10,Athletico-PR,21,7,4,10,18:21,-3,25,2020,21
11,Sport,21,7,4,10,19:28,-9,25,2020,21
12,Fortaleza,21,6,7,8,20:19,1,25,2020,21
13,Ceará,21,6,7,8,26:31,-5,25,2020,21
14,Corinthians,21,6,7,8,24:29,-5,25,2020,21
15,Vasco da Gama,21,6,6,9,23:27,-4,24,2020,21
16,Atlético-GO,21,5,9,7,19:27,-8,24,2020,21
17,Bragantino,21,5,8,8,25:28,-3,23,2020,21
18,Coritiba,21,5,5,11,19:28,-9,20,2020,21
19,Botafogo,21,3,11,7,20:29,-9,20,2020,21
20,Goiás,21,2,6,13,22:39,-17,12,2020,21
1,São Paulo,22,12,8,2,38:19,19,44,2020,22
2,Atlético-MG,22,12,3,7,39:28,11,39,2020,22
3,Flamengo,22,11,6,5,37:31,6,39,2020,22
4,Grêmio,22,9,10,3,28:20,8,37,2020,22
5,Internacional,22,10,6,6,33:22,11,36,2020,22
6,Fluminense,22,10,5,7,31:25,6,35,2020,22
7,Palmeiras,22,9,8,5,29:22,7,35,2020,22
8,Santos,22,9,7,6,30:25,5,34,2020,22
9,Athletico-PR,22,8,4,10,19:21,-2,28,2020,22
10,Bahia,22,8,4,10,28:34,-6,28,2020,22
11,Fortaleza,22,7,7,8,22:20,2,28,2020,22
12,Atlético-GO,22,6,9,7,20:27,-7,27,2020,22
13,Bragantino,22,6,8,8,29:28,1,26,2020,22
14,Ceará,22,6,8,8,28:33,-5,26,2020,22
15,Corinthians,22,6,8,8,24:29,-5,26,2020,22
16,Sport,22,7,4,11,19:29,-10,25,2020,22
17,Vasco da Gama,22,6,7,9,24:28,-4,25,2020,22
18,Coritiba,22,5,5,12,20:31,-11,20,2020,22
19,Botafogo,22,3,11,8,21:31,-10,20,2020,22
20,Goiás,22,3,6,13,23:39,-16,15,2020,22
1,São Paulo,23,13,8,2,41:20,21,47,2020,23
2,Atlético-MG,23,13,3,7,41:29,12,42,2020,23
3,Flamengo,23,12,6,5,41:33,8,42,2020,23
4,Palmeiras,23,10,8,5,32:22,10,38,2020,23
5,Internacional,23,10,7,6,33:22,11,37,2020,23
6,Santos,23,10,7,6,34:27,7,37,2020,23
7,Grêmio,23,9,10,4,30:24,6,37,2020,23
8,Fluminense,23,10,6,7,31:25,6,36,2020,23
9,Fortaleza,23,7,8,8,23:21,2,29,2020,23
10,Ceará,23,7,8,8,32:34,-2,29,2020,23
11,Corinthians,23,7,8,8,25:29,-4,29,2020,23
12,Athletico-PR,23,8,4,11,19:24,-5,28,2020,23
13,Bahia,23,8,4,11,29:37,-8,28,2020,23
14,Atlético-GO,23,6,10,7,20:27,-7,28,2020,23
15,Bragantino,23,6,9,8,29:28,1,27,2020,23
16,Sport,23,7,4,12,21:33,-12,25,2020,23
17,Vasco da Gama,23,6,7,10,25:32,-7,25,2020,23
18,Coritiba,23,5,5,13,20:32,-12,20,2020,23
19,Botafogo,23,3,11,9,22:33,-11,20,2020,23
20,Goiás,23,3,7,13,24:40,-16,16,2020,23
1,São Paulo,24,14,8,2,42:20,22,50,2020,24
2,Flamengo,24,13,6,5,42:33,9,45,2020,24
3,Atlético-MG,24,13,4,7,43:31,12,43,2020,24
4,Grêmio,24,10,10,4,34:24,10,40,2020,24
5,Fluminense,24,11,6,7,34:26,8,39,2020,24
6,Palmeiras,24,10,9,5,34:24,10,39,2020,24
7,Internacional,24,10,8,6,35:24,11,38,2020,24
8,Santos,24,10,8,6,36:29,7,38,2020,24
9,Ceará,24,8,8,8,34:34,0,32,2020,24
10,Fortaleza,24,7,9,8,23:21,2,30,2020,24
