Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
18,Botafogo,6,1,2,3,3:8,-5,5,2006,6
19,Palmeiras,6,1,1,4,7:15,-8,4,2006,6
20,Santa Cruz,6,0,2,4,3:10,-7,2,2006,6
1,Cruzeiro,7,5,1,1,16:6,10,16,2006,7
2,Fluminense,7,5,1,1,12:6,6,16,2006,7
3,Internacional,7,5,1,1,11:7,4,16,2006,7
4,São Paulo,7,5,0,2,14:6,8,15,2006,7
5,Santos,7,4,2,1,11:5,6,14,2006,7
6,Juventude,7,4,1,2,10:7,3,13,2006,7
7,Figueirense,7,3,2,2,12:7,5,11,2006,7
8,Goiás,7,3,2,2,8:7,1,11,2006,7
9,Corinthians,7,3,0,4,12:12,0,9,2006,7
10,São Caetano,7,3,0,4,7:10,-3,9,2006,7
11,Flamengo,7,2,2,3,7:7,0,8,2006,7
12,Grêmio,7,2,2,3,11:13,-2,8,2006,7
13,Botafogo,7,2,2,3,7:9,-2,8,2006,7
14,Fortaleza,7,2,2,3,6:10,-4,8,2006,7
15,Ponte Preta,7,2,2,3,11:16,-5,8,2006,7
16,Vasco da Gama,7,2,2,3,9:14,-5,8,2006,7
17,Atlético-PR,7,2,0,5,11:12,-1,6,2006,7
18,Paraná,7,1,3,3,8:8,0,6,2006,7
19,Palmeiras,7,1,1,5,8:19,-11,4,2006,7
20,Santa Cruz,7,0,2,5,4:14,-10,2,2006,7
1,Fluminense,8,6,1,1,13:6,7,19,2006,8
2,Cruzeiro,8,5,2,1,17:7,10,17,2006,8
3,Santos,8,5,2,1,13:5,8,17,2006,8
4,Internacional,8,5,2,1,12:8,4,17,2006,8
5,São Paulo,8,5,1,2,15:7,8,16,2006,8
6,Goiás,8,4,2,2,10:8,2,14,2006,8
7,Juventude,8,4,1,3,10:8,2,13,2006,8
8,Figueirense,8,3,3,2,12:7,5,12,2006,8
9,Grêmio,8,3,2,3,12:13,-1,11,2006,8
10,Atlético-PR,8,3,0,5,12:12,0,9,2006,8
11,Corinthians,8,3,0,5,12:14,-2,9,2006,8
12,São Caetano,8,3,0,5,8:12,-4,9,2006,8
13,Paraná,8,2,3,3,13:10,3,9,2006,8
14,Botafogo,8,2,3,3,8:10,-2,9,2006,8
15,Fortaleza,8,2,3,3,6:10,-4,9,2006,8
16,Vasco da Gama,8,2,3,3,10:15,-5,9,2006,8
17,Flamengo,8,2,2,4,7:8,-1,8,2006,8
18,Ponte Preta,8,2,2,4,13:21,-8,8,2006,8
19,Palmeiras,8,1,1,6,8:20,-12,4,2006,8
20,Santa Cruz,8,0,3,5,5:15,-10,3,2006,8
1,São Paulo,9,6,1,2,16:7,9,19,2006,9
2,Fluminense,9,6,1,2,13:7,6,19,2006,9
3,Cruzeiro,9,5,3,1,18:8,10,18,2006,9
4,Internacional,9,5,3,1,13:9,4,18,2006,9
5,Santos,9,5,2,2,13:6,7,17,2006,9
6,Goiás,9,5,2,2,11:8,3,17,2006,9
7,Figueirense,9,4,3,2,15:9,6,15,2006,9
8,Grêmio,9,4,2,3,13:13,0,14,2006,9
9,Juventude,9,4,1,4,10:9,1,13,2006,9
10,Paraná,9,3,3,3,16:10,6,12,2006,9
11,Flamengo,9,3,2,4,9:9,0,11,2006,9
12,Ponte Preta,9,3,2,4,14:21,-7,11,2006,9
13,Atlético-PR,9,3,1,5,13:13,0,10,2006,9
14,São Caetano,9,3,1,5,9:13,-4,10,2006,9
15,Fortaleza,9,2,4,3,7:11,-4,10,2006,9
16,Vasco da Gama,9,2,4,3,11:16,-5,10,2006,9
17,Corinthians,9,3,0,6,12:15,-3,9,2006,9
18,Botafogo,9,2,3,4,10:13,-3,9,2006,9
19,Palmeiras,9,1,1,7,9:22,-13,4,2006,9
20,Santa Cruz,9,0,3,6,5:18,-13,3,2006,9
1,Cruzeiro,10,6,3,1,20:8,12,21,2006,10
2,Internacional,10,6,3,1,16:11,5,21,2006,10
3,São Paulo,10,6,2,2,17:8,9,20,2006,10
4,Fluminense,10,6,1,3,15:10,5,19,2006,10
5,Santos,10,5,3,2,13:6,7,18,2006,10
6,Goiás,10,5,2,3,12:10,2,17,2006,10
7,Paraná,10,4,3,3,18:11,7,15,2006,10
8,Figueirense,10,4,3,3,15:12,3,15,2006,10
9,Grêmio,10,4,3,3,14:14,0,15,2006,10
10,Flamengo,10,4,2,4,11:9,2,14,2006,10
11,Juventude,10,4,2,4,11:10,1,14,2006,10
12,Ponte Preta,10,4,2,4,17:21,-4,14,2006,10
13,Atlético-PR,10,4,1,5,15:13,2,13,2006,10
14,Vasco da Gama,10,3,4,3,13:17,-4,13,2006,10
15,São Caetano,10,3,2,5,10:14,-4,11,2006,10
16,Botafogo,10,2,4,4,10:13,-3,10,2006,10
17,Fortaleza,10,2,4,4,7:13,-6,10,2006,10
18,Corinthians,10,3,0,7,12:17,-5,9,2006,10
19,Palmeiras,10,1,1,8,9:24,-15,4,2006,10
20,Santa Cruz,10,0,3,7,6:20,-14,3,2006,10
1,Cruzeiro,11,7,3,1,22:8,14,24,2006,11
2,Internacional,11,7,3,1,18:11,7,24,2006,11
3,São Paulo,11,7,2,2,19:9,10,23,2006,11
4,Fluminense,11,7,1,3,18:12,6,22,2006,11
5,Paraná,11,5,3,3,22:12,10,18,2006,11
6,Santos,11,5,3,3,14:8,6,18,2006,11
7,Figueirense,11,5,3,3,17:13,4,18,2006,11
8,Goiás,11,5,2,4,13:12,1,17,2006,11
9,Grêmio,11,4,3,4,15:16,-1,15,2006,11
10,Atlético-PR,11,4,2,5,15:13,2,14,2006,11
11,Juventude,11,4,2,5,13:13,0,14,2006,11
12,Flamengo,11,4,2,5,12:13,-1,14,2006,11
13,Ponte Preta,11,4,2,5,17:23,-6,14,2006,11
14,Vasco da Gama,11,3,4,4,15:21,-6,13,2006,11
15,São Caetano,11,3,3,5,11:15,-4,12,2006,11
16,Botafogo,11,2,5,4,11:14,-3,11,2006,11
17,Fortaleza,11,2,5,4,7:13,-6,11,2006,11
18,Corinthians,11,3,0,8,12:19,-7,9,2006,11
19,Palmeiras,11,2,1,8,13:26,-13,7,2006,11
20,Santa Cruz,11,1,3,7,8:21,-13,6,2006,11
1,São Paulo,12,8,2,2,21:10,11,26,2006,12
2,Cruzeiro,12,7,4,1,22:8,14,25,2006,12
3,Internacional,12,7,3,2,18:13,5,24,2006,12
4,Fluminense,12,7,2,3,22:16,6,23,2006,12
5,Paraná,12,6,3,3,24:13,11,21,2006,12
6,Santos,12,5,3,4,14:10,4,18,2006,12
7,Figueirense,12,5,3,4,18:15,3,18,2006,12
8,Goiás,12,5,3,4,13:12,1,18,2006,12
9,Juventude,12,5,2,5,15:13,2,17,2006,12
10,Grêmio,12,4,4,4,19:20,-1,16,2006,12
11,Vasco da Gama,12,4,4,4,16:21,-5,16,2006,12
12,São Caetano,12,4,3,5,13:15,-2,15,2006,12
13,Atlético-PR,12,4,2,6,16:15,1,14,2006,12
14,Flamengo,12,4,2,6,12:14,-2,14,2006,12
15,Ponte Preta,12,4,2,6,18:27,-9,14,2006,12
16,Botafogo,12,3,5,4,15:15,0,14,2006,12
17,Fortaleza,12,2,5,5,8:17,-9,11,2006,12
18,Palmeiras,12,3,1,8,14:26,-12,10,2006,12
19,Corinthians,12,3,0,9,12:20,-8,9,2006,12
20,Santa Cruz,12,2,3,7,12:22,-10,9,2006,12
1,São Paulo,13,9,2,2,24:11,13,29,2006,13
2,Cruzeiro,13,7,4,2,22:9,13,25,2006,13
3,Internacional,13,7,4,2,18:13,5,25,2006,13
4,Paraná,13,7,3,3,25:13,12,24,2006,13
5,Fluminense,13,7,3,3,24:18,6,24,2006,13
6,Figueirense,13,6,3,4,20:15,5,21,2006,13
7,Santos,13,6,3,4,17:12,5,21,2006,13
8,Vasco da Gama,13,5,4,4,18:22,-4,19,2006,13
9,Goiás,13,5,3,5,14:15,-1,18,2006,13
10,Juventude,13,5,2,6,17:16,1,17,2006,13
11,São Caetano,13,4,4,5,15:17,-2,16,2006,13
12,Grêmio,13,4,4,5,19:22,-3,16,2006,13
13,Botafogo,13,3,6,4,15:15,0,15,2006,13
14,Atlético-PR,13,4,2,7,17:17,0,14,2006,13
15,Flamengo,13,4,2,7,12:17,-5,14,2006,13
16,Ponte Preta,13,4,2,7,19:30,-11,14,2006,13
17,Palmeiras,13,4,1,8,17:27,-10,13,2006,13
18,Santa Cruz,13,3,3,7,15:22,-7,12,2006,13
19,Fortaleza,13,2,6,5,10:19,-9,12,2006,13
20,Corinthians,13,3,1,9,14:22,-8,10,2006,13
1,São Paulo,14,9,2,3,24:15,9,29,2006,14
2,Internacional,14,7,5,2,18:13,5,26,2006,14
3,Cruzeiro,14,7,4,3,22:10,12,25,2006,14
4,Fluminense,14,7,4,3,25:19,6,25,2006,14
5,Paraná,14,7,3,4,27:17,10,24,2006,14
6,Santos,14,7,3,4,21:12,9,24,2006,14
7,Vasco da Gama,14,6,4,4,19:22,-3,22,2006,14
8,Figueirense,14,6,3,5,20:16,4,21,2006,14
9,Juventude,14,6,2,6,18:16,2,20,2006,14
10,Goiás,14,5,4,5,15:16,-1,19,2006,14
11,Atlético-PR,14,5,2,7,18:17,1,17,2006,14
12,São Caetano,14,4,5,5,16:18,-2,17,2006,14
13,Grêmio,14,4,5,5,19:22,-3,17,2006,14
14,Palmeiras,14,5,1,8,21:29,-8,16,2006,14
15,Botafogo,14,3,7,4,16:16,0,16,2006,14
16,Santa Cruz,14,4,3,7,16:22,-6,15,2006,14
17,Ponte Preta,14,4,3,7,20:31,-11,15,2006,14
18,Flamengo,14,4,2,8,12:18,-6,14,2006,14
19,Fortaleza,14,2,7,5,11:20,-9,13,2006,14
20,Corinthians,14,3,1,10,14:23,-9,10,2006,14
1,São Paulo,15,9,3,3,25:16,9,30,2006,15
2,Paraná,15,8,3,4,29:18,11,27,2006,15
3,Santos,15,8,3,4,23:13,10,27,2006,15
4,Cruzeiro,15,7,5,3,25:13,12,26,2006,15
5,Internacional,15,7,5,3,19:15,4,26,2006,15
6,Fluminense,15,7,4,4,25:22,3,25,2006,15
7,Figueirense,15,6,4,5,21:17,4,22,2006,15
8,Vasco da Gama,15,6,4,5,20:24,-4,22,2006,15
9,Juventude,15,6,2,7,18:17,1,20,2006,15
10,Grêmio,15,5,5,5,20:22,-2,20,2006,15
11,Goiás,15,5,4,6,15:17,-2,19,2006,15
12,Ponte Preta,15,5,3,7,23:31,-8,18,2006,15
13,São Caetano,15,4,6,5,17:19,-2,18,2006,15
14,Atlético-PR,15,5,2,8,19:19,0,17,2006,15
15,Flamengo,15,5,2,8,13:18,-5,17,2006,15
16,Palmeiras,15,5,2,8,21:29,-8,17,2006,15
17,Botafogo,15,3,8,4,17:17,0,17,2006,15
18,Santa Cruz,15,4,4,7,19:25,-6,16,2006,15
19,Fortaleza,15,2,8,5,11:20,-9,14,2006,15
20,Corinthians,15,4,1,10,16:24,-8,13,2006,15
1,São Paulo,16,10,3,3,27:17,10,33,2006,16
2,Internacional,16,8,5,3,21:16,5,29,2006,16
3,Paraná,16,8,4,4,30:19,11,28,2006,16
4,Santos,16,8,4,4,24:14,10,28,2006,16
5,Fluminense,16,8,4,4,28:24,4,28,2006,16
6,Cruzeiro,16,7,5,4,27:16,11,26,2006,16
7,Figueirense,16,7,4,5,24:18,6,25,2006,16
8,Grêmio,16,6,5,5,22:22,0,23,2006,16
9,Vasco da Gama,16,6,5,5,20:24,-4,23,2006,16
10,Juventude,16,6,3,7,18:17,1,21,2006,16
11,São Caetano,16,5,6,5,19:19,0,21,2006,16
12,Palmeiras,16,6,2,8,24:30,-6,20,2006,16
13,Goiás,16,5,4,7,16:19,-3,19,2006,16
14,Ponte Preta,16,5,4,7,23:31,-8,19,2006,16
15,Flamengo,16,5,3,8,13:18,-5,18,2006,16
16,Atlético-PR,16,5,2,9,19:21,-2,17,2006,16
17,Botafogo,16,3,8,5,18:20,-2,17,2006,16
18,Santa Cruz,16,4,4,8,19:27,-8,16,2006,16
19,Fortaleza,16,2,8,6,12:22,-10,14,2006,16
20,Corinthians,16,4,1,11,17:27,-10,13,2006,16
1,São Paulo,17,10,4,3,27:17,10,34,2006,17
2,Internacional,17,9,5,3,24:18,6,32,2006,17
3,Santos,17,9,4,4,26:14,12,31,2006,17
4,Paraná,17,8,4,5,32:22,10,28,2006,17
5,Fluminense,17,8,4,5,29:26,3,28,2006,17
6,Cruzeiro,17,7,5,5,27:18,9,26,2006,17
7,Figueirense,17,7,5,5,25:19,6,26,2006,17
8,Grêmio,17,7,5,5,26:24,2,26,2006,17
9,São Caetano,17,6,6,5,21:20,1,24,2006,17
10,Vasco da Gama,17,6,5,6,21:26,-5,23,2006,17
11,Juventude,17,6,4,7,19:18,1,22,2006,17
12,Palmeiras,17,6,3,8,25:31,-6,21,2006,17
13,Goiás,17,5,5,7,18:21,-3,20,2006,17
14,Flamengo,17,5,4,8,14:19,-5,19,2006,17
15,Ponte Preta,17,5,4,8,24:34,-10,19,2006,17
16,Atlético-PR,17,5,3,9,19:21,-2,18,2006,17
17,Botafogo,17,3,9,5,20:22,-2,18,2006,17
18,Fortaleza,17,3,8,6,15:23,-8,17,2006,17
19,Corinthians,17,5,1,11,19:28,-9,16,2006,17
20,Santa Cruz,17,4,4,9,21:31,-10,16,2006,17
1,São Paulo,18,10,5,3,29:19,10,35,2006,18
2,Internacional,18,9,6,3,25:19,6,33,2006,18
3,Paraná,18,9,4,5,33:22,11,31,2006,18
4,Santos,18,9,4,5,26:16,10,31,2006,18
5,Fluminense,18,8,5,5,30:27,3,29,2006,18
6,Cruzeiro,18,7,6,5,29:20,9,27,2006,18
7,Figueirense,18,7,6,5,28:22,6,27,2006,18
8,Grêmio,18,7,5,6,26:25,1,26,2006,18
9,Vasco da Gama,18,7,5,6,23:26,-3,26,2006,18
10,São Caetano,18,6,6,6,21:21,0,24,2006,18
11,Juventude,18,6,4,8,20:22,-2,22,2006,18
12,Flamengo,18,6,4,8,15:19,-4,22,2006,18
13,Palmeiras,18,6,4,8,26:32,-6,22,2006,18
14,Ponte Preta,18,6,4,8,27:36,-9,22,2006,18
15,Goiás,18,5,5,8,20:24,-4,20,2006,18
16,Fortaleza,18,4,8,6,19:24,-5,20,2006,18
17,Corinthians,18,6,1,11,20:28,-8,19,2006,18
18,Atlético-PR,18,5,4,9,22:24,-2,19,2006,18
19,Botafogo,18,3,9,6,20:23,-3,18,2006,18
20,Santa Cruz,18,4,5,9,22:32,-10,17,2006,18
1,São Paulo,19,11,5,3,32:21,11,38,2006,19
2,Internacional,19,9,7,3,27:21,6,34,2006,19
3,Santos,19,9,5,5,27:17,10,32,2006,19
4,Paraná,19,9,4,6,35:25,10,31,2006,19
5,Grêmio,19,8,5,6,30:26,4,29,2006,19
6,Fluminense,19,8,5,6,30:30,0,29,2006,19
7,Vasco da Gama,19,8,5,6,26:27,-1,29,2006,19
8,Cruzeiro,19,7,6,6,29:21,8,27,2006,19
9,Figueirense,19,7,6,6,29:25,4,27,2006,19
10,Palmeiras,19,7,4,8,29:32,-3,25,2006,19
11,São Caetano,19,6,7,6,23:23,0,25,2006,19
12,Juventude,19,6,5,8,20:22,-2,23,2006,19
13,Flamengo,19,6,5,8,17:21,-4,23,2006,19
14,Atlético-PR,19,6,4,9,25:24,1,22,2006,19
15,Ponte Preta,19,6,4,9,27:39,-12,22,2006,19
16,Goiás,19,5,6,8,22:26,-4,21,2006,19
17,Botafogo,19,4,9,6,21:23,-2,21,2006,19
18,Corinthians,19,6,2,11,20:28,-8,20,2006,19
19,Fortaleza,19,4,8,7,20:28,-8,20,2006,19
20,Santa Cruz,19,4,6,9,23:33,-10,18,2006,19
1,São Paulo,20,11,6,3,33:22,11,39,2006,20
2,Santos,20,10,5,5,29:18,11,35,2006,20
3,Internacional,20,9,7,4,28:23,5,34,2006,20
4,Grêmio,20,9,5,6,32:26,6,32,2006,20
5,Vasco da Gama,20,9,5,6,28:28,0,32,2006,20
6,Paraná,20,9,4,7,35:26,9,31,2006,20
7,Cruzeiro,20,8,6,6,32:21,11,30,2006,20
8,Figueirense,20,8,6,6,31:25,6,30,2006,20
9,Fluminense,20,8,5,7,31:32,-1,29,2006,20
10,Juventude,20,7,5,8,21:22,-1,26,2006,20
11,Palmeiras,20,7,5,8,30:33,-3,26,2006,20
12,Atlético-PR,20,7,4,9,27:25,2,25,2006,20
13,São Caetano,20,6,7,7,23:26,-3,25,2006,20
14,Flamengo,20,6,6,8,18:22,-4,24,2006,20
15,Botafogo,20,5,9,6,24:25,-1,24,2006,20
16,Ponte Preta,20,6,5,9,28:40,-12,23,2006,20
17,Goiás,20,5,6,9,23:28,-5,21,2006,20
18,Corinthians,20,6,2,12,20:30,-10,20,2006,20
19,Fortaleza,20,4,8,8,22:31,-9,20,2006,20
20,Santa Cruz,20,4,6,10,23:35,-12,18,2006,20
1,São Paulo,21,11,7,3,34:23,11,40,2006,21
2,Internacional,21,10,7,4,30:23,7,37,2006,21
3,Santos,21,10,5,6,30:20,10,35,2006,21
4,Grêmio,21,10,5,6,34:27,7,35,2006,21
5,Vasco da Gama,21,9,6,6,30:30,0,33,2006,21
6,Paraná,21,9,4,8,35:30,5,31,2006,21
7,Figueirense,21,8,7,6,32:26,6,31,2006,21
8,Cruzeiro,21,8,6,7,33:23,10,30,2006,21
9,Juventude,21,8,5,8,22:22,0,29,2006,21
10,Fluminense,21,8,5,8,32:35,-3,29,2006,21
11,Atlético-PR,21,8,4,9,29:26,3,28,2006,21
12,Palmeiras,21,7,6,8,31:34,-3,27,2006,21
13,Botafogo,21,6,9,6,28:25,3,27,2006,21
14,São Caetano,21,6,7,8,23:27,-4,25,2006,21
15,Goiás,21,6,6,9,26:29,-3,24,2006,21
16,Flamengo,21,6,6,9,18:23,-5,24,2006,21
17,Ponte Preta,21,6,6,9,30:42,-12,24,2006,21
18,Corinthians,21,7,2,12,21:30,-9,23,2006,21
19,Fortaleza,21,4,9,8,23:32,-9,21,2006,21
20,Santa Cruz,21,4,6,11,23:37,-14,18,2006,21
1,São Paulo,22,12,7,3,37:24,13,43,2006,22
2,Internacional,22,11,7,4,32:24,8,40,2006,22
3,Santos,22,11,5,6,35:21,14,38,2006,22
4,Grêmio,22,11,5,6,36:28,8,38,2006,22
5,Vasco da Gama,22,9,7,6,31:31,0,34,2006,22
6,Figueirense,22,8,8,6,34:28,6,32,2006,22
7,Paraná,22,9,4,9,36:32,4,31,2006,22
8,Cruzeiro,22,8,7,7,35:25,10,31,2006,22
9,Fluminense,22,8,6,8,33:36,-3,30,2006,22
10,Botafogo,22,7,9,6,33:25,8,30,2006,22
11,Juventude,22,8,5,9,22:24,-2,29,2006,22
12,Atlético-PR,22,8,4,10,29:31,-2,28,2006,22
13,Goiás,22,7,6,9,28:29,-1,27,2006,22
14,Palmeiras,22,7,6,9,32:39,-7,27,2006,22
15,Corinthians,22,8,2,12,22:30,-8,26,2006,22
16,São Caetano,22,6,8,8,23:27,-4,26,2006,22
17,Flamengo,22,6,6,10,19:25,-6,24,2006,22
18,Ponte Preta,22,6,6,10,30:43,-13,24,2006,22
19,Fortaleza,22,4,10,8,23:32,-9,22,2006,22
20,Santa Cruz,22,4,6,12,24:40,-16,18,2006,22
1,São Paulo,23,12,8,3,37:24,13,44,2006,23
2,Internacional,23,12,7,4,34:24,10,43,2006,23
3,Santos,23,11,6,6,36:22,14,39,2006,23
4,Grêmio,23,11,6,6,37:29,8,39,2006,23
5,Vasco da Gama,23,9,8,6,32:32,0,35,2006,23
6,Paraná,23,10,4,9,37:32,5,34,2006,23
7,Figueirense,23,8,9,6,36:30,6,33,2006,23
8,Juventude,23,9,5,9,24:24,0,32,2006,23
9,Cruzeiro,23,8,7,8,35:27,8,31,2006,23
10,Fluminense,23,8,6,9,33:37,-4,30,2006,23
11,Palmeiras,23,8,6,9,35:40,-5,30,2006,23
12,Botafogo,23,7,9,7,33:27,6,30,2006,23
13,Atlético-PR,23,8,4,11,29:33,-4,28,2006,23
14,Goiás,23,7,7,9,30:31,-1,28,2006,23
15,Corinthians,23,8,3,12,22:30,-8,27,2006,23
16,Flamengo,23,7,6,10,21:25,-4,27,2006,23
17,Ponte Preta,23,7,6,10,32:43,-11,27,2006,23
18,São Caetano,23,6,8,9,24:30,-6,26,2006,23
19,Fortaleza,23,4,11,8,24:33,-9,23,2006,23
20,Santa Cruz,23,4,6,13,24:42,-18,18,2006,23
1,São Paulo,24,13,8,3,39:24,15,47,2006,24
2,Internacional,24,12,7,5,34:26,8,43,2006,24
3,Grêmio,24,12,6,6,41:29,12,42,2006,24
4,Santos,24,11,6,7,36:23,13,39,2006,24
5,Vasco da Gama,24,9,9,6,32:32,0,36,2006,24
6,Juventude,24,10,5,9,25:24,1,35,2006,24
7,Paraná,24,10,4,10,37:33,4,34,2006,24
