Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
19,Cruzeiro,4,0,1,3,2:5,-3,1,2015,4
20,Joinville,4,0,1,3,1:6,-5,1,2015,4
1,Atlético-PR,5,4,0,1,7:3,4,12,2015,5
2,Ponte Preta,5,3,2,0,11:5,6,11,2015,5
3,Sport,5,3,2,0,10:5,5,11,2015,5
4,Atlético-MG,5,3,1,1,13:5,8,10,2015,5
5,São Paulo,5,3,1,1,8:4,4,10,2015,5
6,Fluminense,5,3,1,1,7:6,1,10,2015,5
7,Chapecoense,5,3,0,2,6:5,1,9,2015,5
8,Goiás,5,2,2,1,4:2,2,8,2015,5
9,Grêmio,5,2,2,1,8:7,1,8,2015,5
10,Avaí,5,2,1,2,6:8,-2,7,2015,5
11,Corinthians,5,2,1,2,3:5,-2,7,2015,5
12,Palmeiras,5,1,3,1,5:4,1,6,2015,5
13,Internacional,5,1,3,1,3:5,-2,6,2015,5
14,Santos,5,1,2,2,6:7,-1,5,2015,5
15,Cruzeiro,5,1,1,3,3:5,-2,4,2015,5
16,Figueirense,5,1,1,3,3:7,-4,4,2015,5
17,Coritiba,5,1,0,4,4:7,-3,3,2015,5
18,Vasco da Gama,5,0,3,2,1:7,-6,3,2015,5
19,Flamengo,5,0,1,4,6:10,-4,1,2015,5
20,Joinville,5,0,1,4,1:8,-7,1,2015,5
1,Atlético-PR,6,5,0,1,9:3,6,15,2015,6
2,São Paulo,6,4,1,1,10:4,6,13,2015,6
3,Ponte Preta,6,3,3,0,13:7,6,12,2015,6
4,Sport,6,3,3,0,10:5,5,12,2015,6
5,Fluminense,6,3,2,1,7:6,1,11,2015,6
6,Atlético-MG,6,3,1,2,14:8,6,10,2015,6
7,Avaí,6,3,1,2,7:8,-1,10,2015,6
8,Corinthians,6,3,1,2,4:5,-1,10,2015,6
9,Chapecoense,6,3,0,3,6:6,0,9,2015,6
10,Internacional,6,2,3,1,5:5,0,9,2015,6
11,Goiás,6,2,2,2,4:3,1,8,2015,6
12,Grêmio,6,2,2,2,8:9,-1,8,2015,6
13,Cruzeiro,6,2,1,3,6:6,0,7,2015,6
14,Figueirense,6,2,1,3,5:8,-3,7,2015,6
15,Palmeiras,6,1,3,2,6:6,0,6,2015,6
16,Santos,6,1,3,2,8:9,-1,6,2015,6
17,Flamengo,6,1,1,4,7:10,-3,4,2015,6
18,Coritiba,6,1,0,5,4:9,-5,3,2015,6
19,Vasco da Gama,6,0,3,3,1:9,-8,3,2015,6
20,Joinville,6,0,1,5,1:9,-8,1,2015,6
1,São Paulo,7,5,1,1,11:4,7,16,2015,7
2,Atlético-PR,7,5,0,2,10:5,5,15,2015,7
3,Sport,7,4,3,0,12:6,6,15,2015,7
4,Corinthians,7,4,1,2,6:6,0,13,2015,7
5,Ponte Preta,7,3,4,0,13:7,6,13,2015,7
6,Atlético-MG,7,3,2,2,16:10,6,11,2015,7
7,Grêmio,7,3,2,2,10:10,0,11,2015,7
8,Fluminense,7,3,2,2,8:8,0,11,2015,7
9,Avaí,7,3,2,2,8:9,-1,11,2015,7
10,Cruzeiro,7,3,1,3,9:7,2,10,2015,7
11,Chapecoense,7,3,0,4,6:7,-1,9,2015,7
12,Palmeiras,7,2,3,2,8:7,1,9,2015,7
13,Goiás,7,2,3,2,4:3,1,9,2015,7
14,Internacional,7,2,3,2,6:7,-1,9,2015,7
15,Figueirense,7,2,2,3,6:9,-3,8,2015,7
16,Flamengo,7,2,1,4,8:10,-2,7,2015,7
17,Santos,7,1,4,2,10:11,-1,7,2015,7
18,Coritiba,7,1,0,6,4:10,-6,3,2015,7
19,Vasco da Gama,7,0,3,4,2:12,-10,3,2015,7
20,Joinville,7,0,1,6,2:11,-9,1,2015,7
1,Sport,8,5,3,0,14:7,7,18,2015,8
2,São Paulo,8,5,2,1,12:5,7,17,2015,8
3,Atlético-PR,8,5,1,2,12:7,5,16,2015,8
4,Atlético-MG,8,4,2,2,18:10,8,14,2015,8
5,Fluminense,8,4,2,2,10:8,2,14,2015,8
6,Grêmio,8,4,2,2,11:10,1,14,2015,8
7,Corinthians,8,4,1,3,6:7,-1,13,2015,8
8,Ponte Preta,8,3,4,1,13:9,4,13,2015,8
9,Chapecoense,8,4,0,4,7:7,0,12,2015,8
10,Avaí,8,3,3,2,9:10,-1,12,2015,8
11,Cruzeiro,8,3,1,4,9:8,1,10,2015,8
12,Santos,8,2,4,2,11:11,0,10,2015,8
13,Internacional,8,2,4,2,6:7,-1,10,2015,8
14,Palmeiras,8,2,3,3,8:8,0,9,2015,8
15,Goiás,8,2,3,3,5:5,0,9,2015,8
16,Figueirense,8,2,3,3,6:9,-3,9,2015,8
17,Flamengo,8,2,1,5,8:12,-4,7,2015,8
18,Coritiba,8,1,1,6,6:12,-6,4,2015,8
19,Joinville,8,1,1,6,4:12,-8,4,2015,8
20,Vasco da Gama,8,0,3,5,3:14,-11,3,2015,8
1,Sport,9,5,4,0,15:8,7,19,2015,9
2,Atlético-MG,9,5,2,2,19:10,9,17,2015,9
3,Fluminense,9,5,2,2,12:9,3,17,2015,9
4,São Paulo,9,5,2,2,12:9,3,17,2015,9
5,Grêmio,9,5,2,2,13:11,2,17,2015,9
6,Atlético-PR,9,5,1,3,13:9,4,16,2015,9
7,Corinthians,9,5,1,3,8:8,0,16,2015,9
8,Ponte Preta,9,4,4,1,15:10,5,16,2015,9
9,Chapecoense,9,4,1,4,8:8,0,13,2015,9
10,Internacional,9,3,4,2,7:7,0,13,2015,9
11,Palmeiras,9,3,3,3,12:8,4,12,2015,9
12,Avaí,9,3,3,3,10:12,-2,12,2015,9
13,Cruzeiro,9,3,1,5,9:9,0,10,2015,9
14,Santos,9,2,4,3,11:12,-1,10,2015,9
15,Goiás,9,2,3,4,6:7,-1,9,2015,9
16,Figueirense,9,2,3,4,7:11,-4,9,2015,9
17,Flamengo,9,2,1,6,8:13,-5,7,2015,9
18,Coritiba,9,2,1,6,7:12,-5,7,2015,9
19,Vasco da Gama,9,1,3,5,4:14,-10,6,2015,9
20,Joinville,9,1,1,7,4:13,-9,4,2015,9
1,Sport,10,6,4,0,18:8,10,22,2015,10
2,Atlético-MG,10,6,2,2,21:10,11,20,2015,10
3,Fluminense,10,6,2,2,14:10,4,20,2015,10
4,Grêmio,10,6,2,2,14:11,3,20,2015,10
5,Atlético-PR,10,6,1,3,15:10,5,19,2015,10
6,Corinthians,10,6,1,3,10:8,2,19,2015,10
7,São Paulo,10,5,2,3,13:11,2,17,2015,10
8,Ponte Preta,10,4,4,2,15:12,3,16,2015,10
9,Palmeiras,10,4,3,3,14:8,6,15,2015,10
10,Chapecoense,10,4,1,5,8:10,-2,13,2015,10
11,Internacional,10,3,4,3,7:10,-3,13,2015,10
12,Figueirense,10,3,3,4,10:12,-2,12,2015,10
13,Avaí,10,3,3,4,10:13,-3,12,2015,10
14,Cruzeiro,10,3,1,6,9:10,-1,10,2015,10
15,Flamengo,10,3,1,6,9:13,-4,10,2015,10
16,Santos,10,2,4,4,12:14,-2,10,2015,10
17,Goiás,10,2,3,5,7:10,-3,9,2015,10
18,Vasco da Gama,10,2,3,5,5:14,-9,9,2015,10
19,Coritiba,10,2,1,7,7:14,-7,7,2015,10
20,Joinville,10,1,1,8,4:14,-10,4,2015,10
1,Atlético-MG,11,7,2,2,24:11,13,23,2015,11
2,Grêmio,11,7,2,2,17:12,5,23,2015,11
3,Sport,11,6,5,0,20:10,10,23,2015,11
4,Fluminense,11,6,3,2,14:10,4,21,2015,11
5,Corinthians,11,6,2,3,10:8,2,20,2015,11
6,Atlético-PR,11,6,1,4,15:12,3,19,2015,11
7,Palmeiras,11,5,3,3,16:8,8,18,2015,11
8,São Paulo,11,5,3,3,13:11,2,18,2015,11
9,Chapecoense,11,5,1,5,9:10,-1,16,2015,11
10,Ponte Preta,11,4,4,3,15:14,1,16,2015,11
11,Figueirense,11,4,3,4,12:13,-1,15,2015,11
12,Cruzeiro,11,4,1,6,11:10,1,13,2015,11
13,Avaí,11,3,4,4,12:15,-3,13,2015,11
14,Internacional,11,3,4,4,8:13,-5,13,2015,11
15,Flamengo,11,3,1,7,10:15,-5,10,2015,11
16,Goiás,11,2,4,5,7:10,-3,10,2015,11
17,Santos,11,2,4,5,13:17,-4,10,2015,11
18,Vasco da Gama,11,2,3,6,5:15,-10,9,2015,11
19,Coritiba,11,2,2,7,7:14,-7,8,2015,11
20,Joinville,11,1,2,8,4:14,-10,5,2015,11
1,Atlético-MG,12,8,2,2,26:12,14,26,2015,12
2,Fluminense,12,7,3,2,15:10,5,24,2015,12
3,Grêmio,12,7,2,3,17:13,4,23,2015,12
4,Corinthians,12,7,2,3,12:8,4,23,2015,12
5,Sport,12,6,5,1,21:12,9,23,2015,12
6,Palmeiras,12,6,3,3,19:8,11,21,2015,12
7,São Paulo,12,6,3,3,17:11,6,21,2015,12
8,Atlético-PR,12,6,1,5,15:14,1,19,2015,12
9,Chapecoense,12,6,1,5,10:10,0,19,2015,12
10,Ponte Preta,12,4,5,3,15:14,1,17,2015,12
11,Figueirense,12,4,3,5,12:15,-3,15,2015,12
12,Cruzeiro,12,4,1,7,11:11,0,13,2015,12
13,Flamengo,12,4,1,7,12:16,-4,13,2015,12
14,Goiás,12,3,4,5,11:11,0,13,2015,12
15,Avaí,12,3,4,5,12:18,-6,13,2015,12
16,Internacional,12,3,4,5,9:15,-6,13,2015,12
17,Santos,12,2,4,6,14:21,-7,10,2015,12
18,Coritiba,12,2,3,7,7:14,-7,9,2015,12
19,Vasco da Gama,12,2,3,7,5:19,-14,9,2015,12
20,Joinville,12,2,2,8,6:14,-8,8,2015,12
1,Atlético-MG,13,9,2,2,28:12,16,29,2015,13
2,Fluminense,13,8,3,2,17:11,6,27,2015,13
3,Corinthians,13,8,2,3,15:8,7,26,2015,13
4,Grêmio,13,8,2,3,19:13,6,26,2015,13
5,São Paulo,13,7,3,3,20:12,8,24,2015,13
6,Sport,13,6,6,1,23:14,9,24,2015,13
7,Palmeiras,13,6,4,3,21:10,11,22,2015,13
8,Atlético-PR,13,6,1,6,16:16,0,19,2015,13
9,Chapecoense,13,6,1,6,11:12,-1,19,2015,13
10,Ponte Preta,13,4,5,4,15:16,-1,17,2015,13
11,Cruzeiro,13,5,1,7,12:11,1,16,2015,13
12,Internacional,13,4,4,5,11:15,-4,16,2015,13
13,Avaí,13,4,4,5,14:19,-5,16,2015,13
14,Figueirense,13,4,3,6,12:18,-6,15,2015,13
15,Flamengo,13,4,1,8,12:19,-7,13,2015,13
16,Goiás,13,3,4,6,11:12,-1,13,2015,13
17,Santos,13,3,4,6,17:21,-4,13,2015,13
18,Coritiba,13,2,3,8,8:17,-9,9,2015,13
19,Vasco da Gama,13,2,3,8,5:21,-16,9,2015,13
20,Joinville,13,2,2,9,6:16,-10,8,2015,13
1,Atlético-MG,14,9,2,3,28:13,15,29,2015,14
2,Corinthians,14,9,2,3,16:8,8,29,2015,14
3,Fluminense,14,8,3,3,18:13,5,27,2015,14
4,Sport,14,7,6,1,25:14,11,27,2015,14
5,Grêmio,14,8,2,4,19:14,5,26,2015,14
6,Palmeiras,14,7,4,3,22:10,12,25,2015,14
7,São Paulo,14,7,3,4,20:14,6,24,2015,14
8,Atlético-PR,14,7,1,6,17:16,1,22,2015,14
9,Chapecoense,14,6,1,7,11:13,-2,19,2015,14
10,Internacional,14,5,4,5,13:16,-3,19,2015,14
11,Ponte Preta,14,4,6,4,16:17,-1,18,2015,14
12,Cruzeiro,14,5,2,7,13:12,1,17,2015,14
13,Avaí,14,4,5,5,15:20,-5,17,2015,14
14,Flamengo,14,5,1,8,13:19,-6,16,2015,14
15,Figueirense,14,4,4,6,12:18,-6,16,2015,14
16,Goiás,14,3,4,7,12:14,-2,13,2015,14
17,Santos,14,3,4,7,17:22,-5,13,2015,14
18,Vasco da Gama,14,3,3,8,7:22,-15,12,2015,14
19,Coritiba,14,2,4,8,8:17,-9,10,2015,14
20,Joinville,14,2,3,9,7:17,-10,9,2015,14
1,Atlético-MG,15,10,2,3,29:13,16,32,2015,15
2,Corinthians,15,9,3,3,17:9,8,30,2015,15
3,Palmeiras,15,8,4,3,26:11,15,28,2015,15
4,Sport,15,7,7,1,26:15,11,28,2015,15
5,São Paulo,15,8,3,4,21:14,7,27,2015,15
6,Grêmio,15,8,3,4,20:15,5,27,2015,15
7,Fluminense,15,8,3,4,19:15,4,27,2015,15
8,Atlético-PR,15,8,1,6,19:17,2,25,2015,15
9,Chapecoense,15,7,1,7,13:14,-1,22,2015,15
10,Internacional,15,5,5,5,13:16,-3,20,2015,15
11,Flamengo,15,6,1,8,14:19,-5,19,2015,15
12,Ponte Preta,15,4,7,4,16:17,-1,19,2015,15
13,Cruzeiro,15,5,2,8,13:13,0,17,2015,15
14,Avaí,15,4,5,6,16:22,-6,17,2015,15
15,Santos,15,4,4,7,19:22,-3,16,2015,15
16,Figueirense,15,4,4,7,12:19,-7,16,2015,15
17,Goiás,15,3,4,8,12:15,-3,13,2015,15
18,Vasco da Gama,15,3,3,9,8:26,-18,12,2015,15
19,Coritiba,15,2,5,8,9:18,-9,11,2015,15
20,Joinville,15,2,3,10,7:19,-12,9,2015,15
1,Atlético-MG,16,11,2,3,32:14,18,35,2015,16
2,Corinthians,16,10,3,3,20:9,11,33,2015,16
3,Fluminense,16,9,3,4,20:15,5,30,2015,16
4,Sport,16,7,8,1,26:15,11,29,2015,16
5,Atlético-PR,16,9,1,6,20:17,3,28,2015,16
6,Palmeiras,16,8,4,4,26:12,14,28,2015,16
7,São Paulo,16,8,3,5,22:17,5,27,2015,16
8,Grêmio,16,8,3,5,20:16,4,27,2015,16
9,Chapecoense,16,7,2,7,13:14,-1,23,2015,16
10,Internacional,16,5,6,5,13:16,-3,21,2015,16
11,Flamengo,16,6,2,8,16:21,-5,20,2015,16
12,Figueirense,16,5,4,7,15:20,-5,19,2015,16
13,Ponte Preta,16,4,7,5,17:20,-3,19,2015,16
14,Cruzeiro,16,5,3,8,13:13,0,18,2015,16
15,Santos,16,4,5,7,21:24,-3,17,2015,16
16,Avaí,16,4,5,7,16:24,-8,17,2015,16
17,Goiás,16,3,5,8,13:16,-3,14,2015,16
18,Joinville,16,3,3,10,9:19,-10,12,2015,16
19,Vasco da Gama,16,3,3,10,8:29,-21,12,2015,16
20,Coritiba,16,2,6,8,10:19,-9,12,2015,16
1,Atlético-MG,17,11,3,3,32:14,18,36,2015,17
2,Corinthians,17,10,4,3,21:10,11,34,2015,17
3,Grêmio,17,9,3,5,25:16,9,30,2015,17
4,Fluminense,17,9,3,5,20:16,4,30,2015,17
5,Sport,17,7,9,1,27:16,11,30,2015,17
6,Atlético-PR,17,9,2,6,21:18,3,29,2015,17
7,Palmeiras,17,8,4,5,27:14,13,28,2015,17
8,São Paulo,17,8,4,5,23:18,5,28,2015,17
9,Chapecoense,17,7,3,7,15:16,-1,24,2015,17
10,Ponte Preta,17,5,7,5,18:20,-2,22,2015,17
11,Cruzeiro,17,6,3,8,15:14,1,21,2015,17
12,Internacional,17,5,6,6,13:21,-8,21,2015,17
13,Flamengo,17,6,2,9,16:22,-6,20,2015,17
14,Santos,17,5,5,7,24:24,0,20,2015,17
15,Figueirense,17,5,5,7,17:22,-5,20,2015,17
16,Avaí,17,5,5,7,17:24,-7,20,2015,17
17,Goiás,17,3,6,8,13:16,-3,15,2015,17
18,Joinville,17,3,4,10,9:19,-10,13,2015,17
19,Vasco da Gama,17,3,4,10,8:29,-21,13,2015,17
20,Coritiba,17,2,6,9,10:22,-12,12,2015,17
1,Corinthians,18,11,4,3,25:13,12,37,2015,18
2,Atlético-MG,18,11,3,4,32:16,16,36,2015,18
3,Grêmio,18,10,3,5,27:16,11,33,2015,18
4,São Paulo,18,9,4,5,25:18,7,31,2015,18
5,Fluminense,18,9,3,6,20:17,3,30,2015,18
6,Sport,18,7,9,2,30:20,10,30,2015,18
7,Atlético-PR,18,9,2,7,23:21,2,29,2015,18
8,Palmeiras,18,8,4,6,28:16,12,28,2015,18
9,Chapecoense,18,7,4,7,15:16,-1,25,2015,18
10,Ponte Preta,18,6,7,5,20:20,0,25,2015,18
11,Internacional,18,6,6,6,14:21,-7,24,2015,18
12,Flamengo,18,7,2,9,19:24,-5,23,2015,18
13,Santos,18,6,5,7,25:24,1,23,2015,18
14,Cruzeiro,18,6,3,9,15:17,-2,21,2015,18
15,Figueirense,18,5,5,8,17:24,-7,20,2015,18
16,Avaí,18,5,5,8,17:26,-9,20,2015,18
17,Joinville,18,4,4,10,12:19,-7,16,2015,18
18,Goiás,18,3,7,8,13:16,-3,16,2015,18
19,Coritiba,18,3,6,9,12:23,-11,15,2015,18
20,Vasco da Gama,18,3,4,11,8:30,-22,13,2015,18
1,Corinthians,19,12,4,3,27:14,13,40,2015,19
2,Atlético-MG,19,11,3,5,33:18,15,36,2015,19
3,Grêmio,19,11,3,5,29:17,12,36,2015,19
4,Fluminense,19,10,3,6,22:18,4,33,2015,19
5,Palmeiras,19,9,4,6,32:18,14,31,2015,19
6,São Paulo,19,9,4,6,25:21,4,31,2015,19
7,Sport,19,7,10,2,31:21,10,31,2015,19
8,Atlético-PR,19,9,3,7,23:21,2,30,2015,19
9,Chapecoense,19,8,4,7,17:17,0,28,2015,19
10,Ponte Preta,19,6,8,5,21:21,0,26,2015,19
11,Internacional,19,6,7,6,14:21,-7,25,2015,19
12,Santos,19,6,6,7,25:24,1,24,2015,19
13,Flamengo,19,7,2,10,21:28,-7,23,2015,19
14,Cruzeiro,19,6,4,9,15:17,-2,22,2015,19
15,Figueirense,19,5,5,9,18:26,-8,20,2015,19
16,Avaí,19,5,5,9,18:28,-10,20,2015,19
17,Goiás,19,4,7,8,16:16,0,19,2015,19
18,Coritiba,19,4,6,9,13:23,-10,18,2015,19
19,Joinville,19,4,4,11,13:21,-8,16,2015,19
20,Vasco da Gama,19,3,4,12,8:31,-23,13,2015,19
1,Corinthians,20,13,4,3,30:14,16,43,2015,20
2,Atlético-MG,20,12,3,5,35:19,16,39,2015,20
3,Grêmio,20,11,4,5,29:17,12,37,2015,20
4,Fluminense,20,10,3,7,23:20,3,33,2015,20
5,Palmeiras,20,9,4,7,33:20,13,31,2015,20
6,São Paulo,20,9,4,7,26:23,3,31,2015,20
7,Sport,20,7,10,3,32:23,9,31,2015,20
8,Atlético-PR,20,9,3,8,23:23,0,30,2015,20
9,Chapecoense,20,8,4,8,17:18,-1,28,2015,20
10,Internacional,20,7,7,6,16:21,-5,28,2015,20
11,Santos,20,7,6,7,30:26,4,27,2015,20
12,Ponte Preta,20,6,9,5,21:21,0,27,2015,20
13,Flamengo,20,8,2,10,23:29,-6,26,2015,20
14,Figueirense,20,6,5,9,20:27,-7,23,2015,20
15,Cruzeiro,20,6,4,10,15:20,-5,22,2015,20
16,Goiás,20,5,7,8,19:16,3,22,2015,20
17,Coritiba,20,5,6,9,14:23,-9,21,2015,20
18,Avaí,20,5,5,10,20:33,-13,20,2015,20
19,Joinville,20,5,4,11,15:22,-7,19,2015,20
20,Vasco da Gama,20,3,4,13,8:34,-26,13,2015,20
1,Corinthians,21,14,4,3,33:15,18,46,2015,21
2,Atlético-MG,21,13,3,5,37:20,17,42,2015,21
3,Grêmio,21,11,5,5,29:17,12,38,2015,21
4,Palmeiras,21,10,4,7,36:22,14,34,2015,21
5,São Paulo,21,10,4,7,29:23,6,34,2015,21
6,Atlético-PR,21,10,3,8,26:23,3,33,2015,21
7,Fluminense,21,10,3,8,24:22,2,33,2015,21
8,Sport,21,7,10,4,32:24,8,31,2015,21
9,Santos,21,8,6,7,31:26,5,30,2015,21
10,Flamengo,21,9,2,10,24:29,-5,29,2015,21
11,Chapecoense,21,8,4,9,18:21,-3,28,2015,21
12,Internacional,21,7,7,7,16:24,-8,28,2015,21
13,Ponte Preta,21,6,9,6,21:24,-3,27,2015,21
14,Figueirense,21,7,5,9,21:27,-6,26,2015,21
15,Avaí,21,6,5,10,23:33,-10,23,2015,21
16,Cruzeiro,21,6,4,11,15:21,-6,22,2015,21
17,Goiás,21,5,7,9,19:19,0,22,2015,21
18,Coritiba,21,5,7,9,14:23,-9,22,2015,21
19,Joinville,21,5,4,12,17:25,-8,19,2015,21
20,Vasco da Gama,21,3,4,14,8:35,-27,13,2015,21
1,Corinthians,22,15,4,3,35:15,20,49,2015,22
2,Atlético-MG,22,13,3,6,37:21,16,42,2015,22
3,Grêmio,22,12,5,5,31:17,14,41,2015,22
4,Atlético-PR,22,11,3,8,27:23,4,36,2015,22
5,São Paulo,22,10,5,7,29:23,6,35,2015,22
6,Palmeiras,22,10,4,8,36:23,13,34,2015,22
7,Fluminense,22,10,3,9,24:24,0,33,2015,22
8,Santos,22,9,6,7,34:27,7,33,2015,22
9,Flamengo,22,10,2,10,27:29,-2,32,2015,22
10,Sport,22,7,11,4,32:24,8,32,2015,22
11,Internacional,22,8,7,7,22:24,-2,31,2015,22
12,Chapecoense,22,8,4,10,19:24,-5,28,2015,22
13,Ponte Preta,22,6,9,7,22:26,-4,27,2015,22
14,Figueirense,22,7,5,10,21:29,-8,26,2015,22
15,Cruzeiro,22,7,4,11,17:22,-5,25,2015,22
16,Goiás,22,6,7,9,20:19,1,25,2015,22
17,Avaí,22,6,5,11,23:36,-13,23,2015,22
18,Coritiba,22,5,8,9,14:23,-9,23,2015,22
19,Joinville,22,5,5,12,17:25,-8,20,2015,22
20,Vasco da Gama,22,3,4,15,8:41,-33,13,2015,22
1,Corinthians,23,15,5,3,38:18,20,50,2015,23
2,Atlético-MG,23,14,3,6,39:22,17,45,2015,23
3,Grêmio,23,13,5,5,33:18,15,44,2015,23
4,São Paulo,23,11,5,7,31:23,8,38,2015,23
5,Atlético-PR,23,11,4,8,27:23,4,37,2015,23
6,Flamengo,23,11,2,10,30:30,0,35,2015,23
7,Palmeiras,23,10,5,8,39:26,13,35,2015,23
8,Santos,23,9,7,7,35:28,7,34,2015,23
9,Fluminense,23,10,3,10,25:27,-2,33,2015,23
10,Sport,23,7,12,4,33:25,8,33,2015,23
11,Internacional,23,8,7,8,22:26,-4,31,2015,23
12,Chapecoense,23,8,5,10,19:24,-5,29,2015,23
13,Cruzeiro,23,8,4,11,22:23,-1,28,2015,23
14,Ponte Preta,23,6,10,7,22:26,-4,28,2015,23
15,Figueirense,23,7,5,11,22:34,-12,26,2015,23
16,Coritiba,23,6,8,9,16:23,-7,26,2015,23
17,Goiás,23,6,7,10,21:21,0,25,2015,23
18,Avaí,23,6,5,12,23:38,-15,23,2015,23
19,Joinville,23,5,6,12,17:25,-8,21,2015,23
20,Vasco da Gama,23,3,4,16,9:43,-34,13,2015,23
1,Corinthians,24,15,6,3,39:19,20,51,2015,24
2,Atlético-MG,24,15,3,6,41:22,19,48,2015,24
3,Grêmio,24,13,6,5,34:19,15,45,2015,24
4,Flamengo,24,12,2,10,32:30,2,38,2015,24
5,São Paulo,24,11,5,8,31:26,5,38,2015,24
6,Atlético-PR,24,11,5,8,28:24,4,38,2015,24
7,Santos,24,10,7,7,38:28,10,37,2015,24
8,Palmeiras,24,10,5,9,39:27,12,35,2015,24
