Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
12,Figueirense,8,3,2,3,13:14,-1,11,2007,8
13,Palmeiras,8,3,2,3,10:12,-2,11,2007,8
14,Grêmio,8,3,1,4,5:12,-7,10,2007,8
15,Sport,8,2,2,4,13:14,-1,8,2007,8
16,Internacional,8,2,2,4,9:13,-4,8,2007,8
17,Santos,8,2,2,4,7:11,-4,8,2007,8
18,Juventude,8,2,1,5,9:15,-6,7,2007,8
19,Náutico,8,1,2,5,10:19,-9,5,2007,8
20,América-RN,8,1,1,6,6:15,-9,4,2007,8
1,Botafogo,9,5,3,1,19:12,7,18,2007,9
2,São Paulo,9,5,2,2,8:2,6,17,2007,9
3,Goiás,9,5,1,3,17:10,7,16,2007,9
4,Paraná,9,4,4,1,16:11,5,16,2007,9
5,Corinthians,9,4,3,2,11:7,4,15,2007,9
6,Vasco da Gama,9,4,2,3,17:11,6,14,2007,9
7,Figueirense,9,4,2,3,15:15,0,14,2007,9
8,Palmeiras,9,4,2,3,12:12,0,14,2007,9
9,Cruzeiro,9,4,1,4,20:18,2,13,2007,9
10,Grêmio,9,4,1,4,8:13,-5,13,2007,9
11,Fluminense,9,3,4,2,12:8,4,13,2007,9
12,Atlético-PR,9,3,4,2,15:13,2,13,2007,9
13,Atlético-MG,9,3,4,2,13:11,2,13,2007,9
14,Flamengo,9,3,4,2,18:17,1,13,2007,9
15,Sport,9,3,2,4,15:15,0,11,2007,9
16,Internacional,9,2,2,5,9:14,-5,8,2007,9
17,Santos,9,2,2,5,7:15,-8,8,2007,9
18,Juventude,9,2,1,6,10:18,-8,7,2007,9
19,Náutico,9,1,3,5,11:20,-9,6,2007,9
20,América-RN,9,1,1,7,6:17,-11,4,2007,9
1,Botafogo,10,6,3,1,21:12,9,21,2007,10
2,Goiás,10,6,1,3,20:12,8,19,2007,10
3,São Paulo,10,5,3,2,8:2,6,18,2007,10
4,Palmeiras,10,5,2,3,13:12,1,17,2007,10
5,Grêmio,10,5,1,4,9:13,-4,16,2007,10
6,Paraná,10,4,4,2,16:12,4,16,2007,10
7,Corinthians,10,4,4,2,12:8,4,16,2007,10
8,Vasco da Gama,10,4,2,4,17:13,4,14,2007,10
9,Figueirense,10,4,2,4,16:17,-1,14,2007,10
10,Fluminense,10,3,5,2,13:9,4,14,2007,10
11,Flamengo,10,3,5,2,18:17,1,14,2007,10
12,Cruzeiro,10,4,1,5,21:22,-1,13,2007,10
13,Atlético-MG,10,3,4,3,13:12,1,13,2007,10
14,Atlético-PR,10,3,4,3,15:15,0,13,2007,10
15,Sport,10,3,2,5,17:18,-1,11,2007,10
16,Internacional,10,3,2,5,11:15,-4,11,2007,10
17,Santos,10,3,2,5,11:16,-5,11,2007,10
18,Juventude,10,3,1,6,12:18,-6,10,2007,10
19,América-RN,10,2,1,7,7:17,-10,7,2007,10
20,Náutico,10,1,3,6,11:21,-10,6,2007,10
1,Botafogo,11,6,3,2,21:15,6,21,2007,11
2,Goiás,11,6,1,4,21:14,7,19,2007,11
3,São Paulo,11,5,4,2,9:3,6,19,2007,11
4,Palmeiras,11,5,3,3,14:13,1,18,2007,11
5,Vasco da Gama,11,5,2,4,18:13,5,17,2007,11
6,Figueirense,11,5,2,4,18:18,0,17,2007,11
7,Grêmio,11,5,2,4,10:14,-4,17,2007,11
8,Corinthians,11,4,5,2,13:9,4,17,2007,11
9,Flamengo,11,4,5,2,19:17,2,17,2007,11
10,Cruzeiro,11,5,1,5,23:23,0,16,2007,11
11,Paraná,11,4,4,3,17:14,3,16,2007,11
12,Sport,11,4,2,5,19:18,1,14,2007,11
13,Santos,11,4,2,5,14:16,-2,14,2007,11
14,Internacional,11,4,2,5,13:16,-3,14,2007,11
15,Fluminense,11,3,5,3,13:10,3,14,2007,11
16,Atlético-PR,11,3,4,4,15:16,-1,13,2007,11
17,Atlético-MG,11,3,4,4,13:14,-1,13,2007,11
18,Juventude,11,3,2,6,13:19,-6,11,2007,11
19,América-RN,11,2,1,8,8:19,-11,7,2007,11
20,Náutico,11,1,4,6,12:22,-10,7,2007,11
1,Botafogo,12,7,3,2,25:15,10,24,2007,12
2,Goiás,12,6,2,4,21:14,7,20,2007,12
3,Cruzeiro,12,6,1,5,27:24,3,19,2007,12
4,São Paulo,12,5,4,3,9:4,5,19,2007,12
5,Paraná,12,5,4,3,19:15,4,19,2007,12
6,Palmeiras,12,5,4,3,16:15,1,19,2007,12
7,Grêmio,12,5,3,4,10:14,-4,18,2007,12
8,Sport,12,5,2,5,20:18,2,17,2007,12
9,Vasco da Gama,12,5,2,5,18:17,1,17,2007,12
10,Internacional,12,5,2,5,16:16,0,17,2007,12
11,Figueirense,12,5,2,5,18:19,-1,17,2007,12
12,Fluminense,12,4,5,3,14:10,4,17,2007,12
13,Flamengo,12,4,5,3,20:19,1,17,2007,12
14,Corinthians,12,4,5,3,13:12,1,17,2007,12
15,Atlético-PR,12,4,4,4,19:16,3,16,2007,12
16,Atlético-MG,12,4,4,4,17:15,2,16,2007,12
17,Santos,12,4,3,5,16:18,-2,15,2007,12
18,Juventude,12,3,2,7,13:23,-10,11,2007,12
19,América-RN,12,2,1,9,9:23,-14,7,2007,12
20,Náutico,12,1,4,7,13:26,-13,7,2007,12
1,Botafogo,13,7,4,2,28:18,10,25,2007,13
2,São Paulo,13,6,4,3,11:5,6,22,2007,13
3,Paraná,13,6,4,3,20:15,5,22,2007,13
4,Grêmio,13,6,3,4,11:14,-3,21,2007,13
5,Vasco da Gama,13,6,2,5,22:17,5,20,2007,13
6,Goiás,13,6,2,5,21:17,4,20,2007,13
7,Fluminense,13,5,5,3,17:10,7,20,2007,13
8,Cruzeiro,13,6,1,6,28:26,2,19,2007,13
9,Palmeiras,13,5,4,4,16:16,0,19,2007,13
10,Sport,13,5,3,5,23:21,2,18,2007,13
11,Santos,13,5,3,5,19:19,0,18,2007,13
12,Internacional,13,5,2,6,16:18,-2,17,2007,13
13,Figueirense,13,5,2,6,19:22,-3,17,2007,13
14,Flamengo,13,4,5,4,20:20,0,17,2007,13
15,Corinthians,13,4,5,4,13:15,-2,17,2007,13
16,Atlético-PR,13,4,4,5,20:18,2,16,2007,13
17,Atlético-MG,13,4,4,5,17:19,-2,16,2007,13
18,Juventude,13,4,2,7,15:23,-8,14,2007,13
19,América-RN,13,3,1,9,11:24,-13,10,2007,13
20,Náutico,13,2,4,7,16:26,-10,10,2007,13
1,Botafogo,14,8,4,2,31:19,12,28,2007,14
2,São Paulo,14,7,4,3,14:6,8,25,2007,14
3,Grêmio,14,7,3,4,13:14,-1,24,2007,14
4,Goiás,14,7,2,5,22:17,5,23,2007,14
5,Paraná,14,6,4,4,20:16,4,22,2007,14
6,Palmeiras,14,6,4,4,19:18,1,22,2007,14
7,Vasco da Gama,14,6,2,6,24:20,4,20,2007,14
8,Cruzeiro,14,6,2,6,30:28,2,20,2007,14
9,Internacional,14,6,2,6,17:18,-1,20,2007,14
10,Fluminense,14,5,5,4,17:13,4,20,2007,14
11,Flamengo,14,5,5,4,23:21,2,20,2007,14
12,Atlético-MG,14,5,4,5,20:19,1,19,2007,14
13,Sport,14,5,3,6,24:24,0,18,2007,14
14,Santos,14,5,3,6,19:20,-1,18,2007,14
15,Figueirense,14,5,3,6,21:24,-3,18,2007,14
16,Corinthians,14,4,6,4,15:17,-2,18,2007,14
17,Atlético-PR,14,4,5,5,22:20,2,17,2007,14
18,Juventude,14,4,2,8,16:26,-10,14,2007,14
19,América-RN,14,3,1,10,12:27,-15,10,2007,14
20,Náutico,14,2,4,8,16:28,-12,10,2007,14
1,Botafogo,15,8,4,3,33:22,11,28,2007,15
2,São Paulo,15,8,4,3,15:6,9,28,2007,15
3,Grêmio,15,7,4,4,14:15,-1,25,2007,15
4,Vasco da Gama,15,7,2,6,28:21,7,23,2007,15
5,Cruzeiro,15,7,2,6,33:30,3,23,2007,15
6,Internacional,15,7,2,6,22:19,3,23,2007,15
7,Goiás,15,7,2,6,23:21,2,23,2007,15
8,Palmeiras,15,6,5,4,20:19,1,23,2007,15
9,Atlético-MG,15,6,4,5,23:20,3,22,2007,15
10,Paraná,15,6,4,5,21:19,2,22,2007,15
11,Fluminense,15,5,6,4,18:14,4,21,2007,15
12,Flamengo,15,5,6,4,25:23,2,21,2007,15
13,Figueirense,15,5,4,6,22:25,-3,19,2007,15
14,Corinthians,15,4,7,4,17:19,-2,19,2007,15
15,Santos,15,5,3,7,20:22,-2,18,2007,15
16,Sport,15,5,3,7,25:29,-4,18,2007,15
17,Atlético-PR,15,4,6,5,23:21,2,18,2007,15
18,Juventude,15,4,3,8,17:27,-10,15,2007,15
19,Náutico,15,3,4,8,18:29,-11,13,2007,15
20,América-RN,15,3,1,11,12:28,-16,10,2007,15
1,Botafogo,16,9,4,3,37:24,13,31,2007,16
2,São Paulo,16,9,4,3,18:7,11,31,2007,16
3,Vasco da Gama,16,8,2,6,30:21,9,26,2007,16
4,Goiás,16,8,2,6,25:21,4,26,2007,16
5,Grêmio,16,7,4,5,14:16,-2,25,2007,16
6,Flamengo,16,6,6,4,28:24,4,24,2007,16
7,Cruzeiro,16,7,2,7,34:33,1,23,2007,16
8,Internacional,16,7,2,7,22:21,1,23,2007,16
9,Palmeiras,16,6,5,5,21:21,0,23,2007,16
10,Atlético-MG,16,6,4,6,24:22,2,22,2007,16
11,Paraná,16,6,4,6,21:21,0,22,2007,16
12,Figueirense,16,6,4,6,23:25,-2,22,2007,16
13,Fluminense,16,5,7,4,18:14,4,22,2007,16
14,Santos,16,6,3,7,22:23,-1,21,2007,16
15,Sport,16,6,3,7,27:30,-3,21,2007,16
16,Corinthians,16,4,8,4,19:21,-2,20,2007,16
17,Atlético-PR,16,4,7,5,25:23,2,19,2007,16
18,Juventude,16,4,3,9,18:30,-12,15,2007,16
19,Náutico,16,3,5,8,18:29,-11,14,2007,16
20,América-RN,16,3,1,12,14:32,-18,10,2007,16
1,São Paulo,17,10,4,3,20:7,13,34,2007,17
2,Botafogo,17,9,5,3,37:24,13,32,2007,17
3,Vasco da Gama,17,8,3,6,32:23,9,27,2007,17
4,Goiás,17,8,2,7,25:22,3,26,2007,17
5,Cruzeiro,17,8,2,7,37:35,2,26,2007,17
6,Palmeiras,17,7,5,5,22:21,1,26,2007,17
7,Atlético-MG,17,7,4,6,26:23,3,25,2007,17
8,Grêmio,17,7,4,6,14:18,-4,25,2007,17
9,Santos,17,7,3,7,25:23,2,24,2007,17
10,Sport,17,7,3,7,30:32,-2,24,2007,17
11,Flamengo,17,6,6,5,28:27,1,24,2007,17
12,Internacional,17,7,2,8,24:24,0,23,2007,17
13,Paraná,17,6,5,6,21:21,0,23,2007,17
14,Figueirense,17,6,5,6,25:27,-2,23,2007,17
15,Corinthians,17,5,8,4,20:21,-1,23,2007,17
16,Fluminense,17,5,7,5,18:15,3,22,2007,17
17,Atlético-PR,17,4,7,6,27:26,1,19,2007,17
18,Náutico,17,4,5,8,23:30,-7,17,2007,17
19,Juventude,17,4,3,10,19:32,-13,15,2007,17
20,América-RN,17,3,1,13,15:37,-22,10,2007,17
1,São Paulo,18,11,4,3,22:7,15,37,2007,18
2,Botafogo,18,9,5,4,37:26,11,32,2007,18
3,Vasco da Gama,18,9,3,6,34:23,11,30,2007,18
4,Cruzeiro,18,9,2,7,39:35,4,29,2007,18
5,Goiás,18,9,2,7,28:24,4,29,2007,18
6,Grêmio,18,8,4,6,17:18,-1,28,2007,18
7,Santos,18,8,3,7,27:23,4,27,2007,18
8,Palmeiras,18,7,6,5,23:22,1,27,2007,18
9,Atlético-MG,18,7,4,7,28:26,2,25,2007,18
10,Internacional,18,7,3,8,25:25,0,24,2007,18
11,Sport,18,7,3,8,30:34,-4,24,2007,18
12,Flamengo,18,6,6,6,28:29,-1,24,2007,18
13,Paraná,18,6,5,7,21:23,-2,23,2007,18
14,Figueirense,18,6,5,7,27:31,-4,23,2007,18
15,Fluminense,18,5,8,5,18:15,3,23,2007,18
16,Corinthians,18,5,8,5,20:23,-3,23,2007,18
17,Atlético-PR,18,5,7,6,29:26,3,22,2007,18
18,Náutico,18,5,5,8,27:32,-5,20,2007,18
19,Juventude,18,4,4,10,19:32,-13,16,2007,18
20,América-RN,18,3,1,14,15:40,-25,10,2007,18
1,São Paulo,19,12,4,3,24:7,17,40,2007,19
2,Botafogo,19,9,6,4,38:27,11,33,2007,19
3,Cruzeiro,19,10,2,7,41:36,5,32,2007,19
4,Vasco da Gama,19,9,4,6,34:23,11,31,2007,19
5,Palmeiras,19,8,6,5,25:23,2,30,2007,19
6,Goiás,19,9,2,8,28:25,3,29,2007,19
7,Grêmio,19,8,4,7,18:20,-2,28,2007,19
8,Santos,19,8,3,8,27:26,1,27,2007,19
9,Internacional,19,8,3,8,26:25,1,27,2007,19
10,Sport,19,8,3,8,33:34,-1,27,2007,19
11,Flamengo,19,7,6,6,30:30,0,27,2007,19
12,Fluminense,19,6,8,5,21:15,6,26,2007,19
13,Corinthians,19,6,8,5,22:24,-2,26,2007,19
14,Atlético-MG,19,7,4,8,29:28,1,25,2007,19
15,Paraná,19,6,6,7,21:23,-2,24,2007,19
16,Figueirense,19,6,6,7,28:32,-4,24,2007,19
17,Atlético-PR,19,5,7,7,29:28,1,22,2007,19
18,Náutico,19,5,5,9,28:34,-6,20,2007,19
19,Juventude,19,4,4,11,19:35,-16,16,2007,19
20,América-RN,19,3,1,15,16:42,-26,10,2007,19
1,São Paulo,20,12,5,3,24:7,17,41,2007,20
2,Cruzeiro,20,11,2,7,45:38,7,35,2007,20
3,Vasco da Gama,20,10,4,6,36:23,13,34,2007,20
4,Botafogo,20,9,7,4,39:28,11,34,2007,20
5,Palmeiras,20,9,6,5,27:24,3,33,2007,20
6,Grêmio,20,9,4,7,20:20,0,31,2007,20
7,Santos,20,9,3,8,29:26,3,30,2007,20
8,Goiás,20,9,3,8,28:25,3,30,2007,20
9,Atlético-MG,20,8,4,8,30:28,2,28,2007,20
10,Internacional,20,8,4,8,27:26,1,28,2007,20
11,Sport,20,8,3,9,33:36,-3,27,2007,20
12,Flamengo,20,7,6,7,31:32,-1,27,2007,20
13,Corinthians,20,6,9,5,24:26,-2,27,2007,20
14,Fluminense,20,6,8,6,23:19,4,26,2007,20
15,Figueirense,20,6,7,7,29:33,-4,25,2007,20
16,Paraná,20,6,6,8,21:25,-4,24,2007,20
17,Atlético-PR,20,5,8,7,30:29,1,23,2007,20
18,Náutico,20,5,5,10,28:35,-7,20,2007,20
19,Juventude,20,4,5,11,21:37,-16,17,2007,20
20,América-RN,20,3,1,16,16:44,-28,10,2007,20
1,São Paulo,21,13,5,3,29:7,22,44,2007,21
2,Cruzeiro,21,12,2,7,48:38,10,38,2007,21
3,Botafogo,21,10,7,4,41:29,12,37,2007,21
4,Palmeiras,21,10,6,5,29:25,4,36,2007,21
5,Vasco da Gama,21,10,5,6,36:23,13,35,2007,21
6,Santos,21,10,3,8,33:27,6,33,2007,21
7,Grêmio,21,9,5,7,21:21,0,32,2007,21
8,Internacional,21,9,4,8,28:26,2,31,2007,21
9,Goiás,21,9,3,9,29:28,1,30,2007,21
10,Flamengo,21,8,6,7,34:33,1,30,2007,21
11,Atlético-MG,21,8,4,9,31:30,1,28,2007,21
12,Sport,21,8,4,9,33:36,-3,28,2007,21
13,Paraná,21,7,6,8,24:26,-2,27,2007,21
14,Fluminense,21,6,9,6,24:20,4,27,2007,21
15,Corinthians,21,6,9,6,24:29,-5,27,2007,21
16,Figueirense,21,6,7,8,30:35,-5,25,2007,21
17,Atlético-PR,21,5,8,8,30:30,0,23,2007,21
18,Náutico,21,5,5,11,28:40,-12,20,2007,21
19,Juventude,21,4,5,12,22:40,-18,17,2007,21
20,América-RN,21,3,1,17,17:48,-31,10,2007,21
1,São Paulo,22,14,5,3,30:7,23,47,2007,22
2,Cruzeiro,22,12,3,7,50:40,10,39,2007,22
3,Vasco da Gama,22,11,5,6,40:24,16,38,2007,22
4,Botafogo,22,10,8,4,42:30,12,38,2007,22
5,Santos,22,11,3,8,36:28,8,36,2007,22
6,Palmeiras,22,10,6,6,29:26,3,36,2007,22
7,Grêmio,22,9,5,8,21:23,-2,32,2007,22
8,Atlético-MG,22,9,4,9,36:32,4,31,2007,22
9,Sport,22,9,4,9,35:36,-1,31,2007,22
10,Internacional,22,9,4,9,29:30,-1,31,2007,22
11,Flamengo,22,8,7,7,35:34,1,31,2007,22
12,Goiás,22,9,3,10,29:30,-1,30,2007,22
13,Fluminense,22,7,9,6,28:21,7,30,2007,22
14,Paraná,22,7,7,8,26:28,-2,28,2007,22
15,Figueirense,22,7,7,8,33:36,-3,28,2007,22
16,Corinthians,22,6,9,7,26:34,-8,27,2007,22
17,Atlético-PR,22,5,8,9,31:33,-2,23,2007,22
18,Náutico,22,5,5,12,29:44,-15,20,2007,22
19,Juventude,22,5,5,12,24:40,-16,20,2007,22
20,América-RN,22,3,1,18,18:51,-33,10,2007,22
1,São Paulo,23,15,5,3,36:7,29,50,2007,23
2,Cruzeiro,23,13,3,7,55:40,15,42,2007,23
3,Vasco da Gama,23,11,6,6,41:25,16,39,2007,23
4,Botafogo,23,10,8,5,42:33,9,38,2007,23
5,Santos,23,11,3,9,36:30,6,36,2007,23
6,Palmeiras,23,10,6,7,29:31,-2,36,2007,23
7,Grêmio,23,10,5,8,24:23,1,35,2007,23
8,Goiás,23,10,3,10,31:31,0,33,2007,23
9,Sport,23,9,5,9,36:37,-1,32,2007,23
10,Internacional,23,9,5,9,30:31,-1,32,2007,23
11,Flamengo,23,8,8,7,36:35,1,32,2007,23
12,Atlético-MG,23,9,4,10,36:33,3,31,2007,23
13,Fluminense,23,7,10,6,29:22,7,31,2007,23
14,Corinthians,23,7,9,7,28:34,-6,30,2007,23
15,Figueirense,23,7,7,9,34:38,-4,28,2007,23
16,Paraná,23,7,7,9,26:34,-8,28,2007,23
17,Atlético-PR,23,6,8,9,32:33,-1,26,2007,23
18,Juventude,23,6,5,12,27:40,-13,23,2007,23
19,Náutico,23,5,6,12,30:45,-15,21,2007,23
20,América-RN,23,3,1,19,18:54,-36,10,2007,23
1,São Paulo,24,15,6,3,36:7,29,51,2007,24
2,Cruzeiro,24,13,3,8,55:41,14,42,2007,24
3,Santos,24,12,3,9,38:31,7,39,2007,24
4,Vasco da Gama,24,11,6,7,42:28,14,39,2007,24
5,Botafogo,24,10,9,5,43:34,9,39,2007,24
6,Grêmio,24,11,5,8,27:24,3,38,2007,24
7,Palmeiras,24,10,7,7,30:32,-2,37,2007,24
8,Flamengo,24,9,8,7,40:36,4,35,2007,24
9,Fluminense,24,8,10,6,31:22,9,34,2007,24
10,Goiás,24,10,3,11,33:34,-1,33,2007,24
11,Corinthians,24,8,9,7,29:34,-5,33,2007,24
12,Atlético-MG,24,9,5,10,36:33,3,32,2007,24
13,Internacional,24,9,5,10,31:33,-2,32,2007,24
