Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
10,Flamengo,3,1,2,0,5:2,3,5,2017,3
11,Ponte Preta,3,1,1,1,6:4,2,4,2017,3
12,Sport,3,1,1,1,5:8,-3,4,2017,3
13,Bahia,3,1,0,2,7:5,2,3,2017,3
14,Palmeiras,3,1,0,2,4:3,1,3,2017,3
15,Santos,3,1,0,2,3:4,-1,3,2017,3
16,Atlético-MG,3,0,2,1,4:5,-1,2,2017,3
17,Vitória,3,0,1,2,0:2,-2,1,2017,3
18,Avaí,3,0,1,2,0:4,-4,1,2017,3
19,Atlético-PR,3,0,1,2,3:9,-6,1,2017,3
20,Atlético-GO,3,0,0,3,1:8,-7,0,2017,3
1,Chapecoense,4,3,1,0,6:1,5,10,2017,4
2,Corinthians,4,3,1,0,5:1,4,10,2017,4
3,Grêmio,4,3,0,1,9:4,5,9,2017,4
4,Coritiba,4,3,0,1,6:2,4,9,2017,4
5,Fluminense,4,3,0,1,9:7,2,9,2017,4
6,Ponte Preta,4,2,1,1,7:4,3,7,2017,4
7,Botafogo,4,2,1,1,3:2,1,7,2017,4
8,Cruzeiro,4,2,1,1,3:3,0,7,2017,4
9,Bahia,4,2,0,2,10:5,5,6,2017,4
10,São Paulo,4,2,0,2,4:2,2,6,2017,4
11,Vasco da Gama,4,2,0,2,5:9,-4,6,2017,4
12,Flamengo,4,1,3,0,5:2,3,6,2017,4
13,Palmeiras,4,1,1,2,4:3,1,4,2017,4
14,Avaí,4,1,1,2,1:4,-3,4,2017,4
15,Sport,4,1,1,2,5:9,-4,4,2017,4
16,Santos,4,1,0,3,3:6,-3,3,2017,4
17,Atlético-MG,4,0,3,1,4:5,-1,3,2017,4
18,Vitória,4,0,1,3,1:4,-3,1,2017,4
19,Atlético-PR,4,0,1,3,3:10,-7,1,2017,4
20,Atlético-GO,4,0,0,4,1:11,-10,0,2017,4
1,Corinthians,5,4,1,0,10:3,7,13,2017,5
2,Grêmio,5,4,0,1,15:7,8,12,2017,5
3,Coritiba,5,4,0,1,7:2,5,12,2017,5
4,Fluminense,5,3,1,1,10:8,2,10,2017,5
5,Chapecoense,5,3,1,1,9:7,2,10,2017,5
6,Bahia,5,3,0,2,11:5,6,9,2017,5
7,São Paulo,5,3,0,2,6:2,4,9,2017,5
8,Ponte Preta,5,2,1,2,7:7,0,7,2017,5
9,Botafogo,5,2,1,2,3:3,0,7,2017,5
10,Cruzeiro,5,2,1,2,3:4,-1,7,2017,5
11,Sport,5,2,1,2,7:9,-2,7,2017,5
12,Santos,5,2,0,3,4:6,-2,6,2017,5
13,Vasco da Gama,5,2,0,3,7:14,-7,6,2017,5
14,Flamengo,5,1,3,1,5:4,1,6,2017,5
15,Atlético-MG,5,1,3,1,5:5,0,6,2017,5
16,Palmeiras,5,1,1,3,4:4,0,4,2017,5
17,Avaí,5,1,1,3,1:5,-4,4,2017,5
18,Atlético-GO,5,1,0,4,4:11,-7,3,2017,5
19,Atlético-PR,5,0,2,3,4:11,-7,2,2017,5
20,Vitória,5,0,1,4,1:6,-5,1,2017,5
1,Corinthians,6,5,1,0,13:5,8,16,2017,6
2,Grêmio,6,5,0,1,16:7,9,15,2017,6
3,Coritiba,6,4,1,1,9:4,5,13,2017,6
4,Chapecoense,6,3,1,2,11:10,1,10,2017,6
5,Ponte Preta,6,3,1,2,10:9,1,10,2017,6
6,Cruzeiro,6,3,1,2,5:4,1,10,2017,6
7,Fluminense,6,3,1,2,11:11,0,10,2017,6
8,Bahia,6,3,0,3,11:6,5,9,2017,6
9,São Paulo,6,3,0,3,8:5,3,9,2017,6
10,Santos,6,3,0,3,6:6,0,9,2017,6
11,Vasco da Gama,6,3,0,3,9:15,-6,9,2017,6
12,Botafogo,6,2,2,2,5:5,0,8,2017,6
13,Palmeiras,6,2,1,3,7:5,2,7,2017,6
14,Sport,6,2,1,3,8:11,-3,7,2017,6
15,Flamengo,6,1,4,1,6:5,1,7,2017,6
16,Atlético-MG,6,1,3,2,5:7,-2,6,2017,6
17,Avaí,6,1,2,3,2:6,-4,5,2017,6
18,Vitória,6,1,1,4,3:6,-3,4,2017,6
19,Atlético-GO,6,1,0,5,4:13,-9,3,2017,6
20,Atlético-PR,6,0,2,4,4:13,-9,2,2017,6
1,Corinthians,7,6,1,0,14:5,9,19,2017,7
2,Grêmio,7,6,0,1,18:7,11,18,2017,7
3,Coritiba,7,4,2,1,9:4,5,14,2017,7
4,Chapecoense,7,4,1,2,13:11,2,13,2017,7
5,Santos,7,4,0,3,7:6,1,12,2017,7
6,Bahia,7,3,1,3,11:6,5,10,2017,7
7,São Paulo,7,3,1,3,8:5,3,10,2017,7
8,Cruzeiro,7,3,1,3,5:5,0,10,2017,7
9,Ponte Preta,7,3,1,3,10:11,-1,10,2017,7
10,Fluminense,7,3,1,3,11:13,-2,10,2017,7
11,Flamengo,7,2,4,1,8:5,3,10,2017,7
12,Vasco da Gama,7,3,0,4,10:17,-7,9,2017,7
13,Botafogo,7,2,3,2,7:7,0,9,2017,7
14,Sport,7,2,2,3,8:11,-3,8,2017,7
15,Palmeiras,7,2,1,4,7:6,1,7,2017,7
16,Atlético-GO,7,2,0,5,7:14,-7,6,2017,7
17,Atlético-MG,7,1,3,3,5:8,-3,6,2017,7
18,Vitória,7,1,2,4,5:8,-3,5,2017,7
19,Avaí,7,1,2,4,3:9,-6,5,2017,7
20,Atlético-PR,7,1,2,4,5:13,-8,5,2017,7
1,Corinthians,8,6,2,0,14:5,9,20,2017,8
2,Grêmio,8,6,1,1,21:10,11,19,2017,8
3,Coritiba,8,4,3,1,9:4,5,15,2017,8
4,Santos,8,4,1,3,7:6,1,13,2017,8
5,Chapecoense,8,4,1,3,13:13,0,13,2017,8
6,Vasco da Gama,8,4,0,4,11:17,-6,12,2017,8
7,Botafogo,8,3,3,2,9:7,2,12,2017,8
8,Cruzeiro,8,3,2,3,8:8,0,11,2017,8
9,Ponte Preta,8,3,2,3,10:11,-1,11,2017,8
10,Fluminense,8,3,2,3,13:15,-2,11,2017,8
11,Flamengo,8,2,5,1,10:7,3,11,2017,8
12,Bahia,8,3,1,4,13:10,3,10,2017,8
13,Palmeiras,8,3,1,4,11:8,3,10,2017,8
14,São Paulo,8,3,1,4,9:7,2,10,2017,8
15,Atlético-MG,8,2,3,3,7:9,-2,9,2017,8
16,Vitória,8,2,2,4,8:9,-1,8,2017,8
17,Sport,8,2,2,4,9:14,-5,8,2017,8
18,Atlético-PR,8,2,2,4,6:13,-7,8,2017,8
19,Atlético-GO,8,2,0,6,7:15,-8,6,2017,8
20,Avaí,8,1,2,5,3:10,-7,5,2017,8
1,Corinthians,9,7,2,0,17:5,12,23,2017,9
2,Grêmio,9,7,1,1,23:10,13,22,2017,9
3,Santos,9,5,1,3,9:6,3,16,2017,9
4,Botafogo,9,4,3,2,12:8,4,15,2017,9
5,Coritiba,9,4,3,2,9:6,3,15,2017,9
6,Fluminense,9,4,2,3,16:15,1,14,2017,9
7,Ponte Preta,9,4,2,3,11:11,0,14,2017,9
8,Flamengo,9,3,5,1,15:8,7,14,2017,9
9,Palmeiras,9,4,1,4,12:8,4,13,2017,9
10,Chapecoense,9,4,1,4,14:18,-4,13,2017,9
11,Vasco da Gama,9,4,0,5,12:20,-8,12,2017,9
12,Cruzeiro,9,3,2,4,8:9,-1,11,2017,9
13,Atlético-PR,9,3,2,4,7:13,-6,11,2017,9
14,São Paulo,9,3,1,5,9:8,1,10,2017,9
15,Bahia,9,3,1,5,13:13,0,10,2017,9
16,Atlético-MG,9,2,4,3,9:11,-2,10,2017,9
17,Sport,9,2,3,4,11:16,-5,9,2017,9
18,Vitória,9,2,2,5,8:11,-3,8,2017,9
19,Atlético-GO,9,2,0,7,7:16,-9,6,2017,9
20,Avaí,9,1,2,6,3:13,-10,5,2017,9
1,Corinthians,10,8,2,0,18:5,13,26,2017,10
2,Grêmio,10,7,1,2,23:11,12,22,2017,10
3,Flamengo,10,4,5,1,16:8,8,17,2017,10
4,Palmeiras,10,5,1,4,14:9,5,16,2017,10
5,Santos,10,5,1,4,9:7,2,16,2017,10
6,Vasco da Gama,10,5,0,5,13:20,-7,15,2017,10
7,Botafogo,10,4,3,3,12:10,2,15,2017,10
8,Fluminense,10,4,3,3,17:16,1,15,2017,10
9,Coritiba,10,4,3,3,9:8,1,15,2017,10
10,Cruzeiro,10,4,2,4,10:9,1,14,2017,10
11,Ponte Preta,10,4,2,4,12:13,-1,14,2017,10
12,Atlético-PR,10,4,2,4,11:14,-3,14,2017,10
13,Chapecoense,10,4,1,5,14:19,-5,13,2017,10
14,Atlético-MG,10,3,4,3,10:11,-1,13,2017,10
15,Sport,10,3,3,4,12:16,-4,12,2017,10
16,São Paulo,10,3,2,5,10:9,1,11,2017,10
17,Bahia,10,3,1,6,13:14,-1,10,2017,10
18,Vitória,10,2,2,6,9:15,-6,8,2017,10
19,Avaí,10,2,2,6,5:13,-8,8,2017,10
20,Atlético-GO,10,2,0,8,7:17,-10,6,2017,10
1,Corinthians,11,9,2,0,19:5,14,29,2017,11
2,Grêmio,11,7,1,3,23:12,11,22,2017,11
3,Flamengo,11,5,5,1,18:8,10,20,2017,11
4,Palmeiras,11,6,1,4,15:9,6,19,2017,11
5,Santos,11,5,2,4,10:8,2,17,2017,11
6,Vasco da Gama,11,5,1,5,15:22,-7,16,2017,11
7,Fluminense,11,4,4,3,20:19,1,16,2017,11
8,Atlético-MG,11,4,4,3,13:12,1,16,2017,11
9,Coritiba,11,4,4,3,11:10,1,16,2017,11
10,Botafogo,11,4,3,4,12:11,1,15,2017,11
11,Ponte Preta,11,4,3,4,12:13,-1,15,2017,11
12,Sport,11,4,3,4,13:16,-3,15,2017,11
13,Cruzeiro,11,4,2,5,11:12,-1,14,2017,11
14,Atlético-PR,11,4,2,5,11:15,-4,14,2017,11
15,Chapecoense,11,4,2,5,17:22,-5,14,2017,11
16,Bahia,11,3,2,6,13:14,-1,11,2017,11
17,São Paulo,11,3,2,6,10:11,-1,11,2017,11
18,Vitória,11,2,3,6,9:15,-6,9,2017,11
19,Avaí,11,2,3,6,5:13,-8,9,2017,11
20,Atlético-GO,11,2,1,8,8:18,-10,7,2017,11
1,Corinthians,12,10,2,0,21:5,16,32,2017,12
2,Flamengo,12,6,5,1,19:8,11,23,2017,12
3,Grêmio,12,7,1,4,23:14,9,22,2017,12
4,Santos,12,6,2,4,13:10,3,20,2017,12
5,Palmeiras,12,6,1,5,16:12,4,19,2017,12
6,Sport,12,5,3,4,16:16,0,18,2017,12
7,Cruzeiro,12,5,2,5,14:13,1,17,2017,12
8,Fluminense,12,4,5,3,21:20,1,17,2017,12
9,Atlético-MG,12,4,5,3,14:13,1,17,2017,12
10,Vasco da Gama,12,5,1,6,15:23,-8,16,2017,12
11,Botafogo,12,4,4,4,13:12,1,16,2017,12
12,Coritiba,12,4,4,4,11:13,-2,16,2017,12
13,Ponte Preta,12,4,3,5,12:15,-3,15,2017,12
14,Atlético-PR,12,4,3,5,12:16,-4,15,2017,12
15,Chapecoense,12,4,3,5,18:23,-5,15,2017,12
16,Bahia,12,3,3,6,14:15,-1,12,2017,12
17,Vitória,12,3,3,6,11:16,-5,12,2017,12
18,Avaí,12,3,3,6,7:13,-6,12,2017,12
19,São Paulo,12,3,2,7,12:14,-2,11,2017,12
20,Atlético-GO,12,2,1,9,9:20,-11,7,2017,12
1,Corinthians,13,11,2,0,23:5,18,35,2017,13
2,Grêmio,13,8,1,4,24:14,10,25,2017,13
3,Santos,13,7,2,4,14:10,4,23,2017,13
4,Flamengo,13,6,5,2,19:9,10,23,2017,13
5,Sport,13,6,3,4,19:16,3,21,2017,13
6,Cruzeiro,13,6,2,5,16:13,3,20,2017,13
7,Palmeiras,13,6,1,6,16:14,2,19,2017,13
8,Vasco da Gama,13,6,1,6,19:24,-5,19,2017,13
9,Botafogo,13,5,4,4,14:12,2,19,2017,13
10,Coritiba,13,5,4,4,15:14,1,19,2017,13
11,Fluminense,13,4,5,4,21:21,0,17,2017,13
12,Atlético-MG,13,4,5,4,14:14,0,17,2017,13
13,Bahia,13,4,3,6,17:15,2,15,2017,13
14,Atlético-PR,13,4,3,6,12:18,-6,15,2017,13
15,Ponte Preta,13,4,3,6,12:18,-6,15,2017,13
16,Chapecoense,13,4,3,6,18:26,-8,15,2017,13
17,São Paulo,13,3,3,7,14:16,-2,12,2017,13
18,Vitória,13,3,3,7,12:20,-8,12,2017,13
19,Avaí,13,3,3,7,8:17,-9,12,2017,13
20,Atlético-GO,13,2,2,9,11:22,-11,8,2017,13
1,Corinthians,14,11,3,0,25:7,18,36,2017,14
2,Grêmio,14,9,1,4,27:15,12,28,2017,14
3,Santos,14,7,3,4,14:10,4,24,2017,14
4,Flamengo,14,6,6,2,20:10,10,24,2017,14
5,Palmeiras,14,7,1,6,20:16,4,22,2017,14
6,Botafogo,14,6,4,4,16:13,3,22,2017,14
7,Cruzeiro,14,6,3,5,17:14,3,21,2017,14
8,Sport,14,6,3,5,20:18,2,21,2017,14
9,Vasco da Gama,14,6,2,6,19:24,-5,20,2017,14
10,Fluminense,14,5,5,4,23:22,1,20,2017,14
11,Atlético-MG,14,5,5,4,16:15,1,20,2017,14
12,Coritiba,14,5,4,5,16:16,0,19,2017,14
13,Chapecoense,14,5,3,6,20:26,-6,18,2017,14
14,Bahia,14,4,4,6,18:16,2,16,2017,14
15,Atlético-PR,14,4,4,6,14:20,-6,16,2017,14
16,Ponte Preta,14,4,3,7,13:21,-8,15,2017,14
17,Avaí,14,3,4,7,9:18,-9,13,2017,14
18,São Paulo,14,3,3,8,14:18,-4,12,2017,14
19,Vitória,14,3,3,8,14:24,-10,12,2017,14
20,Atlético-GO,14,2,2,10,12:24,-12,8,2017,14
1,Corinthians,15,11,4,0,25:7,18,37,2017,15
2,Grêmio,15,10,1,4,30:16,14,31,2017,15
3,Santos,15,8,3,4,15:10,5,27,2017,15
4,Flamengo,15,6,7,2,22:12,10,25,2017,15
5,Sport,15,7,3,5,24:18,6,24,2017,15
6,Palmeiras,15,7,2,6,22:18,4,23,2017,15
7,Botafogo,15,6,5,4,16:13,3,23,2017,15
8,Cruzeiro,15,6,4,5,18:15,3,22,2017,15
9,Fluminense,15,5,6,4,24:23,1,21,2017,15
10,Vasco da Gama,15,6,2,7,19:25,-6,20,2017,15
11,Atlético-MG,15,5,5,5,16:17,-1,20,2017,15
12,Bahia,15,5,4,6,20:16,4,19,2017,15
13,Coritiba,15,5,4,6,16:20,-4,19,2017,15
14,Ponte Preta,15,5,3,7,17:21,-4,18,2017,15
15,Chapecoense,15,5,3,7,20:27,-7,18,2017,15
16,Atlético-PR,15,4,5,6,14:20,-6,17,2017,15
17,São Paulo,15,4,3,8,15:18,-3,15,2017,15
18,Avaí,15,3,5,7,9:18,-9,14,2017,15
19,Vitória,15,3,3,9,15:27,-12,12,2017,15
20,Atlético-GO,15,2,2,11,12:28,-16,8,2017,15
1,Corinthians,16,12,4,0,26:7,19,40,2017,16
2,Grêmio,16,10,2,4,31:17,14,32,2017,16
3,Santos,16,9,3,4,18:10,8,30,2017,16
4,Flamengo,16,7,7,2,24:13,11,28,2017,16
5,Palmeiras,16,8,2,6,24:18,6,26,2017,16
6,Sport,16,7,3,6,24:20,4,24,2017,16
7,Botafogo,16,6,6,4,17:14,3,24,2017,16
8,Vasco da Gama,16,7,2,7,21:26,-5,23,2017,16
9,Cruzeiro,16,6,4,6,18:16,2,22,2017,16
10,Ponte Preta,16,6,3,7,19:21,-2,21,2017,16
11,Chapecoense,16,6,3,7,22:28,-6,21,2017,16
12,Fluminense,16,5,6,5,24:24,0,21,2017,16
13,Atlético-MG,16,5,5,6,17:19,-2,20,2017,16
14,Bahia,16,5,4,7,20:19,1,19,2017,16
15,Coritiba,16,5,4,7,17:22,-5,19,2017,16
16,Atlético-PR,16,4,5,7,14:22,-8,17,2017,16
17,Avaí,16,4,5,7,10:18,-8,17,2017,16
18,São Paulo,16,4,4,8,16:19,-3,16,2017,16
19,Vitória,16,3,3,10,16:29,-13,12,2017,16
20,Atlético-GO,16,2,3,11,13:29,-16,9,2017,16
1,Corinthians,17,12,5,0,27:8,19,41,2017,17
2,Grêmio,17,10,3,4,32:18,14,33,2017,17
3,Santos,17,9,4,4,19:11,8,31,2017,17
4,Palmeiras,17,9,2,6,26:18,8,29,2017,17
5,Flamengo,17,7,8,2,25:14,11,29,2017,17
6,Sport,17,8,3,6,27:21,6,27,2017,17
7,Botafogo,17,6,6,5,20:18,2,24,2017,17
8,Vasco da Gama,17,7,2,8,21:27,-6,23,2017,17
9,Cruzeiro,17,6,5,6,18:16,2,23,2017,17
10,Atlético-MG,17,6,5,6,19:19,0,23,2017,17
11,Ponte Preta,17,6,4,7,19:21,-2,22,2017,17
12,Fluminense,17,5,7,5,24:24,0,22,2017,17
13,Chapecoense,17,6,3,8,23:30,-7,21,2017,17
14,Atlético-PR,17,5,5,7,15:22,-7,20,2017,17
15,Bahia,17,5,4,8,21:22,-1,19,2017,17
16,São Paulo,17,5,4,8,20:22,-2,19,2017,17
17,Coritiba,17,5,4,8,17:24,-7,19,2017,17
18,Avaí,17,4,5,8,10:20,-10,17,2017,17
19,Vitória,17,3,4,10,16:29,-13,13,2017,17
20,Atlético-GO,17,3,3,11,15:30,-15,12,2017,17
1,Corinthians,18,13,5,0,29:8,21,44,2017,18
2,Grêmio,18,11,3,4,33:18,15,36,2017,18
3,Santos,18,10,4,4,22:13,9,34,2017,18
4,Palmeiras,18,10,2,6,28:19,9,32,2017,18
5,Flamengo,18,7,8,3,27:17,10,29,2017,18
6,Sport,18,8,4,6,29:23,6,28,2017,18
7,Cruzeiro,18,7,5,6,21:16,5,26,2017,18
8,Botafogo,18,6,6,6,21:20,1,24,2017,18
9,Vasco da Gama,18,7,2,9,21:30,-9,23,2017,18
10,Atlético-PR,18,6,5,7,20:22,-2,23,2017,18
11,Atlético-MG,18,6,5,7,19:21,-2,23,2017,18
12,Fluminense,18,5,8,5,26:26,0,23,2017,18
13,Ponte Preta,18,6,4,8,20:24,-4,22,2017,18
14,Coritiba,18,6,4,8,19:25,-6,22,2017,18
15,Chapecoense,18,6,4,8,24:31,-7,22,2017,18
16,Bahia,18,5,5,8,22:23,-1,20,2017,18
17,São Paulo,18,5,4,9,21:24,-3,19,2017,18
18,Avaí,18,4,5,9,10:25,-15,17,2017,18
19,Vitória,18,4,4,10,19:30,-11,16,2017,18
20,Atlético-GO,18,3,3,12,15:31,-16,12,2017,18
1,Corinthians,19,14,5,0,32:9,23,47,2017,19
2,Grêmio,19,12,3,4,35:18,17,39,2017,19
3,Santos,19,10,5,4,22:13,9,35,2017,19
4,Palmeiras,19,10,2,7,28:20,8,32,2017,19
5,Flamengo,19,7,8,4,27:19,8,29,2017,19
6,Sport,19,8,4,7,30:26,4,28,2017,19
7,Cruzeiro,19,7,6,6,21:16,5,27,2017,19
8,Atlético-PR,19,7,5,7,21:22,-1,26,2017,19
9,Fluminense,19,6,8,5,29:27,2,26,2017,19
10,Coritiba,19,7,4,8,21:25,-4,25,2017,19
11,Botafogo,19,6,7,6,21:20,1,25,2017,19
12,Vasco da Gama,19,7,3,9,21:30,-9,24,2017,19
13,Bahia,19,6,5,8,24:24,0,23,2017,19
14,Ponte Preta,19,6,5,8,20:24,-4,23,2017,19
15,Atlético-MG,19,6,5,8,19:23,-4,23,2017,19
16,Chapecoense,19,6,4,9,24:33,-9,22,2017,19
17,São Paulo,19,5,4,10,22:26,-4,19,2017,19
18,Vitória,19,5,4,10,21:30,-9,19,2017,19
19,Avaí,19,4,6,9,10:25,-15,18,2017,19
20,Atlético-GO,19,3,3,13,16:34,-18,12,2017,19
1,Corinthians,20,15,5,0,33:9,24,50,2017,20
2,Grêmio,20,12,3,5,35:19,16,39,2017,20
3,Santos,20,10,6,4,22:13,9,36,2017,20
4,Palmeiras,20,10,3,7,29:21,8,33,2017,20
5,Sport,20,8,5,7,30:26,4,29,2017,20
6,Atlético-PR,20,8,5,7,25:23,2,29,2017,20
7,Flamengo,20,7,8,5,27:21,6,29,2017,20
8,Botafogo,20,7,7,6,22:20,2,28,2017,20
9,Cruzeiro,20,7,6,7,23:19,4,27,2017,20
10,Fluminense,20,6,9,5,29:27,2,27,2017,20
11,Atlético-MG,20,7,5,8,21:23,-2,26,2017,20
12,Coritiba,20,7,4,9,21:26,-5,25,2017,20
13,Vasco da Gama,20,7,4,9,22:31,-9,25,2017,20
14,Ponte Preta,20,6,6,8,20:24,-4,24,2017,20
15,Bahia,20,6,5,9,25:28,-3,23,2017,20
16,São Paulo,20,6,4,10,25:28,-3,22,2017,20
17,Chapecoense,20,6,4,10,24:34,-10,22,2017,20
18,Avaí,20,5,6,9,11:25,-14,21,2017,20
19,Vitória,20,5,4,11,21:31,-10,19,2017,20
20,Atlético-GO,20,4,3,13,17:34,-17,15,2017,20
1,Corinthians,21,15,5,1,33:10,23,50,2017,21
2,Grêmio,21,12,4,5,35:19,16,40,2017,21
3,Santos,21,10,7,4,22:13,9,37,2017,21
4,Palmeiras,21,10,3,8,29:23,6,33,2017,21
5,Flamengo,21,8,8,5,29:21,8,32,2017,21
6,Cruzeiro,21,8,6,7,25:19,6,30,2017,21
7,Atlético-PR,21,8,6,7,25:23,2,30,2017,21
8,Fluminense,21,7,9,5,31:28,3,30,2017,21
9,Sport,21,8,5,8,30:28,2,29,2017,21
10,Botafogo,21,7,7,7,23:22,1,28,2017,21
11,Ponte Preta,21,7,6,8,22:25,-3,27,2017,21
12,Bahia,21,7,5,9,28:28,0,26,2017,21
13,Atlético-MG,21,7,5,9,22:25,-3,26,2017,21
14,Coritiba,21,7,5,9,21:26,-5,26,2017,21
15,Chapecoense,21,7,4,10,26:34,-8,25,2017,21
16,Vasco da Gama,21,7,4,10,22:34,-12,25,2017,21
17,São Paulo,21,6,5,10,26:29,-3,23,2017,21
18,Vitória,21,6,4,11,22:31,-9,22,2017,21
19,Avaí,21,5,7,9,12:26,-14,22,2017,21
20,Atlético-GO,21,4,3,14,17:36,-19,15,2017,21
1,Corinthians,22,15,5,2,33:11,22,50,2017,22
2,Grêmio,22,13,4,5,40:19,21,43,2017,22
3,Santos,22,10,8,4,23:14,9,38,2017,22
4,Palmeiras,22,11,3,8,33:25,8,36,2017,22
5,Flamengo,22,9,8,5,31:21,10,35,2017,22
6,Cruzeiro,22,8,7,7,26:20,6,31,2017,22
7,Botafogo,22,8,7,7,25:23,2,31,2017,22
8,Atlético-PR,22,8,6,8,25:25,0,30,2017,22
9,Fluminense,22,7,9,6,31:29,2,30,2017,22
10,Atlético-MG,22,8,5,9,24:26,-2,29,2017,22
11,Sport,22,8,5,9,30:33,-3,29,2017,22
12,Vasco da Gama,22,8,4,10,23:34,-11,28,2017,22
13,Ponte Preta,22,7,6,9,23:27,-4,27,2017,22
14,Bahia,22,7,5,10,29:30,-1,26,2017,22
15,Coritiba,22,7,5,10,21:27,-6,26,2017,22
16,Vitória,22,7,4,11,23:31,-8,25,2017,22
17,Chapecoense,22,7,4,11,26:35,-9,25,2017,22
18,Avaí,22,6,7,9,13:26,-13,25,2017,22
19,São Paulo,22,6,5,11,28:33,-5,23,2017,22
20,Atlético-GO,22,5,3,14,18:36,-18,18,2017,22
1,Corinthians,23,15,5,3,33:13,20,50,2017,23
2,Grêmio,23,13,4,6,40:20,20,43,2017,23
3,Santos,23,11,8,4,25:14,11,41,2017,23
4,Palmeiras,23,11,4,8,34:26,8,37,2017,23
5,Flamengo,23,9,8,6,31:23,8,35,2017,23
6,Cruzeiro,23,9,7,7,28:21,7,34,2017,23
7,Botafogo,23,9,7,7,27:23,4,34,2017,23
8,Vasco da Gama,23,9,4,10,24:34,-10,31,2017,23
9,Atlético-PR,23,8,7,8,26:26,0,31,2017,23
10,Fluminense,23,7,10,6,33:31,2,31,2017,23
11,Atlético-MG,23,8,6,9,25:27,-2,30,2017,23
12,Sport,23,8,5,10,30:34,-4,29,2017,23
13,Ponte Preta,23,7,7,9,25:29,-4,28,2017,23
14,Avaí,23,7,7,9,14:26,-12,28,2017,23
15,Bahia,23,7,6,10,30:31,-1,27,2017,23
16,Coritiba,23,7,6,10,22:28,-6,27,2017,23
17,Vitória,23,7,5,11,25:33,-8,26,2017,23
18,Chapecoense,23,7,4,12,27:37,-10,25,2017,23
19,São Paulo,23,6,6,11,30:35,-5,24,2017,23
20,Atlético-GO,23,5,4,14,19:37,-18,19,2017,23
1,Corinthians,24,16,5,3,34:13,21,53,2017,24
2,Grêmio,24,13,4,7,40:21,19,43,2017,24
3,Santos,24,11,8,5,25:16,9,41,2017,24
4,Palmeiras,24,12,4,8,35:26,9,40,2017,24
5,Flamengo,24,10,8,6,33:23,10,38,2017,24
6,Cruzeiro,24,10,7,7,29:21,8,37,2017,24
